#  file: rfProjLicense2010-May.txt
#  package: rfRawData
#  description of file/package:
#
#  This package includes raw data files from our database of RubyForge project 
#  information generated from the list of projects gathered in 2010-May
#
#  Raw html data was inserted into database by running our java-based Rubyforge 
#  spidering program based on the libraries at ossmole.sf.net in our CVS tree.
#  This html data was then parsed and scraped to extract interesting facts.
#
#  Scripts & raw data available at http://flossmole.org
#  Scripts written by Megan Squire and contributed to the FLOSSmole project
#
#  This data is free and available for any use (after all we just spidered it ;)
#  We do however request that those using the data in any published form provide 
#  a citation to: FLOSSmole Project (2004-2010) 
#  The project is available at: http://flossmole.org
#
#  SELECT proj_unixname, code, description, date_collected, datasource_id
#  FROM rf_project_licenses
#  WHERE datasource_id=219
#  ORDER BY proj_unixname
#
#  datasource_id = 219 is the 2010-May run on Rubyforge.

proj_unixname	code	description	date_collected	datasource_id
evangelisator	15	GNU General Public License (GPL) version 2	2010-05-04 12:54:13	219
evdbapi	307	Ruby License	2010-05-04 12:54:13	219
eve-api	187	BSD License	2010-05-04 12:54:13	219
eve-igb	187	BSD License	2010-05-04 12:54:13	219
eveapi	316	GNU General Public License (GPL) version 3	2010-05-04 12:54:13	219
eventlogger	188	MIT/X Consortium License	2010-05-04 12:54:13	219
eventmachine	15	GNU General Public License (GPL) version 2	2010-05-04 12:54:13	219
eventmachine	307	Ruby License	2010-05-04 12:54:13	219
everdex	188	MIT/X Consortium License	2010-05-04 12:54:13	219
evil	307	Ruby License	2010-05-04 12:54:13	219
evm	307	Ruby License	2010-05-04 12:54:13	219
evosynth	188	MIT/X Consortium License	2010-05-04 12:54:13	219
evri-api	188	MIT/X Consortium License	2010-05-04 12:54:13	219
exact4r	307	Ruby License	2010-05-04 12:54:13	219
excelio	307	Ruby License	2010-05-04 12:54:13	219
excemel	188	MIT/X Consortium License	2010-05-04 12:54:13	219
exclusive-flags	188	MIT/X Consortium License	2010-05-04 12:54:13	219
execremote	188	MIT/X Consortium License	2010-05-04 12:54:13	219
exg2cal	15	GNU General Public License (GPL) version 2	2010-05-04 12:54:13	219
exif-graph	187	BSD License	2010-05-04 12:54:13	219
exiffu	188	MIT/X Consortium License	2010-05-04 12:54:13	219
exifr	307	Ruby License	2010-05-04 12:54:13	219
exist-xml-rpc	188	MIT/X Consortium License	2010-05-04 12:54:13	219
expensetracker	188	MIT/X Consortium License	2010-05-04 12:54:13	219
expire-sessions	188	MIT/X Consortium License	2010-05-04 12:54:13	219
explainpmt	15	GNU General Public License (GPL) version 2	2010-05-04 12:54:13	219
expr-interpret	307	Ruby License	2010-05-04 12:54:13	219
ext	188	MIT/X Consortium License	2010-05-04 12:54:13	219
extcsv	187	BSD License	2010-05-04 12:54:13	219
extensional	188	MIT/X Consortium License	2010-05-04 12:54:13	219
extensions	307	Ruby License	2010-05-04 12:54:13	219
external	188	MIT/X Consortium License	2010-05-04 12:54:13	219
extmath	15	GNU General Public License (GPL) version 2	2010-05-04 12:54:13	219
extract-curves	15	GNU General Public License (GPL) version 2	2010-05-04 12:54:13	219
extractcontent	187	BSD License	2010-05-04 12:54:13	219
extractor	316	GNU General Public License (GPL) version 3	2010-05-04 12:54:13	219
eyeinthesky	316	GNU General Public License (GPL) version 3	2010-05-04 12:54:14	219
ezabel	188	MIT/X Consortium License	2010-05-04 12:54:14	219
ezcrypto	188	MIT/X Consortium License	2010-05-04 12:54:14	219
ezgtk	307	Ruby License	2010-05-04 12:54:14	219
f-m	188	MIT/X Consortium License	2010-05-04 12:54:14	219
facebookbot	188	MIT/X Consortium License	2010-05-04 12:54:14	219
facetoface	307	Ruby License	2010-05-04 12:54:14	219
facets	307	Ruby License	2010-05-04 12:54:14	219
facon	188	MIT/X Consortium License	2010-05-04 12:54:14	219
facter	15	GNU General Public License (GPL) version 2	2010-05-04 12:54:14	219
fair-cg	15	GNU General Public License (GPL) version 2	2010-05-04 12:54:14	219
fair-cg	316	GNU General Public License (GPL) version 3	2010-05-04 12:54:14	219
faithfulcode	188	MIT/X Consortium License	2010-05-04 12:54:14	219
fakeweb	15	GNU General Public License (GPL) version 2	2010-05-04 12:54:14	219
familycalendar	296	Apache Software License	2010-05-04 12:54:14	219
familycalendar	307	Ruby License	2010-05-04 12:54:14	219
familyconnect	15	GNU General Public License (GPL) version 2	2010-05-04 12:54:14	219
fast-xs	188	MIT/X Consortium License	2010-05-04 12:54:14	219
fastcluster	188	MIT/X Consortium License	2010-05-04 12:54:14	219
fastercsv	307	Ruby License	2010-05-04 12:54:14	219
fastercsv	15	GNU General Public License (GPL) version 2	2010-05-04 12:54:14	219
fasterh	188	MIT/X Consortium License	2010-05-04 12:54:14	219
fasterpath	305	Mozilla Public License 1.1	2010-05-04 12:54:14	219
fastreader	188	MIT/X Consortium License	2010-05-04 12:54:14	219
fatfreecrm	321	GNU Affero General Public License (GNU AGPL)	2010-05-04 12:54:14	219
fathom	315	Creative Commons	2010-05-04 12:54:14	219
fathom	296	Apache Software License	2010-05-04 12:54:14	219
faucets	15	GNU General Public License (GPL) version 2	2010-05-04 12:54:14	219
faultinjection	187	BSD License	2010-05-04 12:54:14	219
fauna	14	OSI Approved	2010-05-04 12:54:14	219
fblib	307	Ruby License	2010-05-04 12:54:14	219
fbmyip	187	BSD License	2010-05-04 12:54:14	219
fcca	188	MIT/X Consortium License	2010-05-04 12:54:14	219
fccropper	188	MIT/X Consortium License	2010-05-04 12:54:14	219
fcgi	307	Ruby License	2010-05-04 12:54:14	219
feed-discover	15	GNU General Public License (GPL) version 2	2010-05-04 12:54:14	219
feed-normalizer	187	BSD License	2010-05-04 12:54:15	219
feedalizer	188	MIT/X Consortium License	2010-05-04 12:54:15	219
feedblender	16	GNU Lesser General Public License (LGPL)	2010-05-04 12:54:15	219
feeddiscoverapi	188	MIT/X Consortium License	2010-05-04 12:54:15	219
feeds	14	OSI Approved	2010-05-04 12:54:15	219
feedtools	188	MIT/X Consortium License	2010-05-04 12:54:15	219
feedtools-cache	307	Ruby License	2010-05-04 12:54:15	219
feedvalidator	188	MIT/X Consortium License	2010-05-04 12:54:15	219
femail	188	MIT/X Consortium License	2010-05-04 12:54:15	219
ferb	16	GNU Lesser General Public License (LGPL)	2010-05-04 12:54:15	219
ferret	188	MIT/X Consortium License	2010-05-04 12:54:15	219
ferus	15	GNU General Public License (GPL) version 2	2010-05-04 12:54:15	219
festivaltts4r	316	GNU General Public License (GPL) version 3	2010-05-04 12:54:15	219
ffi-ncurses	188	MIT/X Consortium License	2010-05-04 12:54:15	219
fforum	188	MIT/X Consortium License	2010-05-04 12:54:15	219
ffruby	16	GNU Lesser General Public License (LGPL)	2010-05-04 12:54:15	219
fhlow	15	GNU General Public License (GPL) version 2	2010-05-04 12:54:15	219
file-formatter	188	MIT/X Consortium License	2010-05-04 12:54:15	219
filebrowser	307	Ruby License	2010-05-04 12:54:15	219
filecache	188	MIT/X Consortium License	2010-05-04 12:54:15	219
filefinder	15	GNU General Public License (GPL) version 2	2010-05-04 12:54:15	219
filemonitor	188	MIT/X Consortium License	2010-05-04 12:54:15	219
filereplacer	15	GNU General Public License (GPL) version 2	2010-05-04 12:54:15	219
filescan	195	zlib/libpng License	2010-05-04 12:54:15	219
filetesthelper	197	Public Domain	2010-05-04 12:54:15	219
filetter	188	MIT/X Consortium License	2010-05-04 12:54:15	219
filtered-list	188	MIT/X Consortium License	2010-05-04 12:54:15	219
finalizer	316	GNU General Public License (GPL) version 3	2010-05-04 12:54:15	219
financasonrails	16	GNU Lesser General Public License (LGPL)	2010-05-04 12:54:15	219
finance-tvm	187	BSD License	2010-05-04 12:54:15	219
findercolor	307	Ruby License	2010-05-04 12:54:15	219
finitefield	307	Ruby License	2010-05-04 12:54:15	219
firephruby	16	GNU Lesser General Public License (LGPL)	2010-05-04 12:54:16	219
fireruby	305	Mozilla Public License 1.1	2010-05-04 12:54:16	219
fiscalcode	15	GNU General Public License (GPL) version 2	2010-05-04 12:54:16	219
fishtrack	307	Ruby License	2010-05-04 12:54:16	219
fit	15	GNU General Public License (GPL) version 2	2010-05-04 12:54:16	219
fityk-ruby	316	GNU General Public License (GPL) version 3	2010-05-04 12:54:16	219
fix4r	307	Ruby License	2010-05-04 12:54:16	219
fixedwidth	197	Public Domain	2010-05-04 12:54:16	219
fizzbuzz	188	MIT/X Consortium License	2010-05-04 12:54:16	219
fjson	15	GNU General Public License (GPL) version 2	2010-05-04 12:54:16	219
flacinfo-rb	307	Ruby License	2010-05-04 12:54:16	219
flash-helper	188	MIT/X Consortium License	2010-05-04 12:54:16	219
flash-plugin	197	Public Domain	2010-05-04 12:54:16	219
flashgame	188	MIT/X Consortium License	2010-05-04 12:54:16	219
flashrails	316	GNU General Public License (GPL) version 3	2010-05-04 12:54:16	219
flashrails	307	Ruby License	2010-05-04 12:54:16	219
flex-attributes	188	MIT/X Consortium License	2010-05-04 12:54:16	219
flexamater	316	GNU General Public License (GPL) version 3	2010-05-04 12:54:16	219
flexboox	316	GNU General Public License (GPL) version 3	2010-05-04 12:54:16	219
flexible-rails	188	MIT/X Consortium License	2010-05-04 12:54:16	219
flexmock	188	MIT/X Consortium License	2010-05-04 12:54:16	219
flickr	188	MIT/X Consortium License	2010-05-04 12:54:16	219
flickraw	188	MIT/X Consortium License	2010-05-04 12:54:16	219
flickrfetchr	15	GNU General Public License (GPL) version 2	2010-05-04 12:54:16	219
fliewr	187	BSD License	2010-05-04 12:54:16	219
flipper	307	Ruby License	2010-05-04 12:54:16	219
flite4r	316	GNU General Public License (GPL) version 3	2010-05-04 12:54:16	219
flittr	296	Apache Software License	2010-05-04 12:54:16	219
flixr	15	GNU General Public License (GPL) version 2	2010-05-04 12:54:16	219
float-formats	15	GNU General Public License (GPL) version 2	2010-05-04 12:54:16	219
flotilla	188	MIT/X Consortium License	2010-05-04 12:54:16	219
flout	15	GNU General Public License (GPL) version 2	2010-05-04 12:54:16	219
flowtools	316	GNU General Public License (GPL) version 3	2010-05-04 12:54:16	219
flt	307	Ruby License	2010-05-04 12:54:16	219
fluby	188	MIT/X Consortium License	2010-05-04 12:54:16	219
fluentxpath	188	MIT/X Consortium License	2010-05-04 12:54:17	219
fluid	307	Ruby License	2010-05-04 12:54:17	219
flvedit	187	BSD License	2010-05-04 12:54:17	219
flvtool2	187	BSD License	2010-05-04 12:54:17	219
fly	197	Public Domain	2010-05-04 12:54:17	219
flytrap	15	GNU General Public License (GPL) version 2	2010-05-04 12:54:17	219
fmq	316	GNU General Public License (GPL) version 3	2010-05-04 12:54:17	219
focus	188	MIT/X Consortium License	2010-05-04 12:54:17	219
forc	15	GNU General Public License (GPL) version 2	2010-05-04 12:54:17	219
forgespider	15	GNU General Public License (GPL) version 2	2010-05-04 12:54:17	219
forkmanager	307	Ruby License	2010-05-04 12:54:17	219
formatr	307	Ruby License	2010-05-04 12:54:17	219
formbuilder	196	Other/Proprietary License	2010-05-04 12:54:17	219
forulio	188	MIT/X Consortium License	2010-05-04 12:54:17	219
foundry	188	MIT/X Consortium License	2010-05-04 12:54:17	219
foursquare	188	MIT/X Consortium License	2010-05-04 12:54:17	219
fox-tool	17	Artistic License	2010-05-04 12:54:17	219
fp-growth	307	Ruby License	2010-05-04 12:54:17	219
framed	307	Ruby License	2010-05-04 12:54:17	219
freebaseapi	188	MIT/X Consortium License	2010-05-04 12:54:17	219
freeface	187	BSD License	2010-05-04 12:54:17	219
freeride	307	Ruby License	2010-05-04 12:54:17	219
freshbooks	188	MIT/X Consortium License	2010-05-04 12:54:17	219
friend-feed	188	MIT/X Consortium License	2010-05-04 12:54:17	219
frusdl	195	zlib/libpng License	2010-05-04 12:54:18	219
fsdb	307	Ruby License	2010-05-04 12:54:18	219
fshp	197	Public Domain	2010-05-04 12:54:18	219
fsmgen	197	Public Domain	2010-05-04 12:54:18	219
fto	296	Apache Software License	2010-05-04 12:54:18	219
ftpfxp	307	Ruby License	2010-05-04 12:54:18	219
ftpwatch	316	GNU General Public License (GPL) version 3	2010-05-04 12:54:18	219
fudger	316	GNU General Public License (GPL) version 3	2010-05-04 12:54:18	219
funfx	188	MIT/X Consortium License	2010-05-04 12:54:18	219
fuzzyfixtures	188	MIT/X Consortium License	2010-05-04 12:54:18	219
fuzzyrb	316	GNU General Public License (GPL) version 3	2010-05-04 12:54:18	219
fxframework	307	Ruby License	2010-05-04 12:54:18	219
fxirb	307	Ruby License	2010-05-04 12:54:18	219
fxri	307	Ruby License	2010-05-04 12:54:18	219
fxsvgcanvas	16	GNU Lesser General Public License (LGPL)	2010-05-04 12:54:18	219
g-gem	307	Ruby License	2010-05-04 12:54:18	219
g11n	16	GNU Lesser General Public License (LGPL)	2010-05-04 12:54:18	219
g2a	16	GNU Lesser General Public License (LGPL)	2010-05-04 12:54:18	219
g3d-ruby	187	BSD License	2010-05-04 12:54:18	219
g3l	296	Apache Software License	2010-05-04 12:54:18	219
gainer	188	MIT/X Consortium License	2010-05-04 12:54:18	219
galaxy	188	MIT/X Consortium License	2010-05-04 12:54:18	219
galena	188	MIT/X Consortium License	2010-05-04 12:54:18	219
gallery-remote	307	Ruby License	2010-05-04 12:54:18	219
gambit	307	Ruby License	2010-05-04 12:54:18	219
gambit	15	GNU General Public License (GPL) version 2	2010-05-04 12:54:18	219
gamequery	187	BSD License	2010-05-04 12:54:18	219
gappslib	296	Apache Software License	2010-05-04 12:54:18	219
gaspode	307	Ruby License	2010-05-04 12:54:18	219
gatekeeper	188	MIT/X Consortium License	2010-05-04 12:54:18	219
gazette	15	GNU General Public License (GPL) version 2	2010-05-04 12:54:18	219
gbarcode	15	GNU General Public License (GPL) version 2	2010-05-04 12:54:18	219
gbs-signal-slot	188	MIT/X Consortium License	2010-05-04 12:54:19	219
gbstring	15	GNU General Public License (GPL) version 2	2010-05-04 12:54:19	219
gcal4ruby	15	GNU General Public License (GPL) version 2	2010-05-04 12:54:19	219
gcalapi	197	Public Domain	2010-05-04 12:54:19	219
gcalevents	188	MIT/X Consortium License	2010-05-04 12:54:19	219
gcheckout-plug	307	Ruby License	2010-05-04 12:54:19	219
gd2	15	GNU General Public License (GPL) version 2	2010-05-04 12:54:19	219
gdata	296	Apache Software License	2010-05-04 12:54:19	219
gdata-ruby	315	Creative Commons	2010-05-04 12:54:19	219
gdiff	307	Ruby License	2010-05-04 12:54:19	219
gecoder	16	GNU Lesser General Public License (LGPL)	2010-05-04 12:54:19	219
geegocms	188	MIT/X Consortium License	2010-05-04 12:54:19	219
geekast	15	GNU General Public License (GPL) version 2	2010-05-04 12:54:19	219
gem-make	188	MIT/X Consortium License	2010-05-04 12:54:19	219
gem-repackager	307	Ruby License	2010-05-04 12:54:19	219
geminstaller	307	Ruby License	2010-05-04 12:54:19	219
gemsonrails	188	MIT/X Consortium License	2010-05-04 12:54:19	219
gemtacular	188	MIT/X Consortium License	2010-05-04 12:54:19	219
gemviz	188	MIT/X Consortium License	2010-05-04 12:54:19	219
gender	16	GNU Lesser General Public License (LGPL)	2010-05-04 12:54:19	219
genealogy	187	BSD License	2010-05-04 12:54:19	219
genfrag	307	Ruby License	2010-05-04 12:54:19	219
genie	197	Public Domain	2010-05-04 12:54:19	219
genitor	188	MIT/X Consortium License	2010-05-04 12:54:19	219
genomatic	307	Ruby License	2010-05-04 12:54:19	219
gentlecms	188	MIT/X Consortium License	2010-05-04 12:54:19	219
genx4r	188	MIT/X Consortium License	2010-05-04 12:54:19	219
geo	15	GNU General Public License (GPL) version 2	2010-05-04 12:54:19	219
geocoder	188	MIT/X Consortium License	2010-05-04 12:54:19	219
geogazer	16	GNU Lesser General Public License (LGPL)	2010-05-04 12:54:19	219
geoip	316	GNU General Public License (GPL) version 3	2010-05-04 12:54:19	219
geokit	188	MIT/X Consortium License	2010-05-04 12:54:19	219
geometry	187	BSD License	2010-05-04 12:54:20	219
geometry	307	Ruby License	2010-05-04 12:54:20	219
george	188	MIT/X Consortium License	2010-05-04 12:54:20	219
georss4rb	188	MIT/X Consortium License	2010-05-04 12:54:20	219
georuby	188	MIT/X Consortium License	2010-05-04 12:54:20	219
geosack	188	MIT/X Consortium License	2010-05-04 12:54:20	219
gesperanto	316	GNU General Public License (GPL) version 3	2010-05-04 12:54:20	219
getoptdeclare	17	Artistic License	2010-05-04 12:54:20	219
getoptions	307	Ruby License	2010-05-04 12:54:20	219
gettext	307	Ruby License	2010-05-04 12:54:20	219
gettextgnrtrs	188	MIT/X Consortium License	2010-05-04 12:54:20	219
gettextlocalize	188	MIT/X Consortium License	2010-05-04 12:54:20	219
getyouridx-ruby	15	GNU General Public License (GPL) version 2	2010-05-04 12:54:20	219
gewee	15	GNU General Public License (GPL) version 2	2010-05-04 12:54:20	219
gforge-console	320	Microsoft Public License	2010-05-04 12:54:20	219
gga4r	316	GNU General Public License (GPL) version 3	2010-05-04 12:54:20	219
ggenv	307	Ruby License	2010-05-04 12:54:20	219
gglib	188	MIT/X Consortium License	2010-05-04 12:54:20	219
ggraphwidget	307	Ruby License	2010-05-04 12:54:20	219
ghost	188	MIT/X Consortium License	2010-05-04 12:54:20	219
ghostwheel	15	GNU General Public License (GPL) version 2	2010-05-04 12:54:20	219
ghostwheel	307	Ruby License	2010-05-04 12:54:20	219
gibson	188	MIT/X Consortium License	2010-05-04 12:54:20	219
gif2led	316	GNU General Public License (GPL) version 3	2010-05-04 12:54:20	219
gil	188	MIT/X Consortium License	2010-05-04 12:54:20	219
gimgsearch	16	GNU Lesser General Public License (LGPL)	2010-05-04 12:54:20	219
ginst	187	BSD License	2010-05-04 12:54:20	219
gipper	188	MIT/X Consortium License	2010-05-04 12:54:20	219
git	188	MIT/X Consortium License	2010-05-04 12:54:20	219
git-rails	188	MIT/X Consortium License	2010-05-04 12:54:20	219
git-trac	188	MIT/X Consortium License	2010-05-04 12:54:20	219
git-webhook	188	MIT/X Consortium License	2010-05-04 12:54:20	219
gitchart	188	MIT/X Consortium License	2010-05-04 12:54:20	219
gitian-tools	316	GNU General Public License (GPL) version 3	2010-05-04 12:54:20	219
gitian-tools	321	GNU Affero General Public License (GNU AGPL)	2010-05-04 12:54:20	219
gitjour	188	MIT/X Consortium License	2010-05-04 12:54:20	219
given	188	MIT/X Consortium License	2010-05-04 12:54:20	219
giza	16	GNU Lesser General Public License (LGPL)	2010-05-04 12:54:20	219
gli	296	Apache Software License	2010-05-04 12:54:21	219
glimr	16	GNU Lesser General Public License (LGPL)	2010-05-04 12:54:21	219
globalite	188	MIT/X Consortium License	2010-05-04 12:54:21	219
globalize	188	MIT/X Consortium License	2010-05-04 12:54:21	219
globalog	188	MIT/X Consortium License	2010-05-04 12:54:21	219
gloc	188	MIT/X Consortium License	2010-05-04 12:54:21	219
gltail	15	GNU General Public License (GPL) version 2	2010-05-04 12:54:21	219
glue-factory	187	BSD License	2010-05-04 12:54:21	219
glue-factory	15	GNU General Public License (GPL) version 2	2010-05-04 12:54:21	219
glue-factory	316	GNU General Public License (GPL) version 3	2010-05-04 12:54:21	219
gmailutils	307	Ruby License	2010-05-04 12:54:21	219
gmoney	188	MIT/X Consortium License	2010-05-04 12:54:21	219
gms	316	GNU General Public License (GPL) version 3	2010-05-04 12:54:21	219
gnetvibes	187	BSD License	2010-05-04 12:54:21	219
gnms	15	GNU General Public License (GPL) version 2	2010-05-04 12:54:21	219
gnn	16	GNU Lesser General Public License (LGPL)	2010-05-04 12:54:21	219
gnome-art	15	GNU General Public License (GPL) version 2	2010-05-04 12:54:21	219
gnucap	187	BSD License	2010-05-04 12:54:21	219
gnumedia	316	GNU General Public License (GPL) version 3	2010-05-04 12:54:21	219
gnuplot	307	Ruby License	2010-05-04 12:54:21	219
goals-fond	307	Ruby License	2010-05-04 12:54:21	219
goforajob	188	MIT/X Consortium License	2010-05-04 12:54:21	219
goform	307	Ruby License	2010-05-04 12:54:21	219
goldberg	197	Public Domain	2010-05-04 12:54:21	219
gondorlibrary	188	MIT/X Consortium License	2010-05-04 12:54:21	219
gong	16	GNU Lesser General Public License (LGPL)	2010-05-04 12:54:21	219
gooby	317	GNU General Public License (GPL) version 1	2010-05-04 12:54:21	219
google-api	188	MIT/X Consortium License	2010-05-04 12:54:21	219
google-api	307	Ruby License	2010-05-04 12:54:21	219
google-checkout	188	MIT/X Consortium License	2010-05-04 12:54:21	219
google-video	16	GNU Lesser General Public License (LGPL)	2010-05-04 12:54:21	219
google4r	188	MIT/X Consortium License	2010-05-04 12:54:21	219
googlecalendar	296	Apache Software License	2010-05-04 12:54:21	219
googlecheckout	307	Ruby License	2010-05-04 12:54:21	219
googlepagerank	188	MIT/X Consortium License	2010-05-04 12:54:21	219
googleservice	187	BSD License	2010-05-04 12:54:21	219
googletrl	316	GNU General Public License (GPL) version 3	2010-05-04 12:54:22	219
gor	197	Public Domain	2010-05-04 12:54:22	219
gossamer	187	BSD License	2010-05-04 12:54:22	219
gossip	307	Ruby License	2010-05-04 12:54:22	219
gowda	16	GNU Lesser General Public License (LGPL)	2010-05-04 12:54:22	219
gphoto4ruby	16	GNU Lesser General Public License (LGPL)	2010-05-04 12:54:22	219
gpstrail	296	Apache Software License	2010-05-04 12:54:22	219
gpx	188	MIT/X Consortium License	2010-05-04 12:54:22	219
gpxtools	316	GNU General Public License (GPL) version 3	2010-05-04 12:54:22	219
graffle	307	Ruby License	2010-05-04 12:54:22	219
grammar	307	Ruby License	2010-05-04 12:54:22	219
graph	15	GNU General Public License (GPL) version 2	2010-05-04 12:54:22	219
graphiclious	307	Ruby License	2010-05-04 12:54:22	219
graphviz-r	188	MIT/X Consortium License	2010-05-04 12:54:22	219
graticule	188	MIT/X Consortium License	2010-05-04 12:54:22	219
gratr	187	BSD License	2010-05-04 12:54:22	219
gravatarplugin	188	MIT/X Consortium License	2010-05-04 12:54:22	219
gravtastic	188	MIT/X Consortium License	2010-05-04 12:54:22	219
gray	188	MIT/X Consortium License	2010-05-04 12:54:22	219
gray	187	BSD License	2010-05-04 12:54:22	219
grb	307	Ruby License	2010-05-04 12:54:22	219
grchart	316	GNU General Public License (GPL) version 3	2010-05-04 12:54:22	219
greenbar	188	MIT/X Consortium License	2010-05-04 12:54:22	219
greencloth	188	MIT/X Consortium License	2010-05-04 12:54:22	219
greenpepperruby	316	GNU General Public License (GPL) version 3	2010-05-04 12:54:22	219
greprb	296	Apache Software License	2010-05-04 12:54:22	219
grill	316	GNU General Public License (GPL) version 3	2010-05-04 12:54:22	219
grism	15	GNU General Public License (GPL) version 2	2010-05-04 12:54:22	219
ground	17	Artistic License	2010-05-04 12:54:22	219
groundwork	188	MIT/X Consortium License	2010-05-04 12:54:22	219
growl-logger	188	MIT/X Consortium License	2010-05-04 12:54:22	219
gruby	15	GNU General Public License (GPL) version 2	2010-05-04 12:54:23	219
gruesome	15	GNU General Public License (GPL) version 2	2010-05-04 12:54:23	219
gruff	307	Ruby License	2010-05-04 12:54:23	219
grumblr	187	BSD License	2010-05-04 12:54:23	219
gs-phone	15	GNU General Public License (GPL) version 2	2010-05-04 12:54:23	219
gscraper	15	GNU General Public License (GPL) version 2	2010-05-04 12:54:23	219
gsm	15	GNU General Public License (GPL) version 2	2010-05-04 12:54:23	219
gst	196	Other/Proprietary License	2010-05-04 12:54:23	219
gtdfiles	15	GNU General Public License (GPL) version 2	2010-05-04 12:54:23	219
gtk-fortune	187	BSD License	2010-05-04 12:54:23	219
gtk2alertapp	317	GNU General Public License (GPL) version 1	2010-05-04 12:54:23	219
gtk2applib	317	GNU General Public License (GPL) version 1	2010-05-04 12:54:23	219
gtk2blackjack	317	GNU General Public License (GPL) version 1	2010-05-04 12:54:23	219
gtk2bookmarks	317	GNU General Public License (GPL) version 1	2010-05-04 12:54:23	219
gtk2diaryapp	317	GNU General Public License (GPL) version 1	2010-05-04 12:54:23	219
gtk2passwordapp	317	GNU General Public License (GPL) version 1	2010-05-04 12:54:23	219
gtk2todoapp	317	GNU General Public License (GPL) version 1	2010-05-04 12:54:23	219
gtk2twitter	317	GNU General Public License (GPL) version 1	2010-05-04 12:54:23	219
gtk2youtubeapp	317	GNU General Public License (GPL) version 1	2010-05-04 12:54:23	219
gtkrules	307	Ruby License	2010-05-04 12:54:23	219
gueda	15	GNU General Public License (GPL) version 2	2010-05-04 12:54:23	219
guessmethod	188	MIT/X Consortium License	2010-05-04 12:54:23	219
guessutf	307	Ruby License	2010-05-04 12:54:23	219
guff	188	MIT/X Consortium License	2010-05-04 12:54:23	219
guild	15	GNU General Public License (GPL) version 2	2010-05-04 12:54:23	219
guildbuilds	187	BSD License	2010-05-04 12:54:23	219
guitest	307	Ruby License	2010-05-04 12:54:23	219
gurgitate-mail	307	Ruby License	2010-05-04 12:54:23	219
gwdamcalc	188	MIT/X Consortium License	2010-05-04 12:54:23	219
haberdasher	15	GNU General Public License (GPL) version 2	2010-05-04 12:54:23	219
halcyon	188	MIT/X Consortium License	2010-05-04 12:54:23	219
ham	316	GNU General Public License (GPL) version 3	2010-05-04 12:54:23	219
hammer	187	BSD License	2010-05-04 12:54:24	219
hamr	188	MIT/X Consortium License	2010-05-04 12:54:24	219
hamster	316	GNU General Public License (GPL) version 3	2010-05-04 12:54:24	219
hancock	188	MIT/X Consortium License	2010-05-04 12:54:24	219
handoff	188	MIT/X Consortium License	2010-05-04 12:54:24	219
handshake	307	Ruby License	2010-05-04 12:54:24	219
handy	187	BSD License	2010-05-04 12:54:24	219
handynotes	188	MIT/X Consortium License	2010-05-04 12:54:24	219
happygirl	188	MIT/X Consortium License	2010-05-04 12:54:24	219
harken	188	MIT/X Consortium License	2010-05-04 12:54:24	219
harmonium	16	GNU Lesser General Public License (LGPL)	2010-05-04 12:54:24	219
harmonize	188	MIT/X Consortium License	2010-05-04 12:54:24	219
has-ancestor	188	MIT/X Consortium License	2010-05-04 12:54:24	219
has-fixtures	188	MIT/X Consortium License	2010-05-04 12:54:24	219
has-ftsearch	188	MIT/X Consortium License	2010-05-04 12:54:24	219
has-image	188	MIT/X Consortium License	2010-05-04 12:54:24	219
hash-access	15	GNU General Public License (GPL) version 2	2010-05-04 12:54:24	219
hasmanyrelated	188	MIT/X Consortium License	2010-05-04 12:54:24	219
hasmanythrough	188	MIT/X Consortium License	2010-05-04 12:54:24	219
hatena-bookmark	188	MIT/X Consortium License	2010-05-04 12:54:24	219
hatenabm	187	BSD License	2010-05-04 12:54:24	219
hatenagraphup	15	GNU General Public License (GPL) version 2	2010-05-04 12:54:24	219
hebruby	197	Public Domain	2010-05-04 12:54:24	219
hedgehog	188	MIT/X Consortium License	2010-05-04 12:54:24	219
helipad	188	MIT/X Consortium License	2010-05-04 12:54:24	219
hello	307	Ruby License	2010-05-04 12:54:24	219
helpconverter	188	MIT/X Consortium License	2010-05-04 12:54:24	219
helpengine	188	MIT/X Consortium License	2010-05-04 12:54:24	219
hercs-studio-gm	188	MIT/X Consortium License	2010-05-04 12:54:24	219
hessian	187	BSD License	2010-05-04 12:54:24	219
heywatch	307	Ruby License	2010-05-04 12:54:24	219
hgeruby	188	MIT/X Consortium License	2010-05-04 12:54:24	219
hierclust	188	MIT/X Consortium License	2010-05-04 12:54:25	219
higgs	187	BSD License	2010-05-04 12:54:25	219
highline	307	Ruby License	2010-05-04 12:54:25	219
highline	15	GNU General Public License (GPL) version 2	2010-05-04 12:54:25	219
highwire	307	Ruby License	2010-05-04 12:54:25	219
hikidoc	187	BSD License	2010-05-04 12:54:25	219
hilfer	188	MIT/X Consortium License	2010-05-04 12:54:25	219
hilgo	188	MIT/X Consortium License	2010-05-04 12:54:25	219
hipster	307	Ruby License	2010-05-04 12:54:25	219
hobix	187	BSD License	2010-05-04 12:54:25	219
holidays	188	MIT/X Consortium License	2010-05-04 12:54:25	219
homecenter	15	GNU General Public License (GPL) version 2	2010-05-04 12:54:25	219
homer	307	Ruby License	2010-05-04 12:54:25	219
