#  file: rfProjStatus2010-May.txt
#  package: rfRawData
#  description of file/package:
#
#  This package includes raw data files from our database of RubyForge project 
#  information generated from the list of projects gathered in 2010-May
#
#  Raw html data was inserted into database by running our java-based Rubyforge 
#  spidering program based on the libraries at ossmole.sf.net in our CVS tree.
#  This html data was then parsed and scraped to extract interesting facts.
#
#  Scripts & raw data available at http://flossmole.org
#  Scripts written by Megan Squire and contributed to the FLOSSmole project
#
#  This data is free and available for any use (after all we just spidered it ;)
#  We do however request that those using the data in any published form provide 
#  a citation to: FLOSSmole Project (2004-2010) 
#  The project is available at: http://flossmole.org
#
#  SELECT proj_unixname, code, description, code_on_page, date_collected, datasource_id
#  FROM rf_project_status
#  WHERE datasource_id=219
#  ORDER BY proj_unixname
#
#  datasource_id = 219 is the 2010-May run on Rubyforge.

proj_unixname	code	description	date_collected	datasource_id
carpere	7	Planning	2010-05-04 12:54:00	219
carrierwave	9	Alpha	2010-05-04 12:54:00	219
cartesian	11	Production/Stable	2010-05-04 12:54:00	219
casablanca	10	Beta	2010-05-04 12:54:00	219
caser	9	Alpha	2010-05-04 12:54:00	219
casl	7	Planning	2010-05-04 12:54:00	219
cast	9	Alpha	2010-05-04 12:54:00	219
castaway	8	Pre-Alpha	2010-05-04 12:54:00	219
catamount	8	Pre-Alpha	2010-05-04 12:54:00	219
categories	10	Beta	2010-05-04 12:54:00	219
catori	10	Beta	2010-05-04 12:54:00	219
cbac	8	Pre-Alpha	2010-05-04 12:54:00	219
cbuilder	10	Beta	2010-05-04 12:54:00	219
ccredit	11	Production/Stable	2010-05-04 12:54:00	219
cctrayrb	11	Production/Stable	2010-05-04 12:54:00	219
cdb	9	Alpha	2010-05-04 12:54:00	219
cdblog	7	Planning	2010-05-04 12:54:00	219
celerity	10	Beta	2010-05-04 12:54:00	219
cells	11	Production/Stable	2010-05-04 12:54:00	219
centaurr	9	Alpha	2010-05-04 12:54:00	219
cerberus	11	Production/Stable	2010-05-04 12:54:00	219
cereal	11	Production/Stable	2010-05-04 12:54:00	219
cerise	11	Production/Stable	2010-05-04 12:54:00	219
cevirgec	11	Production/Stable	2010-05-04 12:54:00	219
cfpropertylist	11	Production/Stable	2010-05-04 12:54:00	219
cfruby	11	Production/Stable	2010-05-04 12:54:00	219
cgen	11	Production/Stable	2010-05-04 12:54:00	219
chainable	10	Beta	2010-05-04 12:54:01	219
chameleon	10	Beta	2010-05-04 12:54:01	219
char-encodings	9	Alpha	2010-05-04 12:54:01	219
chararray	9	Alpha	2010-05-04 12:54:01	219
charlie	10	Beta	2010-05-04 12:54:01	219
chars	11	Production/Stable	2010-05-04 12:54:01	219
chatten	9	Alpha	2010-05-04 12:54:01	219
checkr	7	Planning	2010-05-04 12:54:01	219
chess	10	Beta	2010-05-04 12:54:01	219
chessonrails	8	Pre-Alpha	2010-05-04 12:54:01	219
chikkenbukket	9	Alpha	2010-05-04 12:54:01	219
chirp	9	Alpha	2010-05-04 12:54:01	219
chronic	8	Pre-Alpha	2010-05-04 12:54:01	219
chuckslist	9	Alpha	2010-05-04 12:54:01	219
chump-change	8	Pre-Alpha	2010-05-04 12:54:01	219
chun	10	Beta	2010-05-04 12:54:01	219
cicphash	10	Beta	2010-05-04 12:54:01	219
cinabox	11	Production/Stable	2010-05-04 12:54:01	219
circus	8	Pre-Alpha	2010-05-04 12:54:01	219
cit	11	Production/Stable	2010-05-04 12:54:01	219
citer	9	Alpha	2010-05-04 12:54:01	219
citriski	9	Alpha	2010-05-04 12:54:01	219
civicduty	11	Production/Stable	2010-05-04 12:54:01	219
classbrowser	10	Beta	2010-05-04 12:54:01	219
classified	10	Beta	2010-05-04 12:54:01	219
classifier	11	Production/Stable	2010-05-04 12:54:01	219
classroom	9	Alpha	2010-05-04 12:54:02	219
cleanliness	7	Planning	2010-05-04 12:54:02	219
clevic	10	Beta	2010-05-04 12:54:02	219
cliaws	11	Production/Stable	2010-05-04 12:54:02	219
cliblog	9	Alpha	2010-05-04 12:54:02	219
clickatell	10	Beta	2010-05-04 12:54:02	219
clickclient	9	Alpha	2010-05-04 12:54:02	219
clickspotter	10	Beta	2010-05-04 12:54:02	219
clientsidevali	12	Mature	2010-05-04 12:54:02	219
clinicdb	9	Alpha	2010-05-04 12:54:02	219
clip	9	Alpha	2010-05-04 12:54:02	219
clop	8	Pre-Alpha	2010-05-04 12:54:02	219
clothred	9	Alpha	2010-05-04 12:54:02	219
cloudburst	9	Alpha	2010-05-04 12:54:02	219
clsruby	11	Production/Stable	2010-05-04 12:54:02	219
clubweb	7	Planning	2010-05-04 12:54:02	219
clusterim	10	Beta	2010-05-04 12:54:02	219
clyk	7	Planning	2010-05-04 12:54:02	219
cmd	10	Beta	2010-05-04 12:54:02	219
cmdctrl	11	Production/Stable	2010-05-04 12:54:02	219
cmdline	10	Beta	2010-05-04 12:54:02	219
cmdparse	11	Production/Stable	2010-05-04 12:54:02	219
cmsplugin	10	Beta	2010-05-04 12:54:02	219
cnav	9	Alpha	2010-05-04 12:54:02	219
cntrlproto	9	Alpha	2010-05-04 12:54:02	219
cnuconfig	12	Mature	2010-05-04 12:54:02	219
cnuregexp	12	Mature	2010-05-04 12:54:02	219
cobasis	7	Planning	2010-05-04 12:54:02	219
cocktailswxruby	12	Mature	2010-05-04 12:54:02	219
coco-ruby	10	Beta	2010-05-04 12:54:02	219
cocoba	9	Alpha	2010-05-04 12:54:02	219
code74	9	Alpha	2010-05-04 12:54:02	219
codeforpeople	12	Mature	2010-05-04 12:54:03	219
codefumes	9	Alpha	2010-05-04 12:54:03	219
codegraph	10	Beta	2010-05-04 12:54:03	219
codemax	7	Planning	2010-05-04 12:54:03	219
coderay	11	Production/Stable	2010-05-04 12:54:03	219
cohi	10	Beta	2010-05-04 12:54:03	219
collections	11	Production/Stable	2010-05-04 12:54:03	219
color	9	Alpha	2010-05-04 12:54:03	219
color-japanese	11	Production/Stable	2010-05-04 12:54:03	219
colorize	10	Beta	2010-05-04 12:54:03	219
colorparser	9	Alpha	2010-05-04 12:54:03	219
colour	10	Beta	2010-05-04 12:54:03	219
comatose	10	Beta	2010-05-04 12:54:03	219
comet-gramework	9	Alpha	2010-05-04 12:54:03	219
commandset	10	Beta	2010-05-04 12:54:03	219
commatose	9	Alpha	2010-05-04 12:54:03	219
commitment	9	Alpha	2010-05-04 12:54:03	219
commonwealthy	8	Pre-Alpha	2010-05-04 12:54:03	219
communitio	7	Planning	2010-05-04 12:54:03	219
compages	9	Alpha	2010-05-04 12:54:03	219
comparedbmysql	9	Alpha	2010-05-04 12:54:03	219
compositekeys	10	Beta	2010-05-04 12:54:03	219
comptree	9	Alpha	2010-05-04 12:54:03	219
concatenative	10	Beta	2010-05-04 12:54:03	219
concurrent	10	Beta	2010-05-04 12:54:03	219
cond	9	Alpha	2010-05-04 12:54:03	219
confersion	10	Beta	2010-05-04 12:54:03	219
configtoolkit	11	Production/Stable	2010-05-04 12:54:04	219
configurator	9	Alpha	2010-05-04 12:54:04	219
connectmobile	8	Pre-Alpha	2010-05-04 12:54:04	219
conssolv	10	Beta	2010-05-04 12:54:04	219
constancy	11	Production/Stable	2010-05-04 12:54:04	219
constantrecord	11	Production/Stable	2010-05-04 12:54:04	219
constellation	8	Pre-Alpha	2010-05-04 12:54:04	219
constraint	8	Pre-Alpha	2010-05-04 12:54:04	219
contactcsv	9	Alpha	2010-05-04 12:54:04	219
contactsiphon	8	Pre-Alpha	2010-05-04 12:54:04	219
contentful	8	Pre-Alpha	2010-05-04 12:54:04	219
contextr	10	Beta	2010-05-04 12:54:04	219
continuous4r	10	Beta	2010-05-04 12:54:04	219
contxtlservice	11	Production/Stable	2010-05-04 12:54:04	219
conversion	10	Beta	2010-05-04 12:54:04	219
conveyor	9	Alpha	2010-05-04 12:54:04	219
cooloptions	11	Production/Stable	2010-05-04 12:54:04	219
copland	10	Beta	2010-05-04 12:54:04	219
cori	10	Beta	2010-05-04 12:54:04	219
cortex-reaver	9	Alpha	2010-05-04 12:54:04	219
cotta	11	Production/Stable	2010-05-04 12:54:04	219
couchdb	9	Alpha	2010-05-04 12:54:04	219
cougar	8	Pre-Alpha	2010-05-04 12:54:04	219
countloc	10	Beta	2010-05-04 12:54:04	219
countrytools	9	Alpha	2010-05-04 12:54:04	219
courseadvisor	11	Production/Stable	2010-05-04 12:54:04	219
cql-ruby	10	Beta	2010-05-04 12:54:04	219
crackup	11	Production/Stable	2010-05-04 12:54:05	219
crank	11	Production/Stable	2010-05-04 12:54:05	219
creole	9	Alpha	2010-05-04 12:54:05	219
criteria	8	Pre-Alpha	2010-05-04 12:54:05	219
crm114	11	Production/Stable	2010-05-04 12:54:05	219
croc	11	Production/Stable	2010-05-04 12:54:05	219
cronedit	10	Beta	2010-05-04 12:54:05	219
crtestrunner	9	Alpha	2010-05-04 12:54:05	219
crude	7	Planning	2010-05-04 12:54:05	219
cruisecontrolrb	11	Production/Stable	2010-05-04 12:54:05	219
crush	8	Pre-Alpha	2010-05-04 12:54:05	219
crypt	10	Beta	2010-05-04 12:54:05	219
crypt-isaac	11	Production/Stable	2010-05-04 12:54:05	219
crypt-tea	11	Production/Stable	2010-05-04 12:54:05	219
crypteddownload	10	Beta	2010-05-04 12:54:05	219
csquares	10	Beta	2010-05-04 12:54:05	219
cssformbuilder	10	Beta	2010-05-04 12:54:05	219
cssganttplugin	8	Pre-Alpha	2010-05-04 12:54:05	219
cssparser	10	Beta	2010-05-04 12:54:05	219
csspress	9	Alpha	2010-05-04 12:54:05	219
cstemplate	10	Beta	2010-05-04 12:54:05	219
csv-import	9	Alpha	2010-05-04 12:54:05	219
csv-rails	9	Alpha	2010-05-04 12:54:05	219
csv2sql	10	Beta	2010-05-04 12:54:05	219
ctioga2	11	Production/Stable	2010-05-04 12:54:05	219
ctl2ncl	11	Production/Stable	2010-05-04 12:54:05	219
ctype	10	Beta	2010-05-04 12:54:05	219
cuca	10	Beta	2010-05-04 12:54:05	219
cupola	9	Alpha	2010-05-04 12:54:05	219
cups	10	Beta	2010-05-04 12:54:05	219
curb	9	Alpha	2010-05-04 12:54:05	219
curl-multi	9	Alpha	2010-05-04 12:54:05	219
currency	10	Beta	2010-05-04 12:54:05	219
currencystring	11	Production/Stable	2010-05-04 12:54:05	219
cursor	10	Beta	2010-05-04 12:54:06	219
curtis	9	Alpha	2010-05-04 12:54:06	219
cushion	7	Planning	2010-05-04 12:54:06	219
cvillejam	7	Planning	2010-05-04 12:54:06	219
cvstools	10	Beta	2010-05-04 12:54:06	219
cws	7	Planning	2010-05-04 12:54:06	219
cyberdeck	7	Planning	2010-05-04 12:54:06	219
czytacz	9	Alpha	2010-05-04 12:54:06	219
d8a	8	Pre-Alpha	2010-05-04 12:54:06	219
daapclient	11	Production/Stable	2010-05-04 12:54:06	219
dabcup	10	Beta	2010-05-04 12:54:06	219
dacota	7	Planning	2010-05-04 12:54:06	219
dada	9	Alpha	2010-05-04 12:54:06	219
daemons	11	Production/Stable	2010-05-04 12:54:06	219
dake	7	Planning	2010-05-04 12:54:06	219
dangertree-ss	7	Planning	2010-05-04 12:54:06	219
dango	10	Beta	2010-05-04 12:54:06	219
darcs-ruby	9	Alpha	2010-05-04 12:54:06	219
dataex	8	Pre-Alpha	2010-05-04 12:54:06	219
datagen	8	Pre-Alpha	2010-05-04 12:54:06	219
datamapper	10	Beta	2010-05-04 12:54:06	219
dataview	10	Beta	2010-05-04 12:54:06	219
datebalks	9	Alpha	2010-05-04 12:54:06	219
datedbackup	10	Beta	2010-05-04 12:54:06	219
dateeaster	10	Beta	2010-05-04 12:54:06	219
dateutils	10	Beta	2010-05-04 12:54:06	219
daum	9	Alpha	2010-05-04 12:54:06	219
davclient	9	Alpha	2010-05-04 12:54:06	219
daylife	9	Alpha	2010-05-04 12:54:06	219
db-discovery	9	Alpha	2010-05-04 12:54:06	219
db2extended	9	Alpha	2010-05-04 12:54:06	219
db2rails	8	Pre-Alpha	2010-05-04 12:54:06	219
dbc	10	Beta	2010-05-04 12:54:06	219
dbcov	8	Pre-Alpha	2010-05-04 12:54:07	219
dbd-informix	8	Pre-Alpha	2010-05-04 12:54:07	219
dbdiff	9	Alpha	2010-05-04 12:54:07	219
dbrb	10	Beta	2010-05-04 12:54:07	219
dbrubymanager	7	Planning	2010-05-04 12:54:07	219
dbus-ruby	10	Beta	2010-05-04 12:54:07	219
dconr	9	Alpha	2010-05-04 12:54:07	219
dctl	10	Beta	2010-05-04 12:54:07	219
ddate	10	Beta	2010-05-04 12:54:07	219
ddcplugin	9	Alpha	2010-05-04 12:54:07	219
ddynastructs	11	Production/Stable	2010-05-04 12:54:07	219
debianonrails	11	Production/Stable	2010-05-04 12:54:07	219
debpack	8	Pre-Alpha	2010-05-04 12:54:07	219
debug-commons	10	Beta	2010-05-04 12:54:07	219
debugprint	11	Production/Stable	2010-05-04 12:54:07	219
decimal	9	Alpha	2010-05-04 12:54:07	219
deckshuffler	10	Beta	2010-05-04 12:54:07	219
declan	7	Planning	2010-05-04 12:54:07	219
decorate	9	Alpha	2010-05-04 12:54:07	219
dectxn	9	Alpha	2010-05-04 12:54:07	219
dedawiki	9	Alpha	2010-05-04 12:54:07	219
deepend	8	Pre-Alpha	2010-05-04 12:54:07	219
defender	10	Beta	2010-05-04 12:54:07	219
delicious4r	8	Pre-Alpha	2010-05-04 12:54:07	219
delish	10	Beta	2010-05-04 12:54:07	219
demolisher	11	Production/Stable	2010-05-04 12:54:07	219
depager	10	Beta	2010-05-04 12:54:07	219
dependency	11	Production/Stable	2010-05-04 12:54:07	219
depgraph	10	Beta	2010-05-04 12:54:07	219
deplategem	10	Beta	2010-05-04 12:54:07	219
deprec	9	Alpha	2010-05-04 12:54:07	219
deprecated	11	Production/Stable	2010-05-04 12:54:07	219
depth-charge	8	Pre-Alpha	2010-05-04 12:54:07	219
devalot	10	Beta	2010-05-04 12:54:08	219
developergarden	11	Production/Stable	2010-05-04 12:54:08	219
dhaka	10	Beta	2010-05-04 12:54:08	219
dhkeyexchange	10	Beta	2010-05-04 12:54:08	219
dhun	10	Beta	2010-05-04 12:54:08	219
diakonos	11	Production/Stable	2010-05-04 12:54:08	219
dialog	10	Beta	2010-05-04 12:54:08	219
diaria	8	Pre-Alpha	2010-05-04 12:54:08	219
dicom	10	Beta	2010-05-04 12:54:08	219
dicomutils	10	Beta	2010-05-04 12:54:08	219
diff-csv	10	Beta	2010-05-04 12:54:08	219
difflcs	10	Beta	2010-05-04 12:54:08	219
digestr	9	Alpha	2010-05-04 12:54:08	219
digitalmoney	8	Pre-Alpha	2010-05-04 12:54:08	219
digitalronin	10	Beta	2010-05-04 12:54:08	219
dime	10	Beta	2010-05-04 12:54:08	219
diplomacy	8	Pre-Alpha	2010-05-04 12:54:08	219
diptera	8	Pre-Alpha	2010-05-04 12:54:08	219
dirdiff	10	Beta	2010-05-04 12:54:08	219
dirjoy	10	Beta	2010-05-04 12:54:08	219
discussit	7	Planning	2010-05-04 12:54:08	219
dispatcher	8	Pre-Alpha	2010-05-04 12:54:08	219
disqus	10	Beta	2010-05-04 12:54:08	219
distribustream	10	Beta	2010-05-04 12:54:08	219
ditz	10	Beta	2010-05-04 12:54:08	219
divshare	9	Alpha	2010-05-04 12:54:08	219
djbt	8	Pre-Alpha	2010-05-04 12:54:08	219
dl-link-helper	9	Alpha	2010-05-04 12:54:08	219
dlinkctrl	10	Beta	2010-05-04 12:54:08	219
dm-optlock	9	Alpha	2010-05-04 12:54:09	219
dm-paperclip	11	Production/Stable	2010-05-04 12:54:09	219
dm-rdf	8	Pre-Alpha	2010-05-04 12:54:09	219
dm-sphinx	9	Alpha	2010-05-04 12:54:09	219
dm-yaml-adapter	11	Production/Stable	2010-05-04 12:54:09	219
dnbnor2qif	9	Alpha	2010-05-04 12:54:09	219
dnsomatic	10	Beta	2010-05-04 12:54:09	219
dnsruby	11	Production/Stable	2010-05-04 12:54:09	219
dnssd	10	Beta	2010-05-04 12:54:09	219
dnstraverse	10	Beta	2010-05-04 12:54:09	219
dnz-client	10	Beta	2010-05-04 12:54:09	219
doab	8	Pre-Alpha	2010-05-04 12:54:09	219
doc2html	10	Beta	2010-05-04 12:54:09	219
docgenerator	10	Beta	2010-05-04 12:54:09	219
documatic	10	Beta	2010-05-04 12:54:09	219
dodt-chargen	10	Beta	2010-05-04 12:54:09	219
dohruby	7	Planning	2010-05-04 12:54:09	219
dojor	9	Alpha	2010-05-04 12:54:09	219
dokkit	10	Beta	2010-05-04 12:54:09	219
dome	9	Alpha	2010-05-04 12:54:09	219
donortrust	8	Pre-Alpha	2010-05-04 12:54:09	219
doodle	10	Beta	2010-05-04 12:54:09	219
dorkbuster	9	Alpha	2010-05-04 12:54:09	219
dotime	10	Beta	2010-05-04 12:54:09	219
dotnetvc	8	Pre-Alpha	2010-05-04 12:54:09	219
dotr	10	Beta	2010-05-04 12:54:09	219
drake	11	Production/Stable	2010-05-04 12:54:09	219
dram	10	Beta	2010-05-04 12:54:09	219
dramatis	9	Alpha	2010-05-04 12:54:09	219
drbfire	11	Production/Stable	2010-05-04 12:54:09	219
drcureta	9	Alpha	2010-05-04 12:54:10	219
drnicutilities	10	Beta	2010-05-04 12:54:10	219
drolfar	8	Pre-Alpha	2010-05-04 12:54:10	219
drp	10	Beta	2010-05-04 12:54:10	219
drqueue	10	Beta	2010-05-04 12:54:10	219
druid	11	Production/Stable	2010-05-04 12:54:10	219
druida	11	Production/Stable	2010-05-04 12:54:10	219
drx	10	Beta	2010-05-04 12:54:10	219
dryplugin	10	Beta	2010-05-04 12:54:10	219
drysql	10	Beta	2010-05-04 12:54:10	219
dsktool	10	Beta	2010-05-04 12:54:10	219
dtask	9	Alpha	2010-05-04 12:54:10	219
dtaus	10	Beta	2010-05-04 12:54:10	219
dtr	11	Production/Stable	2010-05-04 12:54:10	219
duby	10	Beta	2010-05-04 12:54:10	219
dubya	8	Pre-Alpha	2010-05-04 12:54:10	219
ducktypechecker	10	Beta	2010-05-04 12:54:10	219
dumptruck	9	Alpha	2010-05-04 12:54:10	219
dutchfaker	9	Alpha	2010-05-04 12:54:10	219
dvbstreamer	9	Alpha	2010-05-04 12:54:10	219
dvi	9	Alpha	2010-05-04 12:54:10	219
dyn-ftp-serv	9	Alpha	2010-05-04 12:54:10	219
dynect	9	Alpha	2010-05-04 12:54:10	219
dynpet	8	Pre-Alpha	2010-05-04 12:54:10	219
eaal	10	Beta	2010-05-04 12:54:10	219
eadcodec	10	Beta	2010-05-04 12:54:10	219
eagerfindersql	10	Beta	2010-05-04 12:54:10	219
ean	8	Pre-Alpha	2010-05-04 12:54:10	219
earfl	8	Pre-Alpha	2010-05-04 12:54:10	219
eassl	8	Pre-Alpha	2010-05-04 12:54:10	219
easygameengine	7	Planning	2010-05-04 12:54:10	219
easykb	8	Pre-Alpha	2010-05-04 12:54:11	219
easymessages	10	Beta	2010-05-04 12:54:11	219
easyproj	9	Alpha	2010-05-04 12:54:11	219
easyprompt	11	Production/Stable	2010-05-04 12:54:11	219
easysft	10	Beta	2010-05-04 12:54:11	219
eb-nested-set	10	Beta	2010-05-04 12:54:11	219
ebay4r	11	Production/Stable	2010-05-04 12:54:11	219
eblog	7	Planning	2010-05-04 12:54:11	219
ebookstrings	7	Planning	2010-05-04 12:54:11	219
ecal	8	Pre-Alpha	2010-05-04 12:54:11	219
echi-converter	10	Beta	2010-05-04 12:54:11	219
ecmdlineparser	9	Alpha	2010-05-04 12:54:11	219
ecommerce	7	Planning	2010-05-04 12:54:11	219
ecs	10	Beta	2010-05-04 12:54:11	219
edgar4r	9	Alpha	2010-05-04 12:54:11	219
edi4r	10	Beta	2010-05-04 12:54:11	219
editalign	11	Production/Stable	2010-05-04 12:54:11	219
eduerp	9	Alpha	2010-05-04 12:54:11	219
edx	10	Beta	2010-05-04 12:54:11	219
eeml	8	Pre-Alpha	2010-05-04 12:54:11	219
efp	10	Beta	2010-05-04 12:54:11	219
el-grillo	10	Beta	2010-05-04 12:54:11	219
eldorado	10	Beta	2010-05-04 12:54:11	219
eleanor	11	Production/Stable	2010-05-04 12:54:11	219
elektronik	7	Planning	2010-05-04 12:54:11	219
element	11	Production/Stable	2010-05-04 12:54:11	219
elemental	10	Beta	2010-05-04 12:54:11	219
elephant	8	Pre-Alpha	2010-05-04 12:54:11	219
elevator	9	Alpha	2010-05-04 12:54:11	219
elif	10	Beta	2010-05-04 12:54:11	219
elitejournal	10	Beta	2010-05-04 12:54:11	219
emaillabs	7	Planning	2010-05-04 12:54:11	219
emdrb	10	Beta	2010-05-04 12:54:11	219
emerald	8	Pre-Alpha	2010-05-04 12:54:11	219
emilsscraper	10	Beta	2010-05-04 12:54:12	219
emm-ruby	11	Production/Stable	2010-05-04 12:54:12	219
emoji	10	Beta	2010-05-04 12:54:12	219
emojiconv	8	Pre-Alpha	2010-05-04 12:54:12	219
encml	10	Beta	2010-05-04 12:54:12	219
ender	9	Alpha	2010-05-04 12:54:12	219
enemy	8	Pre-Alpha	2010-05-04 12:54:12	219
energon	11	Production/Stable	2010-05-04 12:54:12	219
enforce-limits	10	Beta	2010-05-04 12:54:12	219
engel	8	Pre-Alpha	2010-05-04 12:54:12	219
engtagger	10	Beta	2010-05-04 12:54:12	219
enhanced-mgrtns	10	Beta	2010-05-04 12:54:12	219
enigma	8	Pre-Alpha	2010-05-04 12:54:12	219
enkoder	10	Beta	2010-05-04 12:54:12	219
enum-column	9	Alpha	2010-05-04 12:54:12	219
enum-mapper	10	Beta	2010-05-04 12:54:12	219
equipment	9	Alpha	2010-05-04 12:54:12	219
erbextensions	11	Production/Stable	2010-05-04 12:54:12	219
eribium	9	Alpha	2010-05-04 12:54:12	219
erlbox	11	Production/Stable	2010-05-04 12:54:12	219
erlectricity	11	Production/Stable	2010-05-04 12:54:12	219
erlgen	9	Alpha	2010-05-04 12:54:12	219
erp4u	7	Planning	2010-05-04 12:54:12	219
erubis	11	Production/Stable	2010-05-04 12:54:12	219
erun	10	Beta	2010-05-04 12:54:12	219
eruta	8	Pre-Alpha	2010-05-04 12:54:12	219
eschool	7	Planning	2010-05-04 12:54:12	219
escptopdf	10	Beta	2010-05-04 12:54:12	219
esmir	8	Pre-Alpha	2010-05-04 12:54:12	219
esp	8	Pre-Alpha	2010-05-04 12:54:12	219
estraier	10	Beta	2010-05-04 12:54:12	219
et-tool	7	Planning	2010-05-04 12:54:12	219
etch	9	Alpha	2010-05-04 12:54:12	219
etchrec	10	Beta	2010-05-04 12:54:12	219
eteos-client	9	Alpha	2010-05-04 12:54:12	219
etherquest	9	Alpha	2010-05-04 12:54:12	219
ev-memcache-cli	10	Beta	2010-05-04 12:54:13	219
evangelisator	7	Planning	2010-05-04 12:54:13	219
evdbapi	11	Production/Stable	2010-05-04 12:54:13	219
eve-api	9	Alpha	2010-05-04 12:54:13	219
eve-igb	10	Beta	2010-05-04 12:54:13	219
eveapi	10	Beta	2010-05-04 12:54:13	219
eventlogger	9	Alpha	2010-05-04 12:54:13	219
eventmachine	11	Production/Stable	2010-05-04 12:54:13	219
everdex	9	Alpha	2010-05-04 12:54:13	219
evil	7	Planning	2010-05-04 12:54:13	219
evm	8	Pre-Alpha	2010-05-04 12:54:13	219
evosynth	10	Beta	2010-05-04 12:54:13	219
exact4r	11	Production/Stable	2010-05-04 12:54:13	219
excelio	10	Beta	2010-05-04 12:54:13	219
excemel	8	Pre-Alpha	2010-05-04 12:54:13	219
exclusive-flags	10	Beta	2010-05-04 12:54:13	219
execremote	9	Alpha	2010-05-04 12:54:13	219
exg2cal	9	Alpha	2010-05-04 12:54:13	219
exif-graph	10	Beta	2010-05-04 12:54:13	219
exiffu	9	Alpha	2010-05-04 12:54:13	219
exifr	9	Alpha	2010-05-04 12:54:13	219
exist-xml-rpc	9	Alpha	2010-05-04 12:54:13	219
expensetracker	9	Alpha	2010-05-04 12:54:13	219
expire-sessions	10	Beta	2010-05-04 12:54:13	219
explainpmt	11	Production/Stable	2010-05-04 12:54:13	219
expr-interpret	9	Alpha	2010-05-04 12:54:13	219
ext	10	Beta	2010-05-04 12:54:13	219
extcsv	10	Beta	2010-05-04 12:54:13	219
extensional	11	Production/Stable	2010-05-04 12:54:13	219
extensions	10	Beta	2010-05-04 12:54:13	219
external	10	Beta	2010-05-04 12:54:13	219
extmath	10	Beta	2010-05-04 12:54:13	219
extract-curves	10	Beta	2010-05-04 12:54:13	219
extractor	9	Alpha	2010-05-04 12:54:13	219
eyeinthesky	9	Alpha	2010-05-04 12:54:14	219
ezabel	10	Beta	2010-05-04 12:54:14	219
ezcrypto	10	Beta	2010-05-04 12:54:14	219
ezgtk	9	Alpha	2010-05-04 12:54:14	219
f-m	8	Pre-Alpha	2010-05-04 12:54:14	219
facebookbot	10	Beta	2010-05-04 12:54:14	219
facetoface	10	Beta	2010-05-04 12:54:14	219
facets	10	Beta	2010-05-04 12:54:14	219
facon	10	Beta	2010-05-04 12:54:14	219
facter	11	Production/Stable	2010-05-04 12:54:14	219
fair-cg	8	Pre-Alpha	2010-05-04 12:54:14	219
faithfulcode	9	Alpha	2010-05-04 12:54:14	219
fakeweb	10	Beta	2010-05-04 12:54:14	219
familycalendar	10	Beta	2010-05-04 12:54:14	219
familyconnect	11	Production/Stable	2010-05-04 12:54:14	219
fast-xs	11	Production/Stable	2010-05-04 12:54:14	219
fastcluster	10	Beta	2010-05-04 12:54:14	219
fastercsv	11	Production/Stable	2010-05-04 12:54:14	219
fasterh	10	Beta	2010-05-04 12:54:14	219
fasterpath	11	Production/Stable	2010-05-04 12:54:14	219
fastreader	10	Beta	2010-05-04 12:54:14	219
fatfreecrm	10	Beta	2010-05-04 12:54:14	219
fathom	8	Pre-Alpha	2010-05-04 12:54:14	219
faultinjection	9	Alpha	2010-05-04 12:54:14	219
fauna	11	Production/Stable	2010-05-04 12:54:14	219
fblib	11	Production/Stable	2010-05-04 12:54:14	219
fbmyip	8	Pre-Alpha	2010-05-04 12:54:14	219
fcca	7	Planning	2010-05-04 12:54:14	219
fccropper	9	Alpha	2010-05-04 12:54:14	219
fcgi	11	Production/Stable	2010-05-04 12:54:14	219
fckeditorp	9	Alpha	2010-05-04 12:54:14	219
feed-discover	10	Beta	2010-05-04 12:54:15	219
feed-normalizer	11	Production/Stable	2010-05-04 12:54:15	219
feedalizer	11	Production/Stable	2010-05-04 12:54:15	219
feedblender	11	Production/Stable	2010-05-04 12:54:15	219
feeddiscoverapi	11	Production/Stable	2010-05-04 12:54:15	219
feeds	10	Beta	2010-05-04 12:54:15	219
feedtools	10	Beta	2010-05-04 12:54:15	219
feedtools-cache	10	Beta	2010-05-04 12:54:15	219
feedvalidator	11	Production/Stable	2010-05-04 12:54:15	219
femail	8	Pre-Alpha	2010-05-04 12:54:15	219
ferb	10	Beta	2010-05-04 12:54:15	219
ferret	10	Beta	2010-05-04 12:54:15	219
ferus	8	Pre-Alpha	2010-05-04 12:54:15	219
festivaltts4r	8	Pre-Alpha	2010-05-04 12:54:15	219
ffi-ncurses	9	Alpha	2010-05-04 12:54:15	219
fforum	9	Alpha	2010-05-04 12:54:15	219
ffruby	9	Alpha	2010-05-04 12:54:15	219
fhlow	9	Alpha	2010-05-04 12:54:15	219
filament	10	Beta	2010-05-04 12:54:15	219
file-formatter	10	Beta	2010-05-04 12:54:15	219
filebrowser	8	Pre-Alpha	2010-05-04 12:54:15	219
filecache	10	Beta	2010-05-04 12:54:15	219
filefinder	8	Pre-Alpha	2010-05-04 12:54:15	219
filemonitor	9	Alpha	2010-05-04 12:54:15	219
filereplacer	10	Beta	2010-05-04 12:54:15	219
filereplicator	10	Beta	2010-05-04 12:54:15	219
filetesthelper	10	Beta	2010-05-04 12:54:15	219
filetter	10	Beta	2010-05-04 12:54:15	219
filtered-list	10	Beta	2010-05-04 12:54:15	219
