#  file: rfProjNatLang2010-May.txt
#  package: rfRawData
#  description of file/package:
#
#  This package includes raw data files from our database of RubyForge project 
#  information generated from the list of projects gathered in 2010-May
#
#  Raw html data was inserted into database by running our java-based Rubyforge 
#  spidering program based on the libraries at ossmole.sf.net in our CVS tree.
#  This html data was then parsed and scraped to extract interesting facts.
#
#  Scripts & raw data available at http://flossmole.org
#  Scripts written by Megan Squire and contributed to the FLOSSmole project
#
#  This data is free and available for any use (after all we just spidered it ;)
#  We do however request that those using the data in any published form provide 
#  a citation to: FLOSSmole Project (2004-2010) 
#  The project is available at: http://flossmole.org
#
#  SELECT proj_unixname, code, description, date_collected, datasource_id
#  FROM rf_project_natural_language
#  WHERE datasource_id=219
#  ORDER BY proj_unixname
#
#  datasource_id = 219 is the 2010-May run on Rubyforge.

proj_unixname	code	description	date_collected	datasource_id
caboose	275	English	2010-05-04 12:53:59	219
cache-decorator	275	English	2010-05-04 12:53:59	219
cacheability	275	English	2010-05-04 12:53:59	219
caching-plugin	275	English	2010-05-04 12:53:59	219
cairn	275	English	2010-05-04 12:53:59	219
cairo	275	English	2010-05-04 12:53:59	219
cairo	278	Japanese	2010-05-04 12:53:59	219
cal-jp-holiday	278	Japanese	2010-05-04 12:53:59	219
calcul-wxruby	276	French	2010-05-04 12:53:59	219
callbacks	275	English	2010-05-04 12:53:59	219
calterm	275	English	2010-05-04 12:53:59	219
camellia	275	English	2010-05-04 12:53:59	219
cameltoe	275	English	2010-05-04 12:53:59	219
campaignmonitor	275	English	2010-05-04 12:53:59	219
capazon	275	English	2010-05-04 12:53:59	219
capby	276	French	2010-05-04 12:53:59	219
capby	275	English	2010-05-04 12:53:59	219
capgem	275	English	2010-05-04 12:53:59	219
capistrano	275	English	2010-05-04 12:53:59	219
capistrano-conf	275	English	2010-05-04 12:53:59	219
capistrano-s3	275	English	2010-05-04 12:53:59	219
capistranocolor	275	English	2010-05-04 12:53:59	219
cappy-runit	275	English	2010-05-04 12:53:59	219
capsaicin	275	English	2010-05-04 12:53:59	219
captainslog	275	English	2010-05-04 12:53:59	219
captcha	275	English	2010-05-04 12:53:59	219
caramel	275	English	2010-05-04 12:53:59	219
carbonica	275	English	2010-05-04 12:53:59	219
cardia	275	English	2010-05-04 12:54:00	219
cardinal	275	English	2010-05-04 12:54:00	219
