#  file: fsfProjectInfo2010-May.txt
#  package: fsfRawData
#  description of file/package:
#
#  This package includes raw data files from our database of Free Software 
#  Foundation project information generated from the list of projects gathered 
#  in 2010-May
#
#  Scripts & raw data available at http://flossmole.org
#  Scripts written by Megan Squire and contributed to the FLOSSmole project
#
#  This data is free and available for any use (after all we just spidered it ;)
#  We do however request that those using the data in any published form provide 
#  a citation to: FLOSSmole Project (2004-2010) 
#  The project is available at: http://flossmole.org
#  
#  SELECT proj_num, proj_unixname, date_collected, datasource_id, url, real_url, desc_short, desc_long, user_level 
#  FROM fsf_projects 
#  WHERE datasource_id=221 
#  ORDER BY proj_num
#
#  datasource_id = 221 is the 2010-May collection from FSF.
proj_num	proj_unixname	date_collected	datasource_id	url	real_url	desc_short	desc_long	user_level
61	xtraceroute	2010-05-03 16:09:19	221	http://directory.fsf.org/project/xtraceroute	http://www.dtek.chalmers.se/~d3august/xt/index.html	Graphical version of &#39;traceroute&#39;	Xtraceroute is a graphical version of the\ntraceroute program, which traces the route your IP packets travel to\ntheir destination. It displays the routes on a rotating globe (you can\nalso move the globe around) as a series of yellow lines between\n'sites', shown as small balls of different colors.\n	
62	xtla	2010-05-03 16:09:19	221	http://directory.fsf.org/project/xtla	http://wiki.gnuarch.org/xtla	Emacs front-end to GNU Arch	\n\nxtla provides a Emacs front-end to the revision control system GNU Arch.  xtla provides functionality similar to tla and bazaar. It provides user wrappers to tla and bazzar commands.\n	
63	xtide	2010-05-03 16:09:19	221	http://directory.fsf.org/project/xtide	http://www.flaterco.com/xtide/index.html	Tide clock and tide predictor	XTide provides tide and current predictions in a\nvariety of formats. It can generate graphs, text listings, and\ncalendars, or put a tide clock on your desktop. Xtide works through\nthree separate programs: the X Windows interface (xtide), the\nnon-interactive or command line interface (tide), and the web\ninterface (xttpd).\n\n<P>XTide uses the same algorithm to predict tides as the National\nOcean Service in the U.S. It is much more accurate than a simple tide\nclock from a novelty store. However, to predict tides accurately you\nalso need special data for every location for which you want to\npredict tides.  XTide reads this data from harmonics files that you\nmust get from Bob Kenney's web site,\nhttp://bel-marduk.unh.edu/xtide/files.html.\n\n<P>XTide's predictions are only as good as the available harmonics\ndata.  Due to issues of data availability and of compatibility with\nnon-U.S. tide systems, predictions for U.S. locations tend to be much\nbetter than for locations outside of the U.S.\n	
64	xtermcontrol	2010-05-03 16:09:19	221	http://directory.fsf.org/project/xtermcontrol	http://www.thrysoee.dk/xtermcontrol/	Gives users dynamic control of XFree86 xterm properties	'xtermcontrol' enables dynamic control of XFree86\nxterm properties. It makes it easy to change colors, titles, fonts,\nand the geometry of a running xterm, and to report the current\nsettings of the properties. It also supports the manipulations\n(de)iconify, raise, lower, maximize, restore, and reset. Advanced\nusers can issue any xterm control sequence.\n	
65	xterm	2010-05-03 16:09:19	221	http://directory.fsf.org/project/xterm	http://invisible-island.net/xterm/	Terminal emulator for the X Window System	The xterm program is the standard terminal\nemulator for the X Window System. It provides DEC VT102/VT220 and\nTektronix 4014 compatible terminals for programs that can't use the\nwindow system directly. If the underlying operating system supports\nterminal resizing capabilities (for example, the SIGWINCH signal in\nsystems derived from 4.3bsd), xterm notifies programs running in the\nwindow whenever it is resized.\n	
66	xtctl	2010-05-03 16:09:19	221	http://directory.fsf.org/project/xtctl	http://www.isri.unlv.edu/~slumos/hacks/index.html#xtctl	Sets and or changes xterm properties	'xtctl' is a script for setting/changing xterm\nproperties. It can change the foreground, background, cursor, and\nmouse colours of an XTerm window, and the icon and background image\n(only known to work with Eterm). 'xtctl' can also modify the window's\ntitle, icon name, highlight background, font, size, position, z-order\n(raise and lower), and iconified/restored status. There are\nexperimental options for full and soft reset.\n	
67	xtalfind	2010-05-03 16:09:19	221	http://directory.fsf.org/project/xtalfind	http://spazioinwind.libero.it/ik1zyw/	Checks whether any XTAL is suitable for a HAM radio circuit	'xtalfind' checks whether an XTAL is suitable for\na ham radio circuit (TX, RX). Given a base XTAL frequency, it shows\nyou all possible uses within ham bands. It features CW TX and direct\nconversion RX, and supports 455kHz, 10.7MHz, and custom IF value\nreceivers, DRM, and SDRadio applications.\n	
68	xtail	2010-05-03 16:09:19	221	http://directory.fsf.org/project/xtail	http://www.unicom.com/sw/xtail/	Watches file growth	'xtail' is sort of a tail -f for many files. You\ncan specify both filenames and directories on the command line. If you\nspecify a directory, it watches all the files in that directory. It\nwill notice when new files are created (and start watching them) or\nwhen old files are deleted (and stop watching them).\n	
69	xstroke	2010-05-03 16:09:19	221	http://directory.fsf.org/project/xstroke	http://www.handhelds.org:8080/wiki/HandwritingRecognition	Unfinished gesture recognition program	xstroke is a gesture recognition\nprogram. Performing known gestures in the xstroke window, (using a\nstylus, mouse, or other ppointer), will cause actions to be performed,\n(most commonly to send character events to the currently focused\nwindow). The known strokes actions and there corresponding actions are\ndefined in the ${HOME}/.xstrokerc file described below.\n\nThe xstroke configuration file, (${HOME}/.xstrokerc), defines strokes\nand actions to be performed when the stroke is entered. Currently, the\nonly supported action is to send a KeyPress and KeyRelease event to\nthe currently focused window.\n\n<p>The default alphabet in xstrokerc is an original alphabet. Many\nstrokes are similar to the strokes in the program xscribble, although\nxstroke does not have any shift modes, (capitals, num-shift,\npunc-shift, etc). Instead, all letters, numbers, and punctuation are\ndefined in a single alphabet.\n	
70	xshogi	2010-05-03 16:09:19	221	http://directory.fsf.org/project/xshogi		X window interface for GNU Shogi	With xshogi you can play GNU Shogi, set up\narbitrary positions, force variations, or watch xshogi manage a game\nbetween two shogi programs. It can also be used as an interface\nbetween two players on different displays.\n\nThe program can also be used as a shogiboard to play games. It will\nread through a game file or allow a player to play through a variation\nmanually (force mode). This is useful for keeping track of email\npostal games or browsing games off the net.	
71	xshipwars	2010-05-03 16:09:19	221	http://directory.fsf.org/project/xshipwars	http://wolfpack.twu.net/ShipWars/XShipWars/	Tee like functionality		
72	xsh	2010-05-03 16:09:19	221	http://directory.fsf.org/project/xsh	http://xsh.sourceforge.net/	XML editing tool	XSH is an XML editing tool/programming language\nthat can be used either interactively or for batch-mode XML\nprocessing. It may be used to query and modify XML documents. XPath\nexpressions are used to select parts of XML document to be\nprocessed. Both the system shell and Perl are accessible from XSH in a\nvery natural way. XSH uses XML::LibXML bindings of gnome-xml2 library\nin the background level.\n\n<P>Features include (among others) the ability to work with multiple\nDOM trees at once, filesystem-like navigation within the DOM tree\nusing XPATH, the ability to copy/move nodes within a DOM tree or\nbetween two DOM trees, a 'while' statement, and a Perl-like 'foreach'\nstatement that lets you iterate commands over a list of strings or\nnodes.\n	
73	xsd	2010-05-03 16:09:19	221	http://directory.fsf.org/project/xsd	http://codesynthesis.com/products/xsd/	XML Schema to C++ translator	'xsd' is a W3C XML Schema to C++ translator. It\ngenerates a vocabulary-specific, statically-typed C++ mapping (also\ncalled binding) from XML Schema definitions. The mapping consists of\ndata types that represent the given vocabulary, a set of parsing\nfunctions that convert XML instance documents to a tree-like in-memory\ndata structure, and a set of serialization functions that convert the\nin-memory representation back to XML. \n\n<P>'xsd' features C++ standard library-based language mapping,\nconfigurable base character type (char/wchar_t), support for all XML\nSchema built-in types, custom Schema to C++ namespace mapping,\nplatform-independent generated code, and more.\n	
74	xscreensaver	2010-05-03 16:09:19	221	http://directory.fsf.org/project/xscreensaver	http://www.jwz.org/xscreensaver/	Screen saver and locker for the X Window System	Once the keyboard and mouse have been idle for a\nperiod, xscreensaver runs a randomly chosen graphics demo. It turns\noff as soon as there is any mouse or keyboard activity. It can also\nlock the screen immediately, after a longer idle period, or on\ndemand. The package has two parts: xscreensaver itself, which detects\nidleness and does locking; and the graphics demos that it launches.\n\nAny X program that can draw on the root window can be used with\nxscreensaver. The xscreensaver daemon detects when the user is idle,\nlocking, and checking passwords and all the other book-keeping; all\nthe other programs need to do is draw. New graphics hacks are easier\nto install than with the combination of the xlock and xautolock\nprograms becuase you needn't recompile or re-run xscreensaver to add a\nnew display mode; you just change a config file.\n	
75	xsane	2010-05-03 16:09:19	221	http://directory.fsf.org/project/xsane	http://www.xsane.org/index.html	Scanner-oriented frontend for SANE	XSane is a GTK-based X11 frontend for SANE. It\nworks either standalone or as a gimp plugin. It is an alternative to\nxscanimage. Xsane does not support any scanners itself, but instead\nuses SANE to do so. You can scan to file, do a photocopy, create a fax\nand start XSane from the GIMP as gimp plug in. Xsane is specifically\ndesigned to work with scanners; other devices (like cameras and video\ndevices) that SANE may support are not supported by xsane.\nAdditionally, it has both email and scan to file functions.\n	
76	xroar	2010-05-03 16:09:19	221	http://directory.fsf.org/project/xroar	http://www.6809.org.uk/dragon/xroar.shtml	A Dragon 32/64 and Tandy Coco emulator.	XRoar is a cross-platform emulator for the Dragon 32, Dragon 64, and Tandy CoCo computers all originally released in the early '80s. The emulator runs under Unix-like operating systems (including Mac OS X), Windows32, and the GP32 handheld.	
77	xrmap	2010-05-03 16:09:19	221	http://directory.fsf.org/project/xrmap	http://frmas.free.fr/li_1.htm	Displays portions of the earth	Xrmap interactively displays portions of the\nEarth, using the huge CIA world vector map. It is based on an earlier\nconsole utility 'rmap' by Reza Naima (http://www.reza.net/rmap/). It\nshows political boundaries, major and minor rivers, glaciers, lakes,\ncanals, etc. The map is accurate to a very large zoom factor (possibly\nexceeding 100). Spherical, rectangular, Mercator and Miller\nprojections are implemented, and all features can be set interactively\nfrom the GUI.\n	
78	xrebind	2010-05-03 16:09:19	221	http://directory.fsf.org/project/xrebind	http://savannah.nongnu.org/projects/xrebind	xrebind allows you to bind keys or buttons. These can be used to generate mouse motions, button pres	With xrebind you can bind keyboard and button press/release to\n<ul><li>generate mouse motions</li>\n<li>generate press and relase of a button</li>\n<li>generate press and relase of a key</li>\n<li>launch programs (e.g xmms, xterm)</li>\n</ul>\n	
79	xpvm	2010-05-03 16:09:19	221	http://directory.fsf.org/project/xpvm	http://www.netlib.org/utk/icl/xpvm/xpvm.html	Graphical console and monitor for PVM	XPVM provides a graphical interface to the PVM\nconsole commands and information, along with several animated views to\nmonitor the execution of PVM programs. These views provide information\nabout the interactions among tasks in a parallel PVM program, to\nassist in debugging and performance tuning. \n\n<P>It also provides some simple debugging assistance by listing\ntextual details from trace events and remote task output. Each trace\nevent corresponds to the entry or exit point of a PVM routine, and\ncontains the calling parameters and return codes/results. The task\noutput is automatically collected from tasks spawned.\n	
80	xps	2010-05-03 16:09:19	221	http://directory.fsf.org/project/xps	http://motif-pstree.sourceforge.net/	Displays Unix processes as a tree under X	'xps' dynamically displays in an X Window the Unix\nprocesses as a tree, the roots on the left and the leaf processes on\nthe right. Within each level, processes are grouped so that those with\nthe same parent process id are grouped together (older processes\nnearer the top). The overall tree display uses diagonal lines; xps\ntries to effectively use the full 2-dimensional area of the screen by\nbalancing levels and centering the children of a node between their\nparent.\n\nThe status of each process or user can be indicated by a\ncolor. Process selection can be made per user, for all users, or\nthrough a regular expression pattern. A process can be selected to\nshow ps information or to send the process a signal. users can click\non a process to get more information (via ps) about it, send it a a\nsignal, or set its priority.	
81	xpn	2010-05-03 16:09:19	221	http://directory.fsf.org/project/xpn	http://xpn.altervista.org/	A multi-platform newsreader with Unicode support.	X Python Newsreader (XPN) is a multi-platform newsreader with Unicode support. It has features like scoring/actions, \nX-Face and Face decoding, muting of quoted text, newsrc import/export, find article and search in the body, spoiler char/rot13, random taglines, and configurable attribution lines.\n	
