#  file: fmRawProjectLicense2010-May.txt
#  package: fmProjectData
#  description of file/package:
#
#  This package includes raw data files from our database of Freshmeat project 
#  information generated from the list of projects gathered in 2010-May
#
#  Raw data was inserted into database by running the scripts:
#  scraper.pl and url_resolver.pl on the RDF files provided by Freshmeat. Get 
#  these files like this:
#  curl -O http://download.freshmeat.net/backend/fm-projects.rdf.bz2
#
#  Scripts & raw data available at http://flossmole.org
#  Scripts written by Megan Squire and contributed to the FLOSSmole project
#
#  This data is free and available for any use (afterall we just spidered it ;).
#  We do however request that those using the data in any published form provide 
#  a citation to: FLOSSmole Project (2004-2010) 
#  The project is available at: http://flossmole.org
#
#  SELECT project_id, projectname_short, license
#  FROM fm_projects
#  WHERE datasource_id=218
#  ORDER BY project_id
#
#  datasource_id = 218 is the 2010-May run on freshmeat.
project_id	projectname_short	license
69695	wwmkr\n    	GPL\n    
69696	sunscape\n    	GPL\n    
69698	mpx\n    	GPLv3\n    
69700	udrwconfig\n    	GPL\n    
69701	highest\n    	UCI License (BSD-like)\n    
69702	w3af\n    	GPL\n    
69703	phpslideshowproxy\n    	\n    
69704	md5copy\n    	GPL\n    
69705	uttextarea\n    	MIT/X\n    
69706	jimageviewer\n    	GPL\n    
69708	jimageexplore\n    	GPL\n    
69710	piccolo2d\n    	BSD Revised\n    
69711	kde3to4\n    	GPLv3\n    
69714	nfs-ganesha\n    	\n    
69715	kazimir\n    	\n    
69717	hiwi\n    	GPL\n    
69719	wigit\n    	GPLv3\n    
69722	manent\n    	GPL\n    
69723	translatelink\n    	GPL\n    
69730	commandcenter\n    	Shareware\n    
69731	etracer\n    	\n    
69732	diric\n    	\n    
69734	phptimeclock\n    	GPL\n    
69736	pasang-emas\n    	GPLv3\n    
69737	tinynews\n    	GPL\n    
69739	libapron\n    	LGPL\n    
69740	aspyct\n    	LGPL\n    
69742	squidmodel\n    	\n    
69743	musicbrowser\n    	GPL\n    
69746	ohrrpgce\n    	GPLv2\n    
69747	gamebook-engine\n    	GPLv2\n    
69748	j-interop\n    	LGPL\n    
69751	fxmm\n    	Public Domain\n    
69753	voreen\n    	GPLv2\n    
69755	nbcache\n    	GPL\n    
69756	javamod\n    	GPL\n    
69758	moosefs\n    	GPLv3\n    
69759	fortune-xml\n    	MIT/X\n    
69761	psx\n    	GPLv3\n    
69762	zoomprofiler\n    	Commercial\n    
69763	cgns\n    	zlib/libpng\n    
69766	spjson\n    	LGPL\n    
69767	check_iax\n    	BSD Revised\n    
69768	backstep_py\n    	\n    
69769	mextemplate\n    	\n    
69770	hyperactiveresource\n    	MIT/X\n    
69771	krai\n    	MIT/X\n    
69772	qgmailnotifier\n    	GPLv2\n    
69773	libvcvideo\n    	GPL\n    
69774	libevent-ark\n    	\n    
69775	cataract\n    	GPLv2\n    
69776	zym-framework\n    	BSD Original\n    
69778	w2d\n    	Shareware\n    
69780	isoapui8583\n    	\n    
69781	iupinymd\n    	Common Public\n    
69783	wolgui\n    	LGPL\n    
69784	blambiscalc\n    	GPLv3\n    
69785	utdropdown\n    	MIT/X\n    
69786	fbp-drawing-tool\n    	\n    
69787	urssus\n    	\n    
69789	phpmenu\n    	\n    
69791	nbmenu\n    	\n    
69792	pypel\n    	\n    
69793	cruddy\n    	Perl\n    
69795	tinhat\n    	GPLv3\n    
69796	simpleflex\n    	Freeware\n    
69798	qtidy\n    	LGPLv2\n    
69799	nirvanixapi\n    	GPLv3\n    
69800	booze\n    	GPLv3\n    
69801	dzonez-et\n    	GPL\n    
69802	reddz-et\n    	GPL\n    
69803	maven-benerator-plugin\n    	Other\n    
69805	pwdrep\n    	\n    
69806	websiteauditorenterprise\n    	Shareware\n    
69810	tomoyo\n    	GPLv2\n    
69811	rk\n    	Freeware\n    
69812	adiumbook\n    	\n    
69816	gsrpn\n    	GPL\n    
69817	postsharp\n    	LGPL\n    
69820	jshot\n    	Freeware\n    
69822	firm_cparser\n    	GPLv2\n    
69823	joaquim\n    	\n    
69824	immgr\n    	\n    
69825	vfplot\n    	GPLv3\n    
69827	aticket\n    	GPLv2\n    
69828	cleanhome\n    	GPLv2\n    
69829	netdot\n    	GPL\n    
69830	revj\n    	BSD Revised\n    
69831	sveditor\n    	Eclipse\n    
69832	syren\n    	GPLv2\n    
69834	cptutils\n    	GPLv2\n    
69835	uqmanager\n    	\n    
69836	bost\n    	GPLv3\n    
69837	mms2web\n    	\n    
69838	copy\n    	GPL\n    
69839	boxmonster\n    	\n    
69840	porte\n    	BSD Original\n    
69841	mod-pop\n    	Apache 2.0\n    
69842	clock24\n    	Public Domain\n    
69843	pdfresurrect\n    	GPLv3\n    
69844	opensips\n    	GPL\n    
69845	microquestmaker64\n    	\n    
69846	swdist\n    	\n    
69847	dbgmem\n    	LGPL\n    
69848	heaplifo\n    	Freeware\n    
69849	javagit\n    	LGPL\n    
69851	noisemaker\n    	GPLv3\n    
69852	lua-discount\n    	BSD Original\n    
69853	lua-imlib2\n    	MIT/X\n    
69854	lua-tinycdb\n    	MIT/X\n    
69855	lua-xmlreader\n    	MIT/X\n    
69856	jawstats\n    	\n    
69858	gargoyle-router\n    	GPL\n    
69859	teseq\n    	GPLv3\n    
69862	mdic\n    	GPLv3\n    
69863	flashvid\n    	\n    
69864	rm_obsolete_rpms\n    	GPLv3\n    
69865	mymeeting\n    	GPLv2\n    
69867	libcrtxy\n    	LGPL\n    
69868	bookwrite\n    	MIT/X\n    
69869	liboggpp\n    	LGPL\n    
69870	sqlck\n    	MIT/X\n    
69871	vertex\n    	GPL\n    
69873	gdadin\n    	\n    
69875	realestateos\n    	GPLv2\n    
69876	fffex\n    	GPL\n    
69878	openxspell\n    	LGPL\n    
69879	cubitpos\n    	BSD Original\n    
69880	linux-make-xconfig-patch\n    	GPLv2\n    
69881	rex\n    	\n    
69882	sql2xml\n    	GPL\n    
69883	openbmap\n    	AGPL\n    
69884	mqsload\n    	GPLv2\n    
69885	earnings-tracker\n    	GPL\n    
69886	imgbrowz0r\n    	zlib/libpng\n    
69887	mqssave\n    	GPLv2\n    
69889	simpledcpp\n    	\n    
69890	dapper\n    	BSD License\n    
69891	prawn\n    	\n    
69892	vgspy\n    	\n    
69893	asciiroth\n    	\n    
69894	picviz\n    	\n    
69896	longstop\n    	GPLv3\n    
69897	xtreemfs\n    	GPL\n    
69898	villonanny\n    	GPL\n    
69899	tilegtk\n    	BSD Original\n    
69900	lutaspam\n    	\n    
69901	upstare\n    	\n    
69902	badut\n    	GPLv3\n    
69903	netward\n    	\n    
69904	etu\n    	\n    
69905	nettest\n    	\n    
69906	openopc\n    	\n    
69907	brainworkshop\n    	GPL\n    
69909	virt-mem\n    	GPLv2\n    
69910	spectro-edit\n    	\n    
69911	nsound\n    	GPLv2\n    
69912	wificonfig\n    	GPL\n    
69913	poldi\n    	GPLv3\n    
69916	docx2txt\n    	GPLv3\n    
69917	achoo\n    	LGPL\n    
69919	korallenriff\n    	GPLv3\n    
69920	surfjack\n    	\n    
69921	elvn\n    	\n    
69922	gnujump\n    	GPLv3\n    
69923	bournal\n    	\n    
69924	i2p\n    	GPLv2\n    
69925	fpasteit\n    	GPLv3\n    
69926	keyczar\n    	Apache 2.0\n    
69927	utdock\n    	MIT/X\n    
69928	gtklick\n    	GPL\n    
69929	php-user\n    	\n    
69930	sysdirector\n    	GPLv3\n    
69931	jig\n    	Freeware\n    
69933	itooliphonevideoconverterformac\n    	\n    
69937	relational\n    	GPLv3\n    
69938	phash\n    	GPLv3\n    
69939	radio-jockey\n    	GPLv2\n    
69941	gefu\n    	\n    
69942	mobilempdnet\n    	BSD Original\n    
69944	lbzip2\n    	GPLv3\n    
69945	visualspell\n    	\n    
69946	corplot\n    	GPLv2\n    
69947	crarchive\n    	\n    
69948	kcomic\n    	GPLv2\n    
69949	qsgen\n    	MIT/X\n    
69950	flex-bison-cpp-template\n    	WTFPL\n    
69951	autoresponder\n    	\n    
69952	wordfinder\n    	Apache 2.0\n    
69953	lincetorrent\n    	GPLv3\n    
69954	ffmq\n    	LGPL\n    
69955	coadunation-os\n    	\n    
69957	clamsap\n    	Freeware\n    
69958	checkmysap\n    	GPLv2\n    
69959	hphwraid\n    	GPLv2\n    
69962	flex-mvn-report\n    	Apache 2.0\n    
69965	processgetopt\n    	GPLv2\n    
69966	ipt-netflow\n    	GPL\n    
69967	seo-http-viewer\n    	\n    
69969	wp-post-banners\n    	\n    
69972	gann\n    	GPLv2\n    
69973	foxtray\n    	BSD Revised\n    
69974	prngtrace3d\n    	\n    
69975	cerberus-prox\n    	GPLv3\n    
69976	mp3nema\n    	GPLv3\n    
69977	apbcdb\n    	MIT/X\n    
69978	xbasics-firehash\n    	BSD Revised\n    
69979	seed_vault\n    	GPLv3\n    
69981	linball\n    	\n    
69982	ayumis\n    	GPLv3\n    
69983	ciat\n    	GPLv3\n    
69986	univsimdmath\n    	\n    
69987	rsyntaxtextarea\n    	LGPL\n    
69988	nagstamon\n    	GPLv2\n    
69989	texttest\n    	\n    
69990	emptycrategameengine\n    	LGPL\n    
69991	chickennix\n    	GPLv2\n    
69992	odtwriter\n    	MIT/X\n    
69993	bitnamisugarcrm\n    	\n    
69994	utscrollbar\n    	MIT/X\n    
69995	pluma\n    	\n    
69996	xmlb\n    	MIT/X\n    
69997	pylepton\n    	\n    
69998	askoziapbx\n    	\n    
70003	bbjewel\n    	GPLv3\n    
70004	corosync\n    	BSD Revised\n    
70006	mynmap\n    	\n    
70007	mosait\n    	GPLv3\n    
70008	sws\n    	\n    
70011	msx-emul\n    	\n    
70012	vigilo\n    	GPLv2\n    
70013	gpld\n    	GPL\n    
70014	drf-recurfiles\n    	\n    
70018	cacheonix\n    	\n    
70020	qote\n    	GPLv3\n    
70021	jexit\n    	\n    
70022	monodecrypt\n    	\n    
70023	smupcheck\n    	\n    
70024	spriteconv\n    	Freeware\n    
70025	tamb-fvsmod\n    	\n    
70026	fvs_transconv\n    	Freeware\n    
70027	tinyie\n    	BSD Original\n    
70028	ga-flamoot\n    	\n    
70029	qutecom\n    	GPLv2\n    
70030	deco-archive\n    	GPLv3\n    
70031	smileslideshow\n    	\n    
70032	osggtk\n    	GPLv3\n    
70033	pysignup\n    	GPLv3\n    
70034	pyfig\n    	\n    
70036	hasher\n    	GPL\n    
70037	linkedscaffold\n    	LGPL\n    
70038	iwor\n    	GPLv3\n    
70039	bluelock\n    	Freeware\n    
70041	groogle\n    	\n    
70042	baynoon\n    	BSD Revised\n    
70044	summersession\n    	\n    
70045	talkleet\n    	\n    
70048	lasercalc\n    	GPLv3\n    
70049	clone2fs\n    	GPLv2\n    
70050	tclscreen\n    	GPLv2\n    
70055	winetricks\n    	\n    
70057	hcm\n    	GPLv2\n    
70058	rsvndump\n    	GPLv3\n    
70059	cinabox\n    	MIT/X\n    
70060	smoviecat\n    	GPLv3\n    
70061	python-ptrace\n    	GPLv2\n    
70062	drun\n    	GPL\n    
70063	codemetre\n    	GPLv3\n    
70064	tbs\n    	Freeware\n    
70065	jsapigen\n    	GPLv3\n    
70066	chemdoodle\n    	\n    
70067	fype\n    	BSD Revised\n    
70068	testicle\n    	BSD Revised\n    
70069	wally\n    	GPLv2\n    
70070	monoosc\n    	GPL\n    
70071	vs-sim\n    	\n    
70072	nashvillewebcharts\n    	\n    
70073	qdae\n    	GPLv2\n    
70074	ichm\n    	\n    
70075	jqsajax\n    	GPL\n    
70076	mu\n    	GPLv3\n    
70077	ra-ajax\n    	GPLv3\n    
70078	imagmc\n    	GPLv3\n    
70079	csobexftp\n    	GPL\n    
70080	dvorcode\n    	GPLv3\n    
70081	dtflickr\n    	Apache 2.0\n    
70082	simplejson\n    	MIT/X\n    
70083	argoeclipse\n    	\n    
70085	smartcruddy\n    	Perl\n    
70086	download_url\n    	\n    
70087	axialfinance\n    	\n    
70088	jmrtd\n    	LGPL\n    
70093	yanopaste\n    	GPL\n    
70094	fms\n    	\n    
70096	indimail\n    	GPLv3\n    
70097	paglo_crawler\n    	GPLv2\n    
70098	pamlirc\n    	GPLv3\n    
70099	cspec\n    	LGPL\n    
70100	tcl-fuse\n    	GPLv3\n    
70101	tcl-gaul\n    	GPLv3\n    
70102	itoolipodvideoconverter\n    	\n    
70103	bmcb\n    	GPLv3\n    
70105	cutter-test\n    	LGPL\n    
70106	mod_cidr_lookup\n    	Apache 2.0\n    
70107	advchk\n    	BSD Revised\n    
70108	kaufkauf\n    	\n    
70109	myiptrack\n    	\n    
70112	cush\n    	GPLv3\n    
70113	odaymail\n    	\n    
70115	zeitleiste\n    	Artistic\n    
70118	phpformvalidator\n    	Freeware\n    
70119	xstress\n    	GPLv2\n    
70120	ovirt\n    	GPLv2\n    
70121	jsieve\n    	Apache 2.0\n    
70123	wso2is\n    	\n    
70125	pharos\n    	\n    
70126	entityfs\n    	LGPL\n    
70127	jnrpe\n    	Apache 2.0\n    
70129	constructr\n    	\n    
70130	alterator\n    	GPL\n    
70131	cdeengine\n    	GPL\n    
70132	rt0d4\n    	BSD Revised\n    
70133	imagetagger\n    	GPL\n    
70134	danshell\n    	GPLv2\n    
70135	g4osg\n    	\n    
70136	critterding\n    	GPLv2\n    
70137	u2ps\n    	GPL\n    
70138	xdiff-ext\n    	\n    
70139	helidb\n    	LGPL\n    
70140	vmpk\n    	GPLv3\n    
70141	ipv6check\n    	GPL\n    
70142	lightystats\n    	\n    
70143	openfvm\n    	\n    
70144	batlib\n    	CeCILL\n    
70145	kuklomenos\n    	GPLv3\n    
70146	gstfs\n    	LGPL\n    
70147	packter\n    	\n    
70148	awn\n    	LGPL\n    
70150	omb\n    	\n    
70151	imap2mbox\n    	GPL\n    
70152	lzip\n    	GPLv3\n    
70153	dbschema_pl\n    	\n    
70154	liboggpp-jni\n    	LGPL\n    
70155	libalinga\n    	GPLv3\n    
70156	libalinga-jni\n    	GPLv3\n    
70157	chestnut\n    	LGPL\n    
70158	libgxim\n    	LGPL\n    
70161	imail\n    	MIT/X\n    
70162	riteway-reorgs\n    	GPLv3\n    
70163	piggydb\n    	Apache 2.0\n    
70165	utcrop\n    	\n    
70166	libneuro\n    	GPLv3\n    
70167	libneuro-jni\n    	GPLv3\n    
70168	switch\n    	Freeware\n    
70172	fastformat\n    	BSD Revised\n    
70173	voisin\n    	LGPL\n    
70174	midorijs\n    	MIT/X\n    
70176	shva\n    	GPLv3\n    
70177	open-vcdiff\n    	\n    
70178	pyjd\n    	Apache 2.0\n    
70179	checkstyleas3\n    	MIT/X\n    
70180	jslit\n    	\n    
70181	hostmonitor\n    	\n    
70182	intstats\n    	\n    
70183	muzikq\n    	GPLv3\n    
70184	launch2net\n    	\n    
70185	lordsawar\n    	\n    
70186	spelling-suggestion\n    	GPL\n    
70187	galapix\n    	GPLv3\n    
70189	intelsde\n    	\n    
70190	wordtip\n    	GPLv2\n    
70192	arcadia\n    	GPL\n    
70193	tcl2ftp\n    	\n    
70195	pyweblib\n    	GPLv2\n    
70196	pswitchd\n    	Freeware\n    
70197	foodbrowser\n    	\n    
70198	calculator\n    	Freeware\n    
70199	pspdfposter\n    	\n    
70200	siteexplorer4go\n    	\n    
70202	paperpilots\n    	\n    
70203	thimbletext\n    	\n    
70204	rst2pdf\n    	MIT/X\n    
70206	gnac\n    	GPL\n    
70207	fastcgipp\n    	LGPL\n    
70208	ambientmp\n    	GPLv3\n    
70209	lol\n    	\n    
70210	amarok-remote\n    	\n    
70211	quartzcrystal\n    	\n    
70212	str2img\n    	LGPL\n    
70213	gate\n    	LGPL\n    
70214	fullyautomatednagios\n    	GPLv2\n    
70217	lookuptables\n    	GPLv3\n    
70218	amide\n    	GPL\n    
70219	prtree\n    	BSD Revised\n    
70221	zivios\n    	GPLv3\n    
70222	nbgit\n    	GPLv2\n    
70226	myadminenterprise\n    	\n    
70229	goblinxxflash\n    	GPL\n    
70230	cmockery\n    	\n    
70231	uscd\n    	GPL\n    
70232	libkate\n    	BSD Revised\n    
70233	libtiger\n    	BSD Revised\n    
70239	glite\n    	Apache 2.0\n    
70240	turnkey-drupal-5\n    	GPL\n    
70241	turnkey-joomla\n    	GPL\n    
70242	turnkey-lamp\n    	GPL\n    
70243	dcachedss\n    	\n    
70247	nhopkg\n    	GPLv3\n    
70248	mango\n    	GPLv2\n    
70249	openmks\n    	LGPL\n    
70250	referencegui\n    	GPLv3\n    
70251	nagiosgraph\n    	Artistic\n    
70252	freerapid\n    	\n    
70253	ipbwi\n    	\n    
70254	mygtkmenu\n    	GPLv2\n    
70255	gpe\n    	\n    
70256	bsng\n    	GPLv3\n    
70257	gxcl\n    	\n    
70258	page-watcher\n    	GPL\n    
70260	drsoftwebber\n    	\n    
70263	emailalbum\n    	GPLv3\n    
70264	bindagentx\n    	GPLv2\n    
70265	zf-bindadmin\n    	GPLv3\n    
70266	scout\n    	MIT/X\n    
70267	inetdxtra\n    	GPLv2\n    
70268	lamejb\n    	LGPL\n    
70269	rsavalidator\n    	Public Domain\n    
70270	cryptod\n    	\n    
70272	ironout\n    	GPL\n    
70274	sensorweb\n    	LGPL\n    
70275	pdfviewer\n    	LGPL\n    
70277	editform\n    	GPLv3\n    
70278	pyglossary\n    	GPL\n    
70279	twidge\n    	GPL\n    
70280	freecivwebclient\n    	GPL\n    
70281	grimoire\n    	\n    
70282	merkaator\n    	GPL\n    
70283	fastdup\n    	\n    
70284	madbutterfly\n    	BSD Revised\n    
70285	glb\n    	GPLv2\n    
70286	xlightweb\n    	LGPL\n    
70287	rwdfoldeditor\n    	\n    
70288	xsshfs\n    	\n    
70289	postscriptum\n    	GPLv3\n    
70290	glfer\n    	GPL\n    
70291	j-xchange\n    	LGPL\n    
70292	jsmud\n    	BSD Revised\n    
70293	simpleformgenerator\n    	\n    
70294	grd\n    	\n    
70295	skwish\n    	Apache 2.0\n    
70297	cgvis\n    	\n    
70298	dsnapshot\n    	BSD Revised\n    
70299	sgabios\n    	Apache 2.0\n    
70300	iotools\n    	\n    
70301	prettyprint\n    	GPLv2\n    
70302	epris\n    	LGPL\n    
70303	magent\n    	\n    
70305	sacc\n    	\n    
70307	cod4serverstatus\n    	\n    
70308	xlogin\n    	\n    
70309	pkgcacher\n    	GPL\n    
70310	mttt\n    	GPLv3\n    
70311	concrete5\n    	MIT/X\n    
70314	exificient\n    	GPLv2\n    
70315	csync\n    	GPL\n    
70316	wallpaper-action\n    	GPLv2\n    
70318	plstdf\n    	\n    
70319	wymeditor\n    	MIT/X\n    
70320	lpar2rrd\n    	Freeware\n    
70321	perfect_paging\n    	\n    
70323	phpw2ml\n    	GPLv3\n    
70324	widgetfx\n    	GPLv3\n    
70325	partitionman\n    	GPL\n    
70327	jsxgraph\n    	LGPL\n    
70328	qx11grab\n    	\n    
70331	project35\n    	AFL\n    
70332	encog-java\n    	LGPL\n    
70333	simpledbdev\n    	GPLv3\n    
70334	pyrenamer\n    	\n    
70335	eval2\n    	BSD Original\n    
70337	file-picker\n    	GPLv2\n    
70340	swingxficgen\n    	GPLv2\n    
70343	fspot\n    	GPL\n    
70344	telemeta\n    	\n    
70345	pulptunes\n    	GPL\n    
70346	gettogether\n    	GPLv3\n    
70348	cpcreator\n    	\n    
70351	party_playlist\n    	GPLv3\n    
70352	movie_collage\n    	GPLv3\n    
70353	daemonservice\n    	LGPL\n    
70354	libppm\n    	GPL\n    
70355	ctunnel\n    	GPL\n    
70356	google2srt\n    	GPL\n    
70357	ciws\n    	GPLv2\n    
70358	httpx\n    	GPLv2\n    
70359	tinkebell\n    	GPLv2\n    
70360	ubuntu-eeepc-kernel\n    	GPLv2\n    
70361	wiipdf\n    	BSD Revised\n    
70362	jagpdf\n    	Open Software\n    
70363	chiron\n    	GPL\n    
70366	mod_auth_citadel\n    	GPLv3\n    
70367	teamgit\n    	\n    
70368	esar\n    	Freeware\n    
70369	sedthink\n    	Freeware\n    
70370	moonbeambookmark\n    	GPL\n    
70371	cyrus2dovecot\n    	Artistic\n    
70372	jamailer\n    	GPL\n    
70374	tcpindex\n    	GPLv2\n    
70375	gutuma\n    	GPLv3\n    
70376	gtd-free\n    	\n    
70377	utsphere\n    	MIT/X\n    
70381	lal\n    	GPL\n    
70382	gtping\n    	GPL\n    
70383	arpwatch-sql-www\n    	Unknown\n    
70384	jfilehelpers\n    	\n    
70385	curie\n    	MIT/X\n    
70386	duat\n    	MIT/X\n    
70387	fastcode\n    	\n    
70390	afa\n    	GPLv3\n    
70392	libsharedmem\n    	LGPL\n    
70393	oopmh\n    	GPL\n    
70394	pivip\n    	GPLv2\n    
70395	happyhadoop\n    	BSD Original\n    
70396	jotscale\n    	AGPL\n    
70397	jamailist\n    	GPL\n    
70398	gconnect\n    	\n    
70401	ike\n    	\n    
70403	mobilehulk\n    	GPL\n    
70404	dnscacheaudit\n    	BSD Original\n    
70405	bloppy\n    	\n    
70406	wso2wsfruby\n    	\n    
70408	vandykeclientpackforwindowsandunix\n    	Shareware\n    
70409	hawkscope\n    	GPLv3\n    
70410	filecopylibrary\n    	\n    
70411	patternnotes\n    	LGPL\n    
70412	gadmin-openvpn-server\n    	GPLv3\n    
70413	pngslice\n    	\n    
70414	bombardier\n    	\n    
70415	drslooper\n    	GPLv2\n    
70417	rwdmpd\n    	\n    
70420	ldap-plugin\n    	Apache 2.0\n    
70421	gallerywidget\n    	GPLv3\n    
70422	minisnmpd\n    	GPLv2\n    
70423	can\n    	BSD Revised\n    
70424	tkpile\n    	MIT/X\n    
70425	pr2nntp\n    	MIT/X\n    
70426	gpops\n    	GPLv2\n    
70427	moccatroller\n    	\n    
70428	completephpmenu\n    	\n    
70432	xml-holidays\n    	BSD Revised\n    
70433	phpsentinel\n    	GPLv3\n    
70435	dashel\n    	BSD Revised\n    
70436	grasy\n    	Freeware\n    
70439	libv4l\n    	LGPL\n    
70440	utodometer\n    	MIT/X\n    
70441	rudoto\n    	\n    
70442	autoarchive\n    	GPLv3\n    
70443	update-engine\n    	\n    
70445	zenflashgallerycs3component\n    	Shareware\n    
70446	asusd\n    	\n    
70447	pys60modlib\n    	\n    
70448	pymuz\n    	\n    
70449	pybtkeyboard\n    	\n    
70450	pyucam\n    	\n    
70451	laconica\n    	AGPL\n    
70452	two-spot\n    	GPLv3\n    
70455	ikulo\n    	WTFPL\n    
70459	pymvpa\n    	MIT/X\n    
70460	pymmh\n    	LGPL\n    
70461	zibu\n    	GPLv2\n    
70462	rcc-java\n    	\n    
70463	servicefixture\n    	Apache 2.0\n    
70464	ipaddrpy\n    	Apache 2.0\n    
70465	coastal\n    	GPL\n    
70466	sliderwindow\n    	\n    
70467	gwho\n    	GPLv3\n    
70469	gxmap\n    	BSD Revised\n    
70470	pyjamas\n    	Apache 2.0\n    
70471	pigrammar\n    	\n    
70472	prenda\n    	GPLv3\n    
70474	grapcha\n    	BSD Revised\n    
70475	ttfsampler\n    	GPLv3\n    
70477	extsql\n    	GPLv2\n    
70478	wmjump\n    	GPL\n    
70479	gsmartcontrol\n    	GPLv3\n    
70480	siglar\n    	Freeware\n    
70481	jelan\n    	LGPL\n    
70485	texlive\n    	\n    
70486	jmeld\n    	LGPL\n    
70487	liaison\n    	GPLv3\n    
70488	adv-net\n    	BSD Revised\n    
70489	sbills\n    	\n    
70490	mordred\n    	GPLv3\n    
70492	zfilenet\n    	GPLv3\n    
70493	tuitest\n    	MIT/X\n    
70496	crazyturtle\n    	\n    
70497	dev9\n    	BSD Revised\n    
70498	python-audioprocessing\n    	GPLv3\n    
70500	genepool\n    	\n    
70503	yii\n    	BSD Revised\n    
70504	astsimpleconfig\n    	\n    
70505	sigabi\n    	GPL\n    
70506	hex2passwd\n    	GPLv3\n    
70507	epitome\n    	\n    
70509	oom_ext\n    	GPLv3\n    
70510	cvpreprocessor\n    	\n    
70513	iweb_valet\n    	Shareware\n    
70514	softwareforhotelbookings\n    	\n    
70516	asug50oled\n    	LGPL\n    
70518	dc3dd\n    	GPLv3\n    
70519	osfilemanager\n    	GPLv2\n    
70520	xhtmlindent\n    	GPLv2\n    
70521	phpscheduleem\n    	\n    
70522	solu\n    	Open Software\n    
70524	utm5\n    	\n    
70526	cocoxml\n    	\n    
70527	authenticroast\n    	LGPLv3\n    
70528	psinfo\n    	GPLv2\n    
70529	fractalexplorer\n    	Freeware\n    
70531	s51dude\n    	GPLv2\n    
70532	pcwebspy\n    	\n    
70534	aztsearch\n    	GPLv2\n    
70535	newscloudsmt\n    	GPL\n    
70536	backintime\n    	GPLv2\n    
70539	pichart\n    	GPLv3\n    
70540	sortclass\n    	GPLv3\n    
70541	acousto\n    	GPLv3\n    
70542	cosolventplayer\n    	\n    
70544	freemet\n    	\n    
70546	dss-backup\n    	GPLv2\n    
70547	stopscreensaver\n    	\n    
70548	trixer\n    	GPL\n    
70549	sqlite_diff\n    	\n    
70550	photo-frame-prep\n    	GPLv3\n    
70551	flinks\n    	GPLv3\n    
70554	mumpot\n    	GPLv2\n    
70555	eurephia\n    	GPLv2\n    
70556	naiocast\n    	GPL\n    
70557	yacat\n    	GPLv2\n    
70558	xattr_darwin\n    	MIT/X\n    
70559	ocr_server\n    	\n    
70560	soapquest\n    	BSD Revised\n    
70564	michael4\n    	\n    
70567	altermimepro\n    	\n    
70569	actitime\n    	Freeware\n    
70570	idecogateway\n    	\n    
70572	jbrownie\n    	\n    
70573	python-managesieve\n    	GPL\n    
70574	jojsticken\n    	GPLv3\n    
70575	dromeaudio\n    	BSD Revised\n    
70577	likewiseopen\n    	GPL\n    
70578	convey\n    	GPLv3\n    
70579	smellyfish\n    	GPL\n    
70584	webosx\n    	\n    
70585	yaketystats\n    	\n    
70586	acewiki\n    	LGPL\n    
70587	firkin\n    	GPL\n    
