#  file: rfDevProjects2010-May.txt
#  package: rfRawData
#  description of file/package:
#
#  This package includes raw data files from our database of RubyForge project 
#  information generated from the list of projects gathered in 2010-May
#
#  Raw html data was inserted into database by running our java-based Rubyforge 
#  spidering program based on the libraries at ossmole.sf.net in our CVS tree.
#  This html data was then parsed and scraped to extract interesting facts.
#
#  Scripts & raw data available at http://flossmole.org
#  Scripts written by Megan Squire and contributed to the FLOSSmole project
#
#  This data is free and available for any use (after all we just spidered it ;)
#  We do however request that those using the data in any published form provide 
#  a citation to: FLOSSmole Project (2004-2010) 
#  The project is available at: http://flossmole.org
#
#  SELECT proj_unixname, dev_loginname, is_admin, position, date_collected, datasource_id
#  FROM rf_developer_projects
#  WHERE datasource_id=219
#  ORDER BY proj_unixname, dev_loginname
#
#  datasource_id = 219 is the 2010-May run on Rubyforge.

proj_unixname	dev_loginname	is_admin	position	date_collected	datasource_id
reckoning	edwardog	1	Default	2010-05-03 21:24:18	219
recoco	strepo	1	Admin	2010-05-03 21:24:23	219
recoco	tsr	1	Default	2010-05-03 21:24:23	219
recommend	jugyo	1	Default	2010-05-03 21:24:26	219
record-filter	aubreyholland	1	Default	2010-05-03 21:24:31	219
recordit	manifo	1	Default	2010-05-03 21:24:35	219
recordsearch	xrm0	1	Default	2010-05-03 21:24:39	219
recs4	kinumi	1	Default	2010-05-03 21:24:42	219
recurring	jchris	1	Default	2010-05-03 21:24:46	219
recurringevent	nickstenning	1	Default	2010-05-03 21:24:51	219
red-herring	trek	1	Default	2010-05-03 21:24:55	219
red-js	jessesielaff	1	Default	2010-05-03 21:24:58	219
redbird	wishdev	1	Default	2010-05-03 21:25:03	219
redbook	h3rald	1	Default	2010-05-03 21:25:08	219
redboy	tchak	1	Default	2010-05-03 21:25:13	219
redcar	lucraft	1	Default	2010-05-03 21:25:17	219
redcloth	jgarber	1	Admin	2010-05-03 21:25:20	219
redclothcoderay	k33l0r	1	Admin	2010-05-03 21:25:24	219
redclothcoderay	leethal	1	Default	2010-05-03 21:25:24	219
redcore	spry	1	Default	2010-05-03 21:25:28	219
reddy	tommorris	1	Default	2010-05-03 21:25:32	219
redfaq	newdongyuwei	1	Default	2010-05-03 21:25:37	219
redgem	revolution	1	Default	2010-05-03 21:25:41	219
redget	reddaly	1	Default	2010-05-03 21:25:46	219
redgreen	pate	1	Default	2010-05-03 21:25:50	219
redhat	choiwongil	1	Default	2010-05-03 21:25:54	219
redi	ottobar	1	Default	2010-05-03 21:25:59	219
redirect	peet4130	1	Default	2010-05-03 21:26:02	219
redis	djanowski	1	Default	2010-05-03 21:26:07	219
redis	ezmobius	1	Admin	2010-05-03 21:26:07	219
redleaf	vic	1	Default	2010-05-03 21:26:10	219
redlight	evhart	1	Default	2010-05-03 21:26:14	219
redline	mgorsuch	1	Default	2010-05-03 21:26:19	219
redlineit	bkohl	1	Default	2010-05-03 21:26:23	219
redlink	rolsen	1	Admin	2010-05-03 21:26:28	219
redlink	ssayles	1	Admin	2010-05-03 21:26:28	219
redlink	xandy	1	Default	2010-05-03 21:26:28	219
redmine	edavis10	0	Senior Developer	2010-05-03 21:26:32	219
redmine	jgoerzen	0	Senior Developer	2010-05-03 21:26:32	219
redmine	jplang	1	Default	2010-05-03 21:26:32	219
redmine	liwiusz	0	Senior Developer	2010-05-03 21:26:32	219
redmine	nbc	0	Senior Developer	2010-05-03 21:26:32	219
redmine	swistak	0	Senior Developer	2010-05-03 21:26:32	219
redmine	winterheart	0	Junior Developer	2010-05-03 21:26:32	219
rednails	zev	1	Default	2010-05-03 21:26:36	219
redparse	coatl	1	Default	2010-05-03 21:26:40	219
redpimp	badcherry	1	Default	2010-05-03 21:26:44	219
redrails	elopes	1	Default	2010-05-03 21:26:48	219
redsemaphore	apignotti	1	Default	2010-05-03 21:26:53	219
redshift	vjoel	1	Default	2010-05-03 21:26:58	219
redtickets	buffovich	1	Default	2010-05-03 21:27:02	219
reduce	grosser	1	Default	2010-05-03 21:27:05	219
redux	duncan-cragg	1	Default	2010-05-03 21:27:09	219
redvector	endax	1	Admin	2010-05-03 21:27:13	219
redvector	jbresnik	1	Default	2010-05-03 21:27:13	219
redwood	qualitycode	1	Default	2010-05-03 21:27:18	219
reek	kevinrutherford	1	Default	2010-05-03 21:27:21	219
refacebook	abhiyerra	1	Default	2010-05-03 21:27:25	219
refactorb	yrashk	1	Default	2010-05-03 21:27:30	219
refe	s-tanaka	1	Default	2010-05-03 21:27:34	219
reference	eric_mahurin	1	Default	2010-05-03 21:27:39	219
referrer	wbruce	1	Default	2010-05-03 21:27:42	219
referrercop	wonko	1	Default	2010-05-03 21:27:47	219
refinery	aeden	1	Default	2010-05-03 21:27:50	219
refinerycms	resolve	1	Default	2010-05-03 21:27:53	219
reflex	rich	1	Default	2010-05-03 21:27:58	219
reform	troyhen	1	Default	2010-05-03 21:28:02	219
refresh-to	jonhdahl	1	Default	2010-05-03 21:28:06	219
refreshview	jmoline	1	Default	2010-05-03 21:28:10	219
refuge	invironz	1	Default	2010-05-03 21:28:13	219
reg	coatl	1	Default	2010-05-03 21:28:17	219
regale	matchbo	1	Default	2010-05-03 21:28:21	219
regax	chufarj	1	Default	2010-05-03 21:28:25	219
regenerator	mhawthorne	1	Default	2010-05-03 21:28:28	219
regexbuilder	ajaxchelsea	1	Default	2010-05-03 21:28:32	219
regexbuilder	rlui	1	Admin	2010-05-03 21:28:32	219
regexpbench	nyarly	1	Default	2010-05-03 21:28:36	219
reggae	knowtheory	1	Default	2010-05-03 21:28:39	219
registro	pcalcado	1	Default	2010-05-03 21:28:42	219
regox	cnruby	1	Default	2010-05-03 21:28:46	219
rel	pstickne	1	Default	2010-05-03 21:28:49	219
rel-ver	stevedowney	1	Default	2010-05-03 21:28:53	219
relais	agapow	1	Default	2010-05-03 21:28:56	219
relative	designingpatts	1	Default	2010-05-03 21:28:59	219
relative	janetleland	1	Admin	2010-05-03 21:28:59	219
relative	tonystrauss	1	Admin	2010-05-03 21:28:59	219
relativepath	cuzic	1	Default	2010-05-03 21:29:03	219
relax	tylerhunt	1	Admin	2010-05-03 21:29:06	219
relay	blaumag	1	Admin	2010-05-03 21:29:11	219
relay	djanowski	1	Default	2010-05-03 21:29:11	219
relearn	papipo	1	Admin	2010-05-03 21:29:15	219
relex	vitorbaptista	1	Default	2010-05-03 21:29:20	219
reliable-msg	assaf	1	Default	2010-05-03 21:29:22	219
reliable-msg	blackhedd	1	Admin	2010-05-03 21:29:22	219
reliable-msg	shino	1	Admin	2010-05-03 21:29:22	219
relief	tylerhunt	1	Default	2010-05-03 21:29:25	219
relisp	ohspite	1	Default	2010-05-03 21:29:31	219
remacpro	edodanow	1	Default	2010-05-03 21:29:35	219
remacs	ijcd	1	Default	2010-05-03 21:29:38	219
remarkable	carlosbrando	1	Default	2010-05-03 21:29:41	219
remarkable	josevalim	1	Admin	2010-05-03 21:29:41	219
remarkably	entropy	1	Default	2010-05-03 21:29:45	219
rematch	hawkman	1	Default	2010-05-03 21:29:48	219
remedy	rbur004	1	Default	2010-05-03 21:29:52	219
remember	chadd	1	Default	2010-05-03 21:29:57	219
remi	remitaylor	1	Default	2010-05-03 21:30:01	219
reminder	lewisd	1	Default	2010-05-03 21:30:05	219
remit	hdiwan	0	Support Tech	2010-05-03 21:30:08	219
remit	micahwedemeyer	0	Junior Developer	2010-05-03 21:30:08	219
remit	mully	0	Support Tech	2010-05-03 21:30:08	219
remit	nbibler	0	Senior Developer	2010-05-03 21:30:08	219
remit	tylerhunt	1	Default	2010-05-03 21:30:08	219
remixr	pengwynn	1	Default	2010-05-03 21:30:13	219
remote-admin	open2ye	1	Default	2010-05-03 21:30:17	219
remote-api	squeegy	1	Admin	2010-05-03 21:30:21	219
remote-mailer	bkoski	1	Default	2010-05-03 21:30:26	219
remote-ruby	bernerbits	1	Default	2010-05-03 21:30:31	219
remote-upload	sprsquish	1	Default	2010-05-03 21:30:34	219
remote-validate	rubypanther	1	Default	2010-05-03 21:30:38	219
remotebackup	takesy	1	Default	2010-05-03 21:30:42	219
remotehash	aaronp	1	Default	2010-05-03 21:30:47	219
remotehumancall	garyo	1	Default	2010-05-03 21:30:51	219
remotetable	seamusabshere	1	Default	2010-05-03 21:30:55	219
removestrip	amitagarwal1	1	Default	2010-05-03 21:31:00	219
rempires	mithrandir1984	1	Default	2010-05-03 21:31:04	219
remv	mabs29	1	Default	2010-05-03 21:31:07	219
renaissance	obie	1	Default	2010-05-03 21:31:10	219
renamer	bounga	1	Admin	2010-05-03 21:31:14	219
rencrypt	pvoccio	1	Default	2010-05-03 21:31:19	219
render-right	cushty	1	Default	2010-05-03 21:31:22	219
renkin	txava	1	Default	2010-05-03 21:31:26	219
renshi	nicholasf	1	Default	2010-05-03 21:31:30	219
renum	duelin_markers	1	Default	2010-05-03 21:31:33	219
reparcs	kanodii	1	Default	2010-05-03 21:31:36	219
repcontrollers	codahale	1	Default	2010-05-03 21:31:40	219
repertoire	postmodern	1	Default	2010-05-03 21:31:43	219
replacefixtures	smtlaissezfaire	1	Admin	2010-05-03 21:31:46	219
repobundle	oshuma	1	Admin	2010-05-03 21:31:49	219
repobundle	thedragon	0	Junior Developer	2010-05-03 21:31:49	219
reposh	ujihisa	1	Default	2010-05-03 21:31:53	219
reposh	yhara	1	Admin	2010-05-03 21:31:53	219
rept	ongaeshi	1	Default	2010-05-03 21:31:56	219
reptile	nstielau	1	Default	2010-05-03 21:32:00	219
repub	invisiblellama	1	Default	2010-05-03 21:32:03	219
require	leei	1	Default	2010-05-03 21:32:07	219
requirements	bragi	1	Default	2010-05-03 21:32:10	219
resdi	elseano	1	Default	2010-05-03 21:32:14	219
resir	remitaylor	1	Default	2010-05-03 21:32:18	219
resman	kneunert	1	Default	2010-05-03 21:32:22	219
resourceful	pezra	1	Admin	2010-05-03 21:32:25	219
resourceful	psadauskas	1	Default	2010-05-03 21:32:25	219
resourcelogic	binarylogic	1	Default	2010-05-03 21:32:28	219
respvisualizer	pelargir	1	Default	2010-05-03 21:32:31	219
ressbo	pjones	1	Default	2010-05-03 21:32:34	219
rest-agent	jbn	1	Default	2010-05-03 21:32:37	219
rest-client	adamwiggins	1	Default	2010-05-03 21:32:40	219
rest-open-uri	leonardr	1	Default	2010-05-03 21:32:44	219
restcontroller	gisikw	1	Default	2010-05-03 21:32:48	219
resteasy	krobertson	1	Admin	2010-05-03 21:32:51	219
restful-client	kgilpin	1	Default	2010-05-03 21:32:54	219
restful-helper	sserdyuk	1	Default	2010-05-03 21:32:59	219
restful-rails	blairzajac	0	Contributing Developer	2010-05-03 21:33:03	219
restful-rails	dkubb	1	Default	2010-05-03 21:33:03	219
restfulauth	snaggled	1	Default	2010-05-03 21:33:07	219
restfulezm	sschroed	1	Default	2010-05-03 21:33:10	219
restfulite	stevenorledge	1	Default	2010-05-03 21:33:15	219
restfully	crohr	1	Default	2010-05-03 21:33:18	219
restfulx	dberastau	1	Default	2010-05-03 21:33:21	219
restly	twogigglez	1	Admin	2010-05-03 21:33:24	219
resto	cogito	1	Admin	2010-05-03 21:33:29	219
restore	adamlebsack	1	Admin	2010-05-03 21:33:33	219
restore	gacott	1	Default	2010-05-03 21:33:33	219
restphone	banshee	1	Default	2010-05-03 21:33:38	219
restr	gunark	1	Default	2010-05-03 21:33:41	219
reststop	gunark	1	Default	2010-05-03 21:33:44	219
resttestbench	cs4cg	1	Admin	2010-05-03 21:33:49	219
resttestbench	tcochran	1	Admin	2010-05-03 21:33:49	219
resume	jkleinpeter	1	Default	2010-05-03 21:33:54	219
resumeonrails	pboling	1	Default	2010-05-03 21:33:58	219
resumetools	virgil	1	Default	2010-05-03 21:34:04	219
retfilter	robert_dober	1	Default	2010-05-03 21:34:08	219
retrak	kitallis	1	Default	2010-05-03 21:34:12	219
retrieve	sporkmonger	1	Default	2010-05-03 21:34:16	219
retrograph	mental	1	Default	2010-05-03 21:34:19	219
retrospectiva	dimdenis	1	Default	2010-05-03 21:34:24	219
retry	haakon	1	Default	2010-05-03 21:34:27	219
rets4r	digitalaun	1	Admin	2010-05-03 21:34:31	219
rets4r	fbos	0	Senior Developer	2010-05-03 21:34:31	219
rev	frankirai	1	Default	2010-05-03 21:34:35	219
rev	rogerdpack	0	Senior Developer	2010-05-03 21:34:35	219
rev	tarcieri	1	Admin	2010-05-03 21:34:35	219
rev	zedshaw	1	Admin	2010-05-03 21:34:35	219
revactor	mental	0	Senior Developer	2010-05-03 21:34:40	219
revactor	tarcieri	1	Default	2010-05-03 21:34:40	219
reve	lisaseelye	1	Admin	2010-05-03 21:34:43	219
revent	ngocdaothanh	1	Default	2010-05-03 21:34:48	219
reverb	gabe	1	Default	2010-05-03 21:34:52	219
reverserequire	postmodern	1	Default	2010-05-03 21:34:55	219
reversion	sathish316	1	Default	2010-05-03 21:35:00	219
revhealth	ssoper	1	Default	2010-05-03 21:35:05	219
revhealth	taf2	1	Admin	2010-05-03 21:35:05	219
reviews	curthibbs	1	Default	2010-05-03 21:35:09	219
revolt	ajalkane	1	Default	2010-05-03 21:35:13	219
revolting-sun	oshuma	1	Admin	2010-05-03 21:35:19	219
revolting-sun	thedragon	0	Junior Developer	2010-05-03 21:35:20	219
revolution	tom	1	Default	2010-05-03 21:35:22	219
revolutionary	tsally	1	Admin	2010-05-03 21:35:27	219
revolve	thomasjack	1	Default	2010-05-03 21:35:32	219
revver4r	chalkers	1	Default	2010-05-03 21:35:36	219
rewrite	raganwald	1	Default	2010-05-03 21:35:41	219
rex	hdm	1	Default	2010-05-03 21:35:46	219
rexchange	llebron	0	Senior Developer	2010-05-03 21:35:51	219
rexchange	peterkz	0	Senior Developer	2010-05-03 21:35:51	219
rexchange	railsaddict	1	Admin	2010-05-03 21:35:51	219
rexchange	ssmoot	1	Default	2010-05-03 21:35:51	219
rexml-expansion	nzkoz	1	Default	2010-05-03 21:35:56	219
rexpect	cyent	1	Default	2010-05-03 21:36:00	219
rexpect	merc	0	Default	2010-05-03 21:36:00	219
rexpect	zachdennis	0	Senior Developer	2010-05-03 21:36:00	219
rexslt	peter	1	Default	2010-05-03 21:36:05	219
rextile	auvi	1	Default	2010-05-03 21:36:09	219
rextra	mgarriss	1	Default	2010-05-03 21:36:14	219
rextra2	ugly	1	Default	2010-05-03 21:36:19	219
rextral	swanand	1	Default	2010-05-03 21:36:23	219
rf-comments	alno	1	Default	2010-05-03 21:36:27	219
rfacebook	amirforge	0	Senior Developer	2010-05-03 21:36:31	219
rfacebook	chrisnolan	0	Senior Developer	2010-05-03 21:36:31	219
rfacebook	geraldbauer	0	Junior Developer	2010-05-03 21:36:31	219
rfacebook	jbresnik	0	Junior Developer	2010-05-03 21:36:31	219
rfacebook	jweathers777	0	Junior Developer	2010-05-03 21:36:31	219
rfacebook	larryleungcal	0	Senior Developer	2010-05-03 21:36:31	219
rfacebook	livelearncode	1	Admin	2010-05-03 21:36:31	219
rfacebook	mkovacs	0	Senior Developer	2010-05-03 21:36:31	219
rfacebook	scottned	0	Junior Developer	2010-05-03 21:36:31	219
rfacebook	whatelse	0	Junior Developer	2010-05-03 21:36:31	219
rfacebookonbebo	zynoda	1	Default	2010-05-03 21:36:35	219
rfactor	fabiokung	1	Default	2010-05-03 21:36:40	219
rfc1459	plunix	1	Admin	2010-05-03 21:36:45	219
rfeedfinder	alx	1	Default	2010-05-03 21:36:50	219
rfeedparser	jmhodges	1	Default	2010-05-03 21:36:55	219
rfeedreader	alx	1	Default	2010-05-03 21:37:00	219
rffitool	beoran	1	Default	2010-05-03 21:37:03	219
rffitool	monkeymind	1	Admin	2010-05-03 21:37:03	219
rfid4r	dangt85	1	Default	2010-05-03 21:37:08	219
rfid4r	thetalkative	1	Admin	2010-05-03 21:37:08	219
rfil	patrick	1	Default	2010-05-03 21:37:13	219
rfin	rickerbh	1	Default	2010-05-03 21:37:18	219
rfinance	chasingsparks	1	Default	2010-05-03 21:37:21	219
rfits	dgasson	1	Default	2010-05-03 21:37:25	219
rflickr	npahucki	0	Junior Developer	2010-05-03 21:37:30	219
rflickr	tschroed	1	Default	2010-05-03 21:37:30	219
rflowplayer	romb	1	Default	2010-05-03 21:37:35	219
rfm	gwcoffey	1	Admin	2010-05-03 21:37:38	219
rfm	mkhumri	0	Senior Developer	2010-05-03 21:37:38	219
rfolio	jimlindley	1	Default	2010-05-03 21:37:42	219
rforce	jacaetevha	0	Senior Developer	2010-05-03 21:37:45	219
rforce	undees	1	Default	2010-05-03 21:37:45	219
rforce	wbailey	0	Senior Developer	2010-05-03 21:37:45	219
rforce	wrex	0	Senior Developer	2010-05-03 21:37:45	219
rformunit	zzhan	1	Default	2010-05-03 21:37:48	219
rforum	andreas	1	Default	2010-05-03 21:37:51	219
rfpdf	edwinmoss	1	Admin	2010-05-03 21:37:55	219
rfpdf	supercleanse	0	Junior Developer	2010-05-03 21:37:55	219
rfreshbooks	esomnie	1	Default	2010-05-03 21:37:59	219
rfs	pangloss	1	Default	2010-05-03 21:38:03	219
rftp	briancollins	1	Default	2010-05-03 21:38:07	219
rfuse	popel	1	Default	2010-05-03 21:38:10	219
rfuse-ng	netom	1	Admin	2010-05-03 21:38:15	219
rfuzz	zedshaw	1	Default	2010-05-03 21:38:19	219
rg2	talknightlife	1	Default	2010-05-03 21:38:23	219
rga	eurekin	1	Default	2010-05-03 21:38:28	219
rgadu	bl4	1	Default	2010-05-03 21:38:32	219
rgallery	mamatux	1	Default	2010-05-03 21:38:36	219
rgame	jdgamache	1	Default	2010-05-03 21:38:40	219
rgdata	and	1	Default	2010-05-03 21:38:47	219
rgen	thiedem	1	Default	2010-05-03 21:38:52	219
rgenetic	m94asr	0	Default	2010-05-03 21:38:56	219
rgenetic	matt	1	Default	2010-05-03 21:38:56	219
rgeom	gsinclair	1	Default	2010-05-03 21:38:59	219
rgettext	wujciol	1	Default	2010-05-03 21:39:03	219
rghost	hashcode	1	Default	2010-05-03 21:39:07	219
rghost-barcode	hashcode	1	Default	2010-05-03 21:39:12	219
rghost-rails	hashcode	1	Default	2010-05-03 21:39:16	219
rghostcups	hashcode	1	Default	2010-05-03 21:39:20	219
rgithook	cientifico	1	Default	2010-05-03 21:39:24	219
rgl	cyent	0	Senior Developer	2010-05-03 21:39:27	219
rgl	javanthropus	1	Admin	2010-05-03 21:39:27	219
rgl	monora	1	Admin	2010-05-03 21:39:27	219
rgl	rdm	0	Senior Developer	2010-05-03 21:39:27	219
rgl	wsdng	0	Senior Developer	2010-05-03 21:39:27	219
rglpk	adeh	1	Admin	2010-05-03 21:39:32	219
rglpk	alexgutteridge	1	Default	2010-05-03 21:39:32	219
rgnuchess	phaedrus	1	Default	2010-05-03 21:39:36	219
rgplot	gmiller	1	Default	2010-05-03 21:39:39	219
rgplot	rogerdpack	1	Admin	2010-05-03 21:39:39	219
rgraph	eirik	1	Default	2010-05-03 21:39:43	219
rgrep	fabix	1	Default	2010-05-03 21:39:48	219
rgrep	torre_87	1	Admin	2010-05-03 21:39:48	219
rgroupware	caipus	1	Default	2010-05-03 21:39:52	219
rgroupware	deelazy	0	Junior Developer	2010-05-03 21:39:52	219
rgssbattlesys	eternalwolf	1	Default	2010-05-03 21:39:56	219
rgssbattlesys	spike	0	Default	2010-05-03 21:39:56	219
rgssbattlesys	tarnsyn	1	Default	2010-05-03 21:39:56	219
rhaiker	saronpasu	1	Default	2010-05-03 21:40:01	219
rhaiker	yukky2001	0	Senior Developer	2010-05-03 21:40:01	219
rhb	judge2005	1	Default	2010-05-03 21:40:06	219
rhcp	philipp_t	1	Default	2010-05-03 21:40:10	219
rhdl	rubyfan	1	Default	2010-05-03 21:40:15	219
rhel	charlescui	1	Default	2010-05-03 21:40:19	219
rhessus	alexbartlow	1	Default	2010-05-03 21:40:23	219
rhetoric	proff	1	Default	2010-05-03 21:40:29	219
rhg	henon	0	Junior Developer	2010-05-03 21:40:33	219
rhg	ice799	0	Junior Developer	2010-05-03 21:40:33	219
rhg	jdv	0	Junior Developer	2010-05-03 21:40:33	219
rhg	lrz	0	Senior Developer	2010-05-03 21:40:33	219
rhg	piyo	0	Junior Developer	2010-05-03 21:40:33	219
rhg	rgravina	0	Junior Developer	2010-05-03 21:40:33	219
rhg	scritch	1	Default	2010-05-03 21:40:33	219
rhg	tmm1	0	Junior Developer	2010-05-03 21:40:33	219
rhibernate	jduty	1	Default	2010-05-03 21:40:36	219
rhighlight	trey	1	Default	2010-05-03 21:40:40	219
rhino	sqs	1	Default	2010-05-03 21:40:43	219
rhis	jlebrech	1	Default	2010-05-03 21:40:47	219
rhizmail	francis	1	Default	2010-05-03 21:40:51	219
rhodes	rhomobile	1	Default	2010-05-03 21:40:54	219
rholdem	rauthur	1	Default	2010-05-03 21:40:59	219
rhombus	jeremymcanally	1	Default	2010-05-03 21:41:03	219
rhotoalbum	ondrejj	1	Default	2010-05-03 21:41:06	219
rhotoalbum	viz	0	Senior Developer	2010-05-03 21:41:06	219
rhtml2pdf	dpdnolan	1	Default	2010-05-03 21:41:11	219
rhuidean	rakaur	1	Default	2010-05-03 21:41:14	219
rhunspell	tiendung	0	Senior Developer	2010-05-03 21:41:18	219
rhyme	dcrec1	1	Default	2010-05-03 21:41:22	219
ri-cal	rubyredrick	1	Default	2010-05-03 21:41:25	219
ri-emacs	kuribas	1	Default	2010-05-03 21:41:29	219
ri-emacs	rubikitch	0	Senior Developer	2010-05-03 21:41:29	219
ri18n	denismertz	1	Default	2010-05-03 21:41:32	219
ri18n	janpilz	0	Senior Developer	2010-05-03 21:41:32	219
ribbit	sbraford	1	Default	2010-05-03 21:41:36	219
ribit	pontifex	1	Admin	2010-05-03 21:41:39	219
ribozom	tsenyurt	1	Default	2010-05-03 21:41:43	219
ribrary	makenai	1	Default	2010-05-03 21:41:48	219
ribs	olabini	1	Default	2010-05-03 21:41:52	219
ribusb	andras	1	Default	2010-05-03 21:41:56	219
rica	aslak_hellesoy	1	Default	2010-05-03 21:42:01	219
rice	cout	1	Default	2010-05-03 21:42:04	219
rice	jameskilton	0	Senior Developer	2010-05-03 21:42:04	219
rice	rs-autobuild	0	Junior Developer	2010-05-03 21:42:04	219
rices	jek	1	Default	2010-05-03 21:42:08	219
richfaq	ahai	1	Default	2010-05-03 21:42:12	219
richpmp	ahai	1	Default	2010-05-03 21:42:17	219
richruby	deepeshpc	1	Admin	2010-05-03 21:42:21	219
richruby	eswaran	0	Support Tech	2010-05-03 21:42:21	219
richruby	nithyak	1	Admin	2010-05-03 21:42:21	219
richruby	radhas1042	0	Support Tech	2010-05-03 21:42:21	219
richruby	ravikiranb	1	Admin	2010-05-03 21:42:21	219
richruby	setandbma	1	Default	2010-05-03 21:42:21	219
richunits	transami	1	Default	2010-05-03 21:42:25	219
rid	jjs	1	Default	2010-05-03 21:42:30	219
rid3	sjen5	1	Default	2010-05-03 21:42:34	219
riddle	freelancing_god	1	Default	2010-05-03 21:42:38	219
riddler	soleone	1	Admin	2010-05-03 21:42:42	219
ride	bougyman	1	Admin	2010-05-03 21:42:46	219
ride	deathsyn	1	Default	2010-05-03 21:42:46	219
ride	thedonvaughn	1	Admin	2010-05-03 21:42:46	219
ride	trey	1	Admin	2010-05-03 21:42:46	219
ridge	oshuma	1	Default	2010-05-03 21:42:49	219
ridge	thedragon	0	Senior Developer	2010-05-03 21:42:49	219
ridiculous	lupeke	1	Default	2010-05-03 21:42:54	219
riess	dragonkh	1	Default	2010-05-03 21:42:57	219
riess	tengeh	1	Admin	2010-05-03 21:42:57	219
rife	tdahl	1	Default	2010-05-03 21:43:00	219
riff	jamiehardt	1	Default	2010-05-03 21:43:05	219
rift	u5er	1	Default	2010-05-03 21:43:09	219
rigg	herval	1	Default	2010-05-03 21:43:12	219
rightaws	rightscale	1	Admin	2010-05-03 21:43:15	219
rightaws	toddbryan	1	Default	2010-05-03 21:43:15	219
rightaws	voneicken	1	Admin	2010-05-03 21:43:15	219
rightbored	jeremymcanally	1	Default	2010-05-03 21:43:20	219
rightcert	rsimon	1	Default	2010-05-03 21:43:23	219
rightlink	rightscale	1	Default	2010-05-03 21:43:26	219
rightscale	rightscale	1	Admin	2010-05-03 21:43:30	219
rightscale	toddbryan	1	Default	2010-05-03 21:43:30	219
rigs	sente	1	Default	2010-05-03 21:43:35	219
rii	wabu	1	Admin	2010-05-03 21:43:39	219
riki	and	1	Default	2010-05-03 21:43:45	219
ril	jkinsella	0	Senior Developer	2010-05-03 21:43:48	219
rillow	alwaysforward	0	Senior Developer	2010-05-03 21:43:53	219
rillow	mountainnstream	1	Admin	2010-05-03 21:43:53	219
rim	sathish316	1	Default	2010-05-03 21:43:58	219
rim-lib	chicks	1	Default	2010-05-03 21:44:03	219
rimage	exoticorn	1	Default	2010-05-03 21:44:08	219
rimport	gsinclair	0	Default	2010-05-03 21:44:12	219
rimshot	sente	1	Default	2010-05-03 21:44:17	219
rinari	chrislo	1	Admin	2010-05-03 21:44:21	219
rinari	eschulte	1	Admin	2010-05-03 21:44:21	219
rinari	fkchang	1	Admin	2010-05-03 21:44:21	219
rinari	llasram	1	Admin	2010-05-03 21:44:21	219
rinari	pstickne	1	Admin	2010-05-03 21:44:21	219
rinari	technomancy	1	Default	2010-05-03 21:44:21	219
rinderbox	gogo	1	Default	2010-05-03 21:44:24	219
rindr	feyeleanor	1	Default	2010-05-03 21:44:28	219
ringservice	nyarly	1	Default	2010-05-03 21:44:33	219
ringside	jotto	1	Admin	2010-05-03 21:44:36	219
rinit	ctusa	1	Default	2010-05-03 21:44:40	219
rino	apodaca	1	Default	2010-05-03 21:44:44	219
rinotify	migrob	1	Default	2010-05-03 21:44:47	219
rinruby	clbustos	1	Admin	2010-05-03 21:44:50	219
rinruby	dahl	1	Default	2010-05-03 21:44:50	219
rinruby	scottcrawford	0	Senior Developer	2010-05-03 21:44:50	219
rinstant	paimpozhil	1	Default	2010-05-03 21:44:54	219
rinter	scorpio_leon	1	Default	2010-05-03 21:44:58	219
rinvest	hasmukhrathod	1	Admin	2010-05-03 21:45:03	219
rinvest	saurabhbhatia	1	Default	2010-05-03 21:45:03	219
rio	rio4ruby	1	Default	2010-05-03 21:45:08	219
riot	haaktu	1	Default	2010-05-03 21:45:11	219
rip	defunkt	1	Admin	2010-05-03 21:45:15	219
rip	rubyfu	1	Default	2010-05-03 21:45:15	219
ripfix	britram	1	Default	2010-05-03 21:45:18	219
riphone	jreynolds	1	Default	2010-05-03 21:45:23	219
ripod	dds	1	Admin	2010-05-03 21:45:26	219
riposte	wonko	1	Default	2010-05-03 21:45:29	219
ripper	aamine	1	Default	2010-05-03 21:45:34	219
ripper	chadfowler	1	Default	2010-05-03 21:45:34	219
ripper	marek	0	Default	2010-05-03 21:45:34	219
ripper	msparshatt	0	Default	2010-05-03 21:45:34	219
ripper	rich	1	Default	2010-05-03 21:45:34	219
ripperzipper	ryan_allen	1	Default	2010-05-03 21:45:38	219
ripple	kmorwood	1	Default	2010-05-03 21:45:42	219
ripxplore	jonnosan	1	Default	2010-05-03 21:45:47	219
risc	dcutting	1	Default	2010-05-03 21:45:50	219
riscos	pvoccio	1	Admin	2010-05-03 21:45:54	219
rise	camoes	1	Default	2010-05-03 21:45:57	219
risk-man	chycyra	1	Admin	2010-05-03 21:46:01	219
rislamic	abomuhammed	1	Default	2010-05-03 21:46:05	219
rison	tec	1	Default	2010-05-03 21:46:08	219
