#  file: fsfProjectRequirements2010-May.txt
#  package: fsfRawData
#  description of file/package:
#
#  This package includes raw data files from our database of Free Software 
#  Foundation project information generated from the list of projects gathered 
#  in 2010-May
#
#  Scripts & raw data available at http://flossmole.org
#  Scripts written by Megan Squire and contributed to the FLOSSmole project
#
#  This data is free and available for any use (after all we just spidered it ;)
#  We do however request that those using the data in any published form provide 
#  a citation to: FLOSSmole Project (2004-2010) 
#  The project is available at: http://flossmole.org
#  
#  SELECT pi.proj_num, p.proj_unixname, pi.requirement, pi.requirement_type, pi.datasource_id 
#  FROM fsf_project_requirements pi, fsf_projects p 
#  WHERE p.proj_num = pi.proj_num AND pi.datasource_id=221 
#  ORDER BY p.proj_unixname, pi.requirement
#
#  datasource_id = 221 is the 2010-May collection from FSF.
proj_num	proj_unixname	requirement	requirement_type	datasource_id
4091	TreeLine	Python 2.1 or later	Use Requirement	221
4091	TreeLine	Qt 2.3 or 3.x	Use Requirement	221
4091	TreeLine	XML parser	Use Requirement	221
404	trickle	libevent 0.6 or later	Use Requirement	221
403	tripwire	gcc 2.95.2 or later	Build Prerequisite	221
4090	True3DShell	GLUT	Build Prerequisite	221
4090	True3DShell	MQ4CPP	Build Prerequisite	221
4090	True3DShell	OpenGL	Build Prerequisite	221
399	tsemgr	GTK2	Use Requirement	221
398	tstat	libpcap	for live Ethernet capture	221
398	tstat	rrdtools	for using the Web interface	221
397	tt-rss	Apache	Use Requirement	221
397	tt-rss	PHP	Use Requirement	221
397	tt-rss	Postgres/MySQL	Use Requirement	221
397	tt-rss	XML-RPC	Use Requirement	221
396	ttf2pt1	Autotrace	Weak Prerequisite	221
396	ttf2pt1	FreeType2	Weak Prerequisite	221
396	ttf2pt1	T1Lib	Weak Prerequisite	221
394	ttrm	dvipdf	for generating PDF from DVI files	221
394	ttrm	dvips	for generating PS from DVI files	221
394	ttrm	for viewing the DVI files))	Weak Prerequisite	221
394	ttrm	gv	for viewing the PS and PDF files	221
394	ttrm	make	Build Prerequisite	221
394	ttrm	moc	Build Prerequisite	221
394	ttrm	Qt 3.0 libraries	Use Requirement	221
394	ttrm	sed	Build Prerequisite	221
394	ttrm	te_tex and musixtex	for building the DVI files for the music scores (t	221
392	tulip	g++2.96 or higher; Mesa3D-3.4; qt-2.3.1 with OpenG	Build Prerequisite	221
391	tumble	libjpeg	Use Requirement	221
391	tumble	libtiff	Use Requirement	221
391	tumble	zlib	Use Requirement	221
4087	TurckMMCache	Apache 1.3	Use Requirement	221
4087	TurckMMCache	autoconf	Use Requirement	221
4087	TurckMMCache	automake	Use Requirement	221
4087	TurckMMCache	libmm 1.1	Use Requirement	221
4087	TurckMMCache	libtool	Use Requirement	221
4087	TurckMMCache	m4	Use Requirement	221
4087	TurckMMCache	mod_php 4.1	Use Requirement	221
388	turtle		Use Requirement	221
388	turtle	&#39;netfilter&#39; modules	Use Requirement	221
388	turtle	expat	Use Requirement	221
388	turtle	Linux kernel 2.4.x or 2.5.x with iptables in its d	Use Requirement	221
388	turtle	Perl 5.6	Use Requirement	221
388	turtle	Webmin	Use Requirement	221
388	turtle	XML::Parser	Use Requirement	221
387	tutka	Gnome 1.4	Use Requirement	221
387	tutka	GTK+ 1.2.10	Use Requirement	221
387	tutka	libxml2 2.4.16	Use Requirement	221
386	tuxaator	DBD::MySQL	Use Requirement	221
386	tuxaator	DBI	Use Requirement	221
386	tuxaator	MySQL	Use Requirement	221
386	tuxaator	Net::IRC	Use Requirement	221
386	tuxaator	Perl 5	Use Requirement	221
385	tuxbank	SQL	Use Requirement	221
4085	TuxCards	KDE	Use Requirement	221
4085	TuxCards	QT 3.x.x	author suggests Qt 3.1.1	221
384	tuxfighter	python pygame	Use Requirement	221
4083	TuxPaint	FreeType	Use Requirement	221
4083	TuxPaint	gettext	Use Requirement	221
4083	TuxPaint	libPNG	Use Requirement	221
4083	TuxPaint	libSDL	Use Requirement	221
4083	TuxPaint	SDL_image	Use Requirement	221
4083	TuxPaint	SDL_mixer	Build Prerequisite	221
4083	TuxPaint	SDL_ttf	Use Requirement	221
4082	TuxToDo	fltk 1.1.6 or later	Build Prerequisite	221
4081	TuxTyping	autoconf	Build Prerequisite	221
4081	TuxTyping	automake	Build Prerequisite	221
4081	TuxTyping	SDL	Use Requirement	221
4081	TuxTyping	SDL_image	Use Requirement	221
4081	TuxTyping	SDL_mixer	Use Requirement	221
383	tvmet	CppUnit	for regression texts	221
382	tvtime	freetype2	Build Prerequisite	221
382	tvtime	libpng	Build Prerequisite	221
382	tvtime	lirc library	Weak Prerequisite	221
381	twiki	+Digest::SHA1	Use Requirement	221
381	twiki	CGI::Carp	Use Requirement	221
381	twiki	File::Copy	Use Requirement	221
381	twiki	MIME::Base64; Net::SMTP or sendmail; RCS	Use Requirement	221
381	twiki	Perl 5 with CGI; Time::Local	Use Requirement	221
380	twin	bash	Build Prerequisite	221
380	twin	GNU make	Build Prerequisite	221
380	twin	gpm-devel	Weak Prerequisite	221
380	twin	ncurses-devel	Weak Prerequisite	221
380	twin	X11-devel	Weak Prerequisite	221
380	twin	zlib-devel	Weak Prerequisite	221
379	twinkle	3.3 =&gt; QT &lt; 4.0	Build Prerequisite	221
379	twinkle	Boost	Build Prerequisite	221
379	twinkle	ccRTP	Build Prerequisite	221
379	twinkle	Common C++	Build Prerequisite	221
4079	TwoFTPd	bglibs &gt;= 1.006	Use Requirement	221
4079	TwoFTPd	rpmlib	CompressedFileNames	221
377	txt2graph.pl	graphviz-tools	Source Requirement	221
377	txt2graph.pl	GraphViz.pm	Use Requirement	221
376	txt2man	GNU awk	Use Requirement	221
375	txt2tags	Python 1.5	Use Requirement	221
4078	Typo3	PHP	Use Requirement	221
373	u2nl	Linux kernel 2.4 or later with root access	Use Requirement	221
4076	UDSCollection	autoconf	Weak Prerequisite	221
4076	UDSCollection	automake	Weak Prerequisite	221
365	ufpm	sed	Use Requirement	221
364	ufraw	gimp	Use Requirement	221
364	ufraw	gimp-dev	Build Prerequisite	221
364	ufraw	lcms	Use Requirement	221
364	ufraw	lcms-dev	Build Prerequisite	221
364	ufraw	libexif-dev	Build Prerequisite	221
364	ufraw	libjpeg-dev	Build Prerequisite	221
364	ufraw	libtiff-dev	Build Prerequisite	221
4075	UI-Dialog	Perl	Use Requirement	221
361	umbrello	KDE	Use Requirement	221
360	umfpack	BLAS package	program runs considerably slower without this	221
359	umix	ncurses	Weak Prerequisite	221
354	uniread	IO::Tty	Build Prerequisite	221
354	uniread	Perl 5.005 or later	Use Requirement	221
354	uniread	Term::ReadLine::Gnu	Build Prerequisite	221
351	units	readline	Weak Prerequisite	221
4073	UPX	UCL	Use Requirement	221
343	usbauth	GCC	Build Prerequisite	221
343	usbauth	Make	Build Prerequisite	221
343	usbauth	OpenSSL	Weak Prerequisite	221
343	usbauth	PAM	Use Requirement	221
341	uschedule	daemontools	Use Requirement	221
337	userneu	Crypt::PasswdMD5	Use Requirement	221
337	userneu	Crypt::RandPasswd	Use Requirement	221
337	userneu	Digest::MD5	Use Requirement	221
336	userv	flex	Build Prerequisite	221
336	userv	GNU m4	Build Prerequisite	221
336	userv	make	Build Prerequisite	221
336	userv	md5sum	Build Prerequisite	221
334	ustl	gcc 2.95	Build Prerequisite	221
334	ustl	gcc 4.0	Weak Prerequisite	221
334	ustl	glibc 2.0.6+	Use Requirement	221
334	ustl	glibc 2.3.0	Weak Prerequisite	221
327	valgrind	gdb	Weak Prerequisite	221
326	valknut	dclib	Use Requirement	221
325	vallheru	MySQL	Use Requirement	221
321	vcdimager	cdrdao	Weak Prerequisite	221
321	vcdimager	libpopt	Build Prerequisite	221
321	vcdimager	libxml2	Build Prerequisite	221
319	vectoroids	libSDL	Use Requirement	221
319	vectoroids	SDL_image	Use Requirement	221
319	vectoroids	SDL_mixer	for sound and music	221
317	veejay	DirectFB	Weak Prerequisite	221
317	veejay	GNU configure and build tools	Build Prerequisite	221
317	veejay	GTK 1.2.x or later	Use Requirement	221
317	veejay	gveejay	Use Requirement	221
317	veejay	libdv	Use Requirement	221
317	veejay	SDL 1.2.x or later	Use Requirement	221
317	veejay	vloopback 0.90	to write to a v4l loopback device	221
317	veejay	XML C library for Gnome	Use Requirement	221
316	ventilation	MySQL	Use Requirement	221
316	ventilation	PHP 4.x or later	Use Requirement	221
314	vertoo	Python	Use Requirement	221
311	vexim	Apache 1.3.27 or later	Use Requirement	221
311	vexim	MySQL 3.23.52 or later	Use Requirement	221
311	vexim	PHP 4.30 or later	Use Requirement	221
310	vfu	libncurses	Build Prerequisite	221
308	viewglob	Bash shell	Use Requirement	221
4062	ViewMe	PTK	Build Prerequisite	221
4062	ViewMe	Tcl/Tk 8.0 or later	for running under X	221
306	vilistextum	Kaptain	to use the GUI frontend	221
306	vilistextum	libiconv	for multibyte support	221
305	vilno	GCC	Use Requirement	221
303	vim2html	HTMLTidy	Weak Prerequisite	221
4061	Vin	Apache	Use Requirement	221
4061	Vin	MySQL 4.x or later	Use Requirement	221
4061	Vin	PHP 4.x or later	Use Requirement	221
4063	ViPEC	Qt 2.x library	Build Prerequisite	221
4063	ViPEC	tmake	Weak Prerequisite	221
4071	VIPS	libjpeg	Use Requirement	221
4071	VIPS	libtiff	Use Requirement	221
4071	VIPS	libz	Use Requirement	221
302	vis5dp	autoconf	Build Prerequisite	221
302	vis5dp	automake	Build Prerequisite	221
302	vis5dp	Mesa	Use Requirement	221
300	visohotlink	Web server that support php/MySQL with mod_rewrite	Use Requirement	221
298	visualos	GNOME	Use Requirement	221
297	vlogger	Perl	Use Requirement	221
296	vloopback	motion	if not using included invert/resize programs	221
295	vlorb	cdparanoia	Use Requirement	221
295	vlorb	oggenc	Use Requirement	221
295	vlorb	Perl	Use Requirement	221
295	vlorb	Perl CDDB module	Use Requirement	221
295	vlorb	VorbisGain	Weak Prerequisite	221
294	vm	Emacs or XEmacs	Use Requirement	221
293	vnc	TCP/IP connection between server and viewer	Use Requirement	221
4069	VNCReflector	zlib	Build Prerequisite	221
4058	VncSelector	fltk	Build Prerequisite	221
291	vncsnapshot	vnc	Use Requirement	221
290	vnctracker	MySQL	Use Requirement	221
289	vnet	JDK 1.02	Build Prerequisite	221
288	vnstat	Linux kernel 2.2.x or later	Use Requirement	221
4057	Vobcopy	libdvdcss	Use Requirement	221
4057	Vobcopy	libdvdread	Use Requirement	221
283	vorbistools	a POSIX-compatible thread library	all for ogg123	221
283	vorbistools	curl	Use Requirement	221
283	vorbistools	libao	Weak Prerequisite	221
283	vorbistools	libcurl	Use Requirement	221
283	vorbistools	Ogg Vorbis	Use Requirement	221
282	vorbix	libborqt	Use Requirement	221
281	vp7	GTK+	Use Requirement	221
4068	VPNbc	FreeSWAN 2.05 or later	Use Requirement	221
4068	VPNbc	iproute2	Use Requirement	221
4068	VPNbc	ncurses	Use Requirement	221
280	vpopmail	qmail	Use Requirement	221
278	vreng	autoconf	Build Prerequisite	221
278	vreng	automake	Build Prerequisite	221
278	vreng	Firefox	Weak Prerequisite	221
278	vreng	IP Multicast routing	Weak Prerequisite	221
278	vreng	libjpeg	Source Requirement	221
278	vreng	libmpeg	Source Requirement	221
278	vreng	libmysqlclient	Source Requirement	221
278	vreng	libpng	Source Requirement	221
278	vreng	libungif	Use Requirement	221
278	vreng	libXpm	Use Requirement	221
278	vreng	Mozilla	Weak Prerequisite	221
278	vreng	OpenGL	Use Requirement	221
278	vreng	ssh	Source Requirement	221
278	vreng	ubit	Use Requirement	221
278	vreng	wget	Source Requirement	221
278	vreng	X11	Use Requirement	221
275	vshnu	Perl 5.002 or later	Use Requirement	221
275	vshnu	Term::ANSIColor	Use Requirement	221
275	vshnu	Term::ReadLine::Gnu *or* Term::ReadLine::Perl	Weak Prerequisite	221
275	vshnu	Term::Screen	Use Requirement	221
274	vstr	gcc+ attribute-visibility patch	Weak Prerequisite	221
274	vstr	Perl	Weak Prerequisite	221
273	vthrottle	libmilter	Use Requirement	221
273	vthrottle	pthreads	Use Requirement	221
273	vthrottle	sendmail	Use Requirement	221
272	vtigerCRM	Apache	Use Requirement	221
272	vtigerCRM	MySQL	Use Requirement	221
272	vtigerCRM	PHP	Use Requirement	221
271	vtigerTE	Thunderbird or Mozilla Email Client	Use Requirement	221
4066	VTKDesigner	doxygen 1.3 or later	Use Requirement	221
4066	VTKDesigner	gcc 3.2.2 or later	Use Requirement	221
4066	VTKDesigner	KDE 3.2 or later	Use Requirement	221
4066	VTKDesigner	Qt 3.2.3 or later	Use Requirement	221
4066	VTKDesigner	VTK 4.2	Use Requirement	221
268	vulture	apache	Use Requirement	221
268	vulture	mod_perl	Use Requirement	221
268	vulture	openssl	Use Requirement	221
268	vulture	php	Use Requirement	221
268	vulture	sqlite	Use Requirement	221
266	w3perl	fly	allows graphical output	221
266	w3perl	Perl	Use Requirement	221
265	w3pw	MySQL	Use Requirement	221
265	w3pw	PHP 4	Use Requirement	221
265	w3pw	SSL support	strongly recommended	221
263	wahcade	PyGTK	Build Prerequisite	221
4046	Walker	Python	Use Requirement	221
4045	WallpaperControl	Imgl.2.4 extension for Tk	http://members1.chello.nl/~j.nijtmans/img.html (Us	221
4045	WallpaperControl	Tcl/Tk 8.0 or higher	Use Requirement	221
261	wallpaperzapper	PyGTK	Use Requirement	221
4044	Wastebug	PHP4	Use Requirement	221
4044	Wastebug	PostgreSQL 7.3 or later	Use Requirement	221
260	watchdog	autoconf	Build Prerequisite	221
260	watchdog	automake	Build Prerequisite	221
260	watchdog	binutils	Build Prerequisite	221
260	watchdog	gcc	Build Prerequisite	221
4043	WaveSurfer	Snack sound toolkit 2.2 or later	Use Requirement	221
4043	WaveSurfer	Tcl/Tk	Use Requirement	221
256	wbar	imlib2	Use Requirement	221
255	wboss	browser that works with JavaScript	Use Requirement	221
255	wboss	Ispell or Aspell	Use Requirement	221
255	wboss	Lingua::Ispell	Perl module	221
254	wcal	Data::Dumper	Use Requirement	221
254	wcal	Date::Manip 5.22	or higher	221
254	wcal	Perl 5.004	or higher	221
253	wcalc	readline	Weak Prerequisite	221
252	wcd	ncurses	Use Requirement	221
4053	WDialog	findlib library	Build Prerequisite	221
4053	WDialog	GNU make	Build Prerequisite	221
4053	WDialog	Objective Caml 3.04	Build Prerequisite	221
4053	WDialog	Ocamlnet 0.92	Build Prerequisite	221
4053	WDialog	PCRE bindings	Build Prerequisite	221
4053	WDialog	PXP	Build Prerequisite	221
4053	WDialog	wlex	Weak Prerequisite	221
251	wdiff	less	Weak Prerequisite	221
251	wdiff	termcap	Weak Prerequisite	221
250	wdm	WindowMaker 0.80.2 or later	Build Prerequisite	221
4054	WDX	ntpd	recommended for production run	221
4041	WeatherGraph	Date::Format	Use Requirement	221
4041	WeatherGraph	Geo::METAR	Use Requirement	221
4041	WeatherGraph	LWP::UserAgent	Use Requirement	221
4041	WeatherGraph	perl 5	Use Requirement	221
4041	WeatherGraph	Perl Modules: RRDs	Use Requirement	221
4041	WeatherGraph	RRD Tool	Use Requirement	221
4040	WeatherPlotter	Apache	stable	221
4040	WeatherPlotter	PHP	4.0.4pl1 recommended	221
4040	WeatherPlotter	PostGreSQL 7.0	Weak Prerequisite	221
4040	WeatherPlotter	wget 1.6	Use Requirement	221
4039	WeatherSpect	Curses	Use Requirement	221
4039	WeatherSpect	Term::Animation	Use Requirement	221
4039	WeatherSpect	Weather::Underground	Use Requirement	221
247	webAlbum	Bash shell	Use Requirement	221
247	webAlbum	ImageMagick	Use Requirement	221
247	webAlbum	MPlayer	Weak Prerequisite	221
4022	Webalizer	Berkeley BD library	compiled for V1.85 compatability; only needed for 	221
4022	Webalizer	GD graphics library 1.7.3 or later; zlib; PNG libr	Build Prerequisite	221
4038	WebAuth	Apache 2.0.43 or later	Use Requirement	221
4038	WebAuth	cURL 7.10 or later	Use Requirement	221
4038	WebAuth	Cyrus SASL	Weak Prerequisite	221
4038	WebAuth	MIT Kerberos v5 1.2.1 or later	Use Requirement	221
4038	WebAuth	OpenLDAP	both for LDAP support	221
4038	WebAuth	OpenSSL 0.9.7	Use Requirement	221
242	webcal	BSD cal	Use Requirement	221
242	webcal	GNU gcal	Use Requirement	221
242	webcal	UNIX cal	Use Requirement	221
4037	WebCalendar	A database	MySQL (Use Requirement	221
4037	WebCalendar	etc)	Use Requirement	221
4037	WebCalendar	PostGres	Use Requirement	221
241	webcam_server	Video4Linux	Use Requirement	221
4036	WebCit	Citadel/UX 6.06	Use Requirement	221
4035	WebCleaner	bison	both for generating the HTML parser yourself	221
4035	WebCleaner	flex 2.5.31	Weak Prerequisite	221
4035	WebCleaner	Python 2.3 or later	Use Requirement	221
4035	WebCleaner	Python Imaging Library	Use Requirement	221
4034	WebCollab	A mailserver	optional but recommended	221
4034	WebCollab	Apache	Use Requirement	221
4034	WebCollab	MySQL 3.23.x or later *or* PostGresql 7.10 or late	Use Requirement	221
4034	WebCollab	PHP 4.1.0 or later	Use Requirement	221
238	webcpp	dialog	Weak Prerequisite	221
4033	WebDialer	AppConfig	http://www.pegestorf.de/webwvdial/AppConfig-1.52.t	221
4033	WebDialer	Perl	Use Requirement	221
237	webfs	2.2.x kernel	Use Requirement	221
237	webfs	glibc 2.1	Use Requirement	221
4032	WebFTP	Net::FTP	Use Requirement	221
4032	WebFTP	Perl	Use Requirement	221
4032	WebFTP	SSL	Weak Prerequisite	221
4030	WebGraph	COLT	Use Requirement	221
4030	WebGraph	fastutil	Use Requirement	221
4030	WebGraph	getopt	Use Requirement	221
4030	WebGraph	MG4J	Use Requirement	221
4031	WebGUI	Apache 1.3.x with mod_perl support	Weak Prerequisite	221
4031	WebGUI	DBI	Use Requirement	221
4031	WebGUI	Digest::MD5	Use Requirement	221
4031	WebGUI	Linux kernel 2.4 or later	Weak Prerequisite	221
4031	WebGUI	MnoGoSearch 3.1.x	software recommendations as per the developers	221
4031	WebGUI	MySQL 3.23.x	Weak Prerequisite	221
4031	WebGUI	Net::LDAP	Use Requirement	221
4031	WebGUI	Perl 5.6.x	Use Requirement	221
4031	WebGUI	Perl modules:	LWP (Use Requirement	221
4031	WebGUI	Tie::CPHash)	Use Requirement	221
4031	WebGUI	Tie::IxHash	Use Requirement	221
4031	WebGUI	XML::RSS	Use Requirement	221
4029	WebInject	Perl	Use Requirement	221
4028	WebJob	OpenSSL libraries and header files	when compiling with SSL support	221
4028	WebJob	OpenSSL libraries when compiled with SSL support	Use Requirement	221
4027	WebKNotes	Perl	Use Requirement	221
4026	WebMail	Apache Tomcat	Weak Prerequisite	221
4026	WebMail	JDK 1.2 or later	Build Prerequisite	221
4025	WebMake	DB_File	Weak Prerequisite	221
4025	WebMake	HTML::Parser	Weak Prerequisite	221
4025	WebMake	Image::Size	Weak Prerequisite	221
4025	WebMake	IO::String	Weak Prerequisite	221
4025	WebMake	Perl	Use Requirement	221
4025	WebMake	Text::EtText	Weak Prerequisite	221
4025	WebMake	XML::Sablotron	Weak Prerequisite	221
234	webminstats	Perl	Use Requirement	221
234	webminstats	RRDTool	Use Requirement	221
234	webminstats	webmin	Use Requirement	221
4021	WebminSysinfo	Webmin	Use Requirement	221
233	webrowse	netscape *or* Mosaic	Use Requirement	221
233	webrowse	Perl	Use Requirement	221
230	webwatcher	Perl	Use Requirement	221
229	weechat	Aspell	Weak Prerequisite	221
229	weechat	GnuTLS	Weak Prerequisite	221
229	weechat	Lua	Weak Prerequisite	221
229	weechat	Ncurses	Build Prerequisite	221
229	weechat	Perl	Weak Prerequisite	221
229	weechat	Python	Weak Prerequisite	221
229	weechat	Ruby	Weak Prerequisite	221
226	wendzelnntpd	bison	Build Prerequisite	221
226	wendzelnntpd	flex	Build Prerequisite	221
226	wendzelnntpd	libsqlite3	Use Requirement	221
226	wendzelnntpd	pthreads	Use Requirement	221
226	wendzelnntpd	sqlite3	Use Requirement	221
223	wflogs	libadns	increases speed with large log files	221
223	wflogs	WallFire wfnetobjs	Use Requirement	221
221	wget4web	Perl	Use Requirement	221
221	wget4web	wget	Use Requirement	221
220	wgetsg	Python	Use Requirement	221
220	wgetsg	wget	Use Requirement	221
219	wgrab	Perl	Use Requirement	221
4020	WhiteBoard	MySQL	Use Requirement	221
4020	WhiteBoard	PHP	Use Requirement	221
213	whitespace	File::Copy	Use Requirement	221
213	whitespace	Perl	Use Requirement	221
4019	WhiteWater	gcc 3.3.1 or later	Build Prerequisite	221
4019	WhiteWater	make	Build Prerequisite	221
4019	WhiteWater	OpenSSL	Use Requirement	221
214	white_dune	*not* &quot;ecgs_g++&quot;	Build Prerequisite	221
214	white_dune	3D modeller with VRML97 export nist.gov x3d transl	public domain	221
214	white_dune	Ascension Flock of Birds device on serial line	Weak Prerequisite	221
214	white_dune	DevIL	Weak Prerequisite	221
214	white_dune	glur	Weak Prerequisite	221
214	white_dune	hardware and software supporting &quot;quadbuffer&	Weak Prerequisite	221
214	white_dune	libjpeg	Weak Prerequisite	221
214	white_dune	libpng	Weak Prerequisite	221
214	white_dune	libsball	Weak Prerequisite	221
214	white_dune	OpenGL/Mesa	Build Prerequisite	221
214	white_dune	other 3D input devices	Weak Prerequisite	221
214	white_dune	VRML browser	Weak Prerequisite	221
214	white_dune	X11 and Motif/Lesstif	Build Prerequisite	221
214	white_dune	zlib	Weak Prerequisite	221
210	wifi_radar	PyGTK2	Use Requirement	221
210	wifi_radar	Python	Use Requirement	221
210	wifi_radar	Wireless-tools	Use Requirement	221
4017	WikiLaTeX	Apache	Use Requirement	221
4017	WikiLaTeX	perl	Use Requirement	221
4017	WikiLaTeX	PostgreSQL	Use Requirement	221
4052	WIKINDX	Apache 1.3.x or later	Use Requirement	221
4052	WIKINDX	MySQL 3.23.xx or later	Use Requirement	221
4052	WIKINDX	PHP 4.3.x or later	Use Requirement	221
208	wikyblog	MySQL	Use Requirement	221
208	wikyblog	PHP	Use Requirement	221
206	windowmaker	GNU gettext	Weak Prerequisite	221
206	windowmaker	libjpeg	Weak Prerequisite	221
206	windowmaker	libjpeg. libpng	Use Requirement	221
206	windowmaker	libProplist	Use Requirement	221
206	windowmaker	libungif	Weak Prerequisite	221
206	windowmaker	libXpm	Use Requirement	221
206	windowmaker	X development libraries	Build Prerequisite	221
