#  file: sfRawDonorsData2009-Jun.txt
#  package: sfRawData2009-Jun
#  description of file/package:
#
#  This package includes raw data files from our database of Sourceforge project 
#  information generated from the list of projects gathered on 2009-Jun
#
#  Raw data was inserted into database by running the scripts:
#  parseHtmlDonorsSF.pl
#
#  This particular file includes raw "Donors" data for each project 
#  that shows this info on their SF project pages. (Not every project lists this 
#  information.)
#
#  Scripts & raw data available at http://ossmole.sourceforge.net
#  Scripts written by Megan Squire and contributed to the FLOSSmole project
#
#  This data is free and available for any use (afterall we just spidered it ;).
#  We do however request that those using the data in any published form provide 
#  a citation to: FLOSSmole Project (2004-2008) SourceForge Available at: 
#  http://ossmole.sourceforge.net
#
#  SELECT * FROM `project_donors` WHERE datasource_id=172
#
#  description of columns:
#  proj_unixname: the name of the project at sourceforge (PK)
#  donor_id: the donor's name (PK)
#  date_collected: this is the date the data was inserted
#  datasource_id: when was this data gathered, and on which run? (PK)
proj_unixname	donor_id	datasource_id	date_collected
mxchange	Anonymous donor(s)	172	2009-06-11 22:28:28
mybic	Anonymous donor(s)	172	2009-06-11 22:28:30
mybusinessbasic	oldno7	172	2009-06-11 22:28:31
mybusinessbasic	mikecurry1974	172	2009-06-11 22:28:31
mydns-ng	optize	172	2009-06-11 22:28:32
myffl	Anonymous donor(s)	172	2009-06-11 22:28:33
myfreetv	Anonymous donor(s)	172	2009-06-11 22:28:33
mygrid	nuclearspike	172	2009-06-11 22:28:33
myheadlines	Anonymous donor(s)	172	2009-06-11 22:28:33
mypageall	k9barry	172	2009-06-11 22:28:37
myphone	Anonymous donor(s)	172	2009-06-11 22:28:37
myphone	whtech	172	2009-06-11 22:28:37
mysqa	fbiaggi	172	2009-06-11 22:28:40
mysql-cocoa	quickthyme	172	2009-06-11 22:28:40
mysql-cocoa	Anonymous donor(s)	172	2009-06-11 22:28:40
mysql-python	Anonymous donor(s)	172	2009-06-11 22:28:40
mysql-python	holdenweb	172	2009-06-11 22:28:40
mysql-python	dinoboff	172	2009-06-11 22:28:40
mysql-python	paton-simpson	172	2009-06-11 22:28:40
mysql-python	jstrout	172	2009-06-11 22:28:40
mythburn	Anonymous donor(s)	172	2009-06-11 22:28:42
mytracker	damaten	172	2009-06-11 22:28:43
mytracks	benhof	172	2009-06-11 22:28:43
mytracks	waterhead37	172	2009-06-11 22:28:43
mytracks	reinard	172	2009-06-11 22:28:43
mytracks	kaysystems	172	2009-06-11 22:28:43
mytracks	jlboone2	172	2009-06-11 22:28:43
n40hz	webtool	172	2009-06-11 22:28:45
n40hz	joel-s	172	2009-06-11 22:28:45
n40hz	Anonymous donor(s)	172	2009-06-11 22:28:45
nagiosql	Anonymous donor(s)	172	2009-06-11 22:28:47
nano-hive	vastnexus	172	2009-06-11 22:28:48
nb-translations	Anonymous donor(s)	172	2009-06-11 22:28:52
nb-translations	rued1	172	2009-06-11 22:28:52
nc-net	Anonymous donor(s)	172	2009-06-11 22:28:53
nco	rsignell	172	2009-06-11 22:28:53
ndcms-net	Anonymous donor(s)	172	2009-06-11 22:28:55
ndiswrapper	xgregx	172	2009-06-11 22:28:55
ndiswrapper	feliu	172	2009-06-11 22:28:55
ndiswrapper	v1nz	172	2009-06-11 22:28:55
ndiswrapper	thiers	172	2009-06-11 22:28:55
ndiswrapper	ieee488	172	2009-06-11 22:28:55
ndoc	ingrates	172	2009-06-11 22:28:55
ndoc	Anonymous donor(s)	172	2009-06-11 22:28:55
ndslib	Anonymous donor(s)	172	2009-06-11 22:28:55
nemo-cyclone	sergi5com	172	2009-06-11 22:28:57
neobio	Anonymous donor(s)	172	2009-06-11 22:28:57
neodatis-odb	guilhermegrg	172	2009-06-11 22:28:57
neomail	Anonymous donor(s)	172	2009-06-11 22:28:58
neomail	infofarmer	172	2009-06-11 22:28:58
nesrommaker	rubberdude	172	2009-06-11 22:28:59
nestopia	Anonymous donor(s)	172	2009-06-11 22:29:00
netoffice	evolutionone	172	2009-06-11 22:29:05
netoffice	robertgarrigos	172	2009-06-11 22:29:05
netoffice	Anonymous donor(s)	172	2009-06-11 22:29:05
netpop	Anonymous donor(s)	172	2009-06-11 22:29:05
netron	lauriejane	172	2009-06-11 22:29:06
netron	jamesmelhuish	172	2009-06-11 22:29:06
netron	Anonymous donor(s)	172	2009-06-11 22:29:06
netserver	haydont	172	2009-06-11 22:29:07
netserver	Anonymous donor(s)	172	2009-06-11 22:29:07
newgenlib	jai_haravu	172	2009-06-11 22:29:11
newsphp	Anonymous donor(s)	172	2009-06-11 22:29:13
newsstar	Anonymous donor(s)	172	2009-06-11 22:29:13
ngrc	myrtdork	172	2009-06-11 22:29:17
nhopkg	houndlinux	172	2009-06-11 22:29:17
nice	kybernetikos	172	2009-06-11 22:29:18
niceplayer	Anonymous donor(s)	172	2009-06-11 22:29:18
niceplayer	ridogi	172	2009-06-11 22:29:18
niceplayer	alammi	172	2009-06-11 22:29:18
niceplayer	gferreroferri	172	2009-06-11 22:29:18
niceplayer	jbbo	172	2009-06-11 22:29:18
nicotine-app	Anonymous donor(s)	172	2009-06-11 22:29:18
nicotine-app	georhey	172	2009-06-11 22:29:18
nicotine-app	jprose	172	2009-06-11 22:29:18
ninan	byte-poet	172	2009-06-11 22:29:20
ninan	kenkl	172	2009-06-11 22:29:20
ninan	Anonymous donor(s)	172	2009-06-11 22:29:20
nltk	stevenbird	172	2009-06-11 22:29:22
nmea	kaleid	172	2009-06-11 22:29:23
nmnnewsletter	Anonymous donor(s)	172	2009-06-11 22:29:23
noksync	petenz	172	2009-06-11 22:29:26
nomadsync	Anonymous donor(s)	172	2009-06-11 22:29:27
noname	shdohawk01	172	2009-06-11 22:29:27
ns2graph	dosirrah	172	2009-06-11 22:29:32
nsis	Anonymous donor(s)	172	2009-06-11 22:29:33
nsis	hunter1728	172	2009-06-11 22:29:33
nsis	jaywayjohan	172	2009-06-11 22:29:33
nsis	rich_a	172	2009-06-11 22:29:33
nsound	Anonymous donor(s)	172	2009-06-11 22:29:34
nsplugin	Anonymous donor(s)	172	2009-06-11 22:29:34
nst	quuxo	172	2009-06-11 22:29:35
nst	Anonymous donor(s)	172	2009-06-11 22:29:35
nuketopmusic	Anonymous donor(s)	172	2009-06-11 22:29:37
nuketopmusic	dyanni	172	2009-06-11 22:29:37
nullwebmail	Anonymous donor(s)	172	2009-06-11 22:29:38
nvclock	freydenker	172	2009-06-11 22:29:40
nvclock	Anonymous donor(s)	172	2009-06-11 22:29:40
nvram-wakeup	Anonymous donor(s)	172	2009-06-11 22:29:40
nzbget	Anonymous donor(s)	172	2009-06-11 22:29:42
nzbget	karaokestu	172	2009-06-11 22:29:42
objectdcl	jimshort	172	2009-06-11 22:29:45
objectlistview	grammarian	172	2009-06-11 22:29:45
ocsinventory	Anonymous donor(s)	172	2009-06-11 22:29:48
ocsinventory	billrobo	172	2009-06-11 22:29:48
ocsinventory	joeross7	172	2009-06-11 22:29:48
ocsinventory	samyantoun	172	2009-06-11 22:29:48
ocsinventory	voumard	172	2009-06-11 22:29:48
ocular	Anonymous donor(s)	172	2009-06-11 22:29:50
offl	robwetz	172	2009-06-11 22:29:52
offl	laberdere	172	2009-06-11 22:29:52
offl	Anonymous donor(s)	172	2009-06-11 22:29:52
ogmrip	minimalisti	172	2009-06-11 22:29:54
ogmrip	gxpark	172	2009-06-11 22:29:54
ogmrip	mockenh	172	2009-06-11 22:29:54
ogmrip	phileom	172	2009-06-11 22:29:54
ogmrip	aaronfsf	172	2009-06-11 22:29:54
ogre	sckoobs	172	2009-06-11 22:29:54
ogre	borundin	172	2009-06-11 22:29:54
ogre	Anonymous donor(s)	172	2009-06-11 22:29:54
ogreal	Anonymous donor(s)	172	2009-06-11 22:29:54
ojnk	Anonymous donor(s)	172	2009-06-11 22:29:56
okiwi	lanjoe9	172	2009-06-11 22:29:56
okiwi	Anonymous donor(s)	172	2009-06-11 22:29:56
omb	randulo	172	2009-06-11 22:29:58
omniportal	nberardi	172	2009-06-11 22:29:59
omtoolbox	jakobwelner	172	2009-06-11 22:30:00
oneorzero	mchristian	172	2009-06-11 22:30:01
online-gaming	Anonymous donor(s)	172	2009-06-11 22:30:02
onlinegrades	Anonymous donor(s)	172	2009-06-11 22:30:02
ooc	Anonymous donor(s)	172	2009-06-11 22:30:04
ooomacros	Anonymous donor(s)	172	2009-06-11 22:30:05
ooop	dsmith2952	172	2009-06-11 22:30:05
ooop	giordi63	172	2009-06-11 22:30:05
ooop	sportember	172	2009-06-11 22:30:05
ooop	czcsaba	172	2009-06-11 22:30:05
opcion	Anonymous donor(s)	172	2009-06-11 22:30:07
openanno	Anonymous donor(s)	172	2009-06-11 22:30:10
openanno	endaryl	172	2009-06-11 22:30:10
openanno	lynxis	172	2009-06-11 22:30:10
opencards	scottrkahler	172	2009-06-11 22:30:12
opencards	jow20	172	2009-06-11 22:30:12
opendb	Anonymous donor(s)	172	2009-06-11 22:30:15
opendb	ptal	172	2009-06-11 22:30:15
opendb	jbousquet	172	2009-06-11 22:30:15
opendb	rkpoulin	172	2009-06-11 22:30:15
opendb	tms2x2	172	2009-06-11 22:30:15
openfi	Anonymous donor(s)	172	2009-06-11 22:30:17
openfi	amitgee	172	2009-06-11 22:30:17
openfi	perkes	172	2009-06-11 22:30:17
openfi	lazyart	172	2009-06-11 22:30:17
openflower	Anonymous donor(s)	172	2009-06-11 22:30:18
opengauge	metrompguino	172	2009-06-11 22:30:18
opengtoolkit	Anonymous donor(s)	172	2009-06-11 22:30:20
openh323gk	Anonymous donor(s)	172	2009-06-11 22:30:20
openh323gk	boris_mikhaylov	172	2009-06-11 22:30:20
openhr20	tibee	172	2009-06-11 22:30:20
openit	nlsteffens	172	2009-06-11 22:30:21
openit	Anonymous donor(s)	172	2009-06-11 22:30:21
openmonitor	rscorpion	172	2009-06-11 22:30:24
openneo	Anonymous donor(s)	172	2009-06-11 22:30:25
openneo	jkozee	172	2009-06-11 22:30:25
openneo	paul_c_s	172	2009-06-11 22:30:25
openneo	w5lee	172	2009-06-11 22:30:25
opennms	anderus	172	2009-06-11 22:30:26
opennms	rshrubber	172	2009-06-11 22:30:26
opennms	steffann	172	2009-06-11 22:30:26
opennms	Anonymous donor(s)	172	2009-06-11 22:30:26
openosek	Anonymous donor(s)	172	2009-06-11 22:30:26
openospc	kstan_79	172	2009-06-11 22:30:26
openpms	Anonymous donor(s)	172	2009-06-11 22:30:27
openretsclient	Anonymous donor(s)	172	2009-06-11 22:30:28
openshell	alexe_cn	172	2009-06-11 22:30:30
openshowcenter	Anonymous donor(s)	172	2009-06-11 22:30:31
opensmtp-net	sheda0	172	2009-06-11 22:30:31
opensong	Anonymous donor(s)	172	2009-06-11 22:30:31
opensong	mdmoyer	172	2009-06-11 22:30:31
opensong	millgrover	172	2009-06-11 22:30:31
opensong	kiwione	172	2009-06-11 22:30:31
opensong	keykommander	172	2009-06-11 22:30:31
opensourcemugen	formula69	172	2009-06-11 22:30:32
opentracker-fw	Anonymous donor(s)	172	2009-06-11 22:30:35
openttd	Anonymous donor(s)	172	2009-06-11 22:30:35
openvpn	Anonymous donor(s)	172	2009-06-11 22:30:36
openvpn	martin_hessler	172	2009-06-11 22:30:36
openwebspider	andpoli	172	2009-06-11 22:30:37
openwebspider	mousemoves104	172	2009-06-11 22:30:37
openwebspider	Anonymous donor(s)	172	2009-06-11 22:30:37
openwfe	pxe	172	2009-06-11 22:30:37
openwfe	skyvanman	172	2009-06-11 22:30:37
ophcrack	khanlog	172	2009-06-11 22:30:38
ophcrack	rizlaleaf	172	2009-06-11 22:30:38
ophcrack	blackfede	172	2009-06-11 22:30:38
ophcrack	chwinste	172	2009-06-11 22:30:38
ophcrack	pinternational	172	2009-06-11 22:30:38
oradump	Anonymous donor(s)	172	2009-06-11 22:30:41
orclib	gstrit	172	2009-06-11 22:30:43
oreon	chatainsim	172	2009-06-11 22:30:43
oreon	Anonymous donor(s)	172	2009-06-11 22:30:43
oreports	c_pepper	172	2009-06-11 22:30:43
oreports	nicholas	172	2009-06-11 22:30:43
oreports	rcastag	172	2009-06-11 22:30:43
oreports	boniarco	172	2009-06-11 22:30:43
oreports	smbabu	172	2009-06-11 22:30:43
orm-net	mr_luc	172	2009-06-11 22:30:44
orm-net	siljeal	172	2009-06-11 22:30:44
orm-net	pedershk	172	2009-06-11 22:30:44
orm-net	Anonymous donor(s)	172	2009-06-11 22:30:44
ortro	Anonymous donor(s)	172	2009-06-11 22:30:45
os3grid	Anonymous donor(s)	172	2009-06-11 22:30:46
osc	neoragex09	172	2009-06-11 22:30:46
oscpm	Anonymous donor(s)	172	2009-06-11 22:30:47
osfinancials	micha1968	172	2009-06-11 22:30:48
osfinancials	Anonymous donor(s)	172	2009-06-11 22:30:48
osmailcleaner	Anonymous donor(s)	172	2009-06-11 22:30:49
osmailcleaner	rickrambo	172	2009-06-11 22:30:49
osmailcleaner	johnnylkg	172	2009-06-11 22:30:49
osmailcleaner	gidsco	172	2009-06-11 22:30:49
osswin	Anonymous donor(s)	172	2009-06-11 22:30:51
osswin	martin_hessler	172	2009-06-11 22:30:51
osswin	timmyjnr	172	2009-06-11 22:30:51
osswin	hobz	172	2009-06-11 22:30:51
osx-palm-tools	Anonymous donor(s)	172	2009-06-11 22:30:52
osxavr	bkriews	172	2009-06-11 22:30:52
osxnews	Anonymous donor(s)	172	2009-06-11 22:30:52
osync	Anonymous donor(s)	172	2009-06-11 22:30:52
ourtunes	Anonymous donor(s)	172	2009-06-11 22:30:55
owl	acidtoast	172	2009-06-11 22:30:56
owl	ozymate	172	2009-06-11 22:30:56
owl	joombler	172	2009-06-11 22:30:56
owl	buchser	172	2009-06-11 22:30:56
p3scan	jofry	172	2009-06-11 22:31:00
p3scan	Anonymous donor(s)	172	2009-06-11 22:31:00
p4a	zukunftcom	172	2009-06-11 22:31:00
p4a	mechano	172	2009-06-11 22:31:00
p4eclipse	Anonymous donor(s)	172	2009-06-11 22:31:00
pablodraw	adammil2000	172	2009-06-11 22:31:01
pablodraw	Anonymous donor(s)	172	2009-06-11 22:31:01
pacpl	infofarmer	172	2009-06-11 22:31:02
pacpl	mckemie	172	2009-06-11 22:31:02
paintbrush	echocker	172	2009-06-11 22:31:04
paintbrush	rpcohen	172	2009-06-11 22:31:04
paintbrush	bartlebyfred	172	2009-06-11 22:31:04
paintbrush	mattlohr	172	2009-06-11 22:31:04
paintbrush	richardhealey	172	2009-06-11 22:31:04
paintown	mac-gamer	172	2009-06-11 22:31:04
paktype	Anonymous donor(s)	172	2009-06-11 22:31:04
palireader	yeshu	172	2009-06-11 22:31:05
palmavr	Anonymous donor(s)	172	2009-06-11 22:31:06
palmopenchess	Anonymous donor(s)	172	2009-06-11 22:31:06
palmopenchess	vonwillich	172	2009-06-11 22:31:06
palmopenchess	albertopv	172	2009-06-11 22:31:06
palmopenchess	simpawn	172	2009-06-11 22:31:06
palmopenchess	herbschr	172	2009-06-11 22:31:06
palmvnc2	gymcshoe	172	2009-06-11 22:31:07
palmvnc2	Anonymous donor(s)	172	2009-06-11 22:31:07
pam-mount	despot	172	2009-06-11 22:31:07
pam-mount	phtb0y	172	2009-06-11 22:31:07
pam-mount	larspmathiassen	172	2009-06-11 22:31:07
pamie	frankturley	172	2009-06-11 22:31:08
pamie	Anonymous donor(s)	172	2009-06-11 22:31:08
pamusb	delder	172	2009-06-11 22:31:08
pands	platsajack	172	2009-06-11 22:31:08
pands	Anonymous donor(s)	172	2009-06-11 22:31:08
paradb	mr_mcnatt	172	2009-06-11 22:31:11
parallelcolt	liebke	172	2009-06-11 22:31:11
parus	salnikov	172	2009-06-11 22:31:13
passerby	oldwolfe01	172	2009-06-11 22:31:14
passreminder	Anonymous donor(s)	172	2009-06-11 22:31:14
passwordsafe	joejoehh	172	2009-06-11 22:31:15
passwordsafe	anukampana	172	2009-06-11 22:31:15
passwordsafe	barber9	172	2009-06-11 22:31:15
passwordsafe	enlaca	172	2009-06-11 22:31:15
passwordsafe	nishiko	172	2009-06-11 22:31:15
pastmon	Anonymous donor(s)	172	2009-06-11 22:31:15
patsystem	Anonymous donor(s)	172	2009-06-11 22:31:16
pbnj	s_w_bradley	172	2009-06-11 22:31:18
pbwebgui	Anonymous donor(s)	172	2009-06-11 22:31:18
pbwebgui	mblakeslee	172	2009-06-11 22:31:18
pbwebgui	petek_bc	172	2009-06-11 22:31:18
pcbsd	Anonymous donor(s)	172	2009-06-11 22:31:19
pchart	c_schmitz	172	2009-06-11 22:31:19
pctvgtk	Anonymous donor(s)	172	2009-06-11 22:31:21
pdf-inc	jmls	172	2009-06-11 22:31:22
pdf-inc	optionsystems	172	2009-06-11 22:31:22
pdfbox	braine	172	2009-06-11 22:31:22
pdfbox	janthonyl	172	2009-06-11 22:31:22
pdfbox	Anonymous donor(s)	172	2009-06-11 22:31:22
pdfcreator	steveweir	172	2009-06-11 22:31:22
pdfcreator	jackob37	172	2009-06-11 22:31:22
pdfcreator	bkoop2	172	2009-06-11 22:31:22
pdfcreator	ddjustice	172	2009-06-11 22:31:22
pdfcreator	aphid717	172	2009-06-11 22:31:22
pdfdoclet	kevinstembridge	172	2009-06-11 22:31:23
pdfdoclet	wjcarpenter	172	2009-06-11 22:31:23
pdfdownload	marktheweinberg	172	2009-06-11 22:31:23
pdfdownload	norbertb1978	172	2009-06-11 22:31:23
pdfdownload	Anonymous donor(s)	172	2009-06-11 22:31:23
pdfedit	edoviak	172	2009-06-11 22:31:23
pdfsam	rkremer	172	2009-06-11 22:31:23
pdfsam	lpolidori	172	2009-06-11 22:31:23
pdfsam	dnelson26	172	2009-06-11 22:31:23
pdfsam	jochen_hayek	172	2009-06-11 22:31:23
pdfsam	galeng	172	2009-06-11 22:31:23
pdfview	Anonymous donor(s)	172	2009-06-11 22:31:23
pdfview	cskiadas	172	2009-06-11 22:31:23
pdfview	quangdiggity	172	2009-06-11 22:31:23
pdfwinshell	johnny5--	172	2009-06-11 22:31:23
pdsimagereader	cliffstriker	172	2009-06-11 22:31:24
pdsimagereader	Anonymous donor(s)	172	2009-06-11 22:31:24
peanutkb	merinet	172	2009-06-11 22:31:25
pearpc	Anonymous donor(s)	172	2009-06-11 22:31:25
pearpc	fvh	172	2009-06-11 22:31:25
pearpc	dr-dewilde	172	2009-06-11 22:31:25
peerguardian	titanicliberty	172	2009-06-11 22:31:26
peerguardian	wanderfull	172	2009-06-11 22:31:26
peerguardian	nastypapercut	172	2009-06-11 22:31:26
peerguardian	ocyl	172	2009-06-11 22:31:26
peerguardian	Anonymous donor(s)	172	2009-06-11 22:31:26
pentaho	jbleuel	172	2009-06-11 22:31:28
perl2dvd	petereader	172	2009-06-11 22:31:31
perlmol	Anonymous donor(s)	172	2009-06-11 22:31:32
persianmobidict	farnajam	172	2009-06-11 22:31:33
petousb	Anonymous donor(s)	172	2009-06-11 22:31:34
pfaedit	Anonymous donor(s)	172	2009-06-11 22:31:35
pfn	dmenace	172	2009-06-11 22:31:36
pfn	outofcontrol	172	2009-06-11 22:31:36
pfn	troike	172	2009-06-11 22:31:36
pfn	mvhplank	172	2009-06-11 22:31:36
pfn	gneek	172	2009-06-11 22:31:36
pfuel	Anonymous donor(s)	172	2009-06-11 22:31:36
pgsqlformac	gouldsc	172	2009-06-11 22:31:37
pgsqlformac	hockleyd	172	2009-06-11 22:31:37
pgsqlformac	iq9	172	2009-06-11 22:31:37
pgsqlformac	cpisto	172	2009-06-11 22:31:37
phatos	Anonymous donor(s)	172	2009-06-11 22:31:38
phgstats	Anonymous donor(s)	172	2009-06-11 22:31:39
php-calendar	Anonymous donor(s)	172	2009-06-11 22:31:44
php-calendar	edgardo	172	2009-06-11 22:31:44
php-calendar	simplecheck	172	2009-06-11 22:31:44
php-html	Anonymous donor(s)	172	2009-06-11 22:31:45
phpagi	senoramor	172	2009-06-11 22:31:49
phpagi	Anonymous donor(s)	172	2009-06-11 22:31:49
phpbb3f1webtipp	praabe	172	2009-06-11 22:31:51
phpbb3portal	Anonymous donor(s)	172	2009-06-11 22:31:51
phpbb3portal	michelle36	172	2009-06-11 22:31:51
phpbb3portal	n2rga	172	2009-06-11 22:31:51
phpbb3portal	oldlock	172	2009-06-11 22:31:51
phpbb3portal	johnnytheone	172	2009-06-11 22:31:51
phpbt	wplate	172	2009-06-11 22:31:52
phpbt	mvalente	172	2009-06-11 22:31:52
phpcodegenie	Anonymous donor(s)	172	2009-06-11 22:31:53
phpcollab	ekzact	172	2009-06-11 22:31:53
phpcollab	Anonymous donor(s)	172	2009-06-11 22:31:53
phpdagger	Anonymous donor(s)	172	2009-06-11 22:31:54
phpdiplomacy	Anonymous donor(s)	172	2009-06-11 22:31:55
phpdiplomacy	jeremymiles	172	2009-06-11 22:31:55
phpdocu	fplanque	172	2009-06-11 22:31:56
phpffl	Anonymous donor(s)	172	2009-06-11 22:31:57
phpffl	mccovey44	172	2009-06-11 22:31:57
phpffl	tim073	172	2009-06-11 22:31:57
phpffl	jojooboo	172	2009-06-11 22:31:57
phpffl	toddwdraper	172	2009-06-11 22:31:57
phpflickr	Anonymous donor(s)	172	2009-06-11 22:31:57
phpfm	pesto9	172	2009-06-11 22:31:57
phpformgen	Anonymous donor(s)	172	2009-06-11 22:31:58
phpformgen	bstevenson	172	2009-06-11 22:31:58
phpformgen	jackandrews	172	2009-06-11 22:31:58
phpformgen	pheath1	172	2009-06-11 22:31:58
phpformgen	gemnut	172	2009-06-11 22:31:58
phpgedview	ncasellini	172	2009-06-11 22:31:58
phpgedview	vidisad	172	2009-06-11 22:31:58
phpgedview	bigone60	172	2009-06-11 22:31:58
phpgedview	avdl	172	2009-06-11 22:31:58
phpgedview	adieball	172	2009-06-11 22:31:58
phpgiftreg	aonaran	172	2009-06-11 22:31:58
phpgiftreg	Anonymous donor(s)	172	2009-06-11 22:31:58
phpgrabcomics	seanf2061	172	2009-06-11 22:31:59
phpgrabcomics	Anonymous donor(s)	172	2009-06-11 22:31:59
phpgraphy	mechromancer	172	2009-06-11 22:31:59
phpgrowthcharts	flydoc40	172	2009-06-11 22:31:59
phpjrkdb	blanckenhorn	172	2009-06-11 22:32:01
phplayersmenu	xpavp03	172	2009-06-11 22:32:02
phplayersmenu	franki	172	2009-06-11 22:32:02
phplayersmenu	Anonymous donor(s)	172	2009-06-11 22:32:02
phplist	Anonymous donor(s)	172	2009-06-11 22:32:02
phplot	Anonymous donor(s)	172	2009-06-11 22:32:02
phpmyadmin	digirati	172	2009-06-11 22:32:04
phpmyadmin	adoll	172	2009-06-11 22:32:04
phpmyadmin	tomplus	172	2009-06-11 22:32:04
phpmyadmin	insuranceagents	172	2009-06-11 22:32:04
phpmyadmin	mvlib	172	2009-06-11 22:32:04
phpmybackup	Anonymous donor(s)	172	2009-06-11 22:32:04
phpmyfamily	Anonymous donor(s)	172	2009-06-11 22:32:05
phpmyfamily	gelcube	172	2009-06-11 22:32:05
phpmyprepaid	Anonymous donor(s)	172	2009-06-11 22:32:06
phpnggpl	ddreslough	172	2009-06-11 22:32:07
phpobrowser	gogogadgetscott	172	2009-06-11 22:32:07
phpoll	phpoll	172	2009-06-11 22:32:07
phpop3clean	kpimichael	172	2009-06-11 22:32:08
phpopenchat	blanckenhorn	172	2009-06-11 22:32:08
phppaypalpro	Anonymous donor(s)	172	2009-06-11 22:32:08
phprpms	wsdr	172	2009-06-11 22:32:10
phprpms	Anonymous donor(s)	172	2009-06-11 22:32:10
phpscheduleit	Anonymous donor(s)	172	2009-06-11 22:32:11
phpscheduleit	maziminke	172	2009-06-11 22:32:11
phpscheduleit	groupm7	172	2009-06-11 22:32:11
phpscheduleit	dpulverizer	172	2009-06-11 22:32:11
phpscheduleit	alric_1	172	2009-06-11 22:32:11
phpsera	moderncomics	172	2009-06-11 22:32:11
phpshell	hvankeer	172	2009-06-11 22:32:11
phpshell	Anonymous donor(s)	172	2009-06-11 22:32:11
phpsyntaxtree	Anonymous donor(s)	172	2009-06-11 22:32:13
phpthumb	Anonymous donor(s)	172	2009-06-11 22:32:13
phpthumb	promo2020	172	2009-06-11 22:32:13
phpthumb	flinx777	172	2009-06-11 22:32:13
phpthumb	estewb	172	2009-06-11 22:32:13
phptimesheet	Anonymous donor(s)	172	2009-06-11 22:32:13
phpwcms	Anonymous donor(s)	172	2009-06-11 22:32:15
phpwcms	adamoliver	172	2009-06-11 22:32:15
phpwcms	lineangle	172	2009-06-11 22:32:15
phpwebftp	buccaneer66	172	2009-06-11 22:32:15
phpwebftp	jaxdevil	172	2009-06-11 22:32:15
phpwebftp	Anonymous donor(s)	172	2009-06-11 22:32:15
phpxmail	rfajman	172	2009-06-11 22:32:16
phreebooks	got_code	172	2009-06-11 22:32:17
pi3web	Anonymous donor(s)	172	2009-06-11 22:32:18
pianohero	kero905b	172	2009-06-11 22:32:18
piklab	zoiks	172	2009-06-11 22:32:22
piklab	arcachofo	172	2009-06-11 22:32:22
pisg	Anonymous donor(s)	172	2009-06-11 22:32:26
pklasku	Anonymous donor(s)	172	2009-06-11 22:32:28
pl1gcc	Anonymous donor(s)	172	2009-06-11 22:32:28
placemint	roeky	172	2009-06-11 22:32:28
planet-earth	Anonymous donor(s)	172	2009-06-11 22:32:29
plarpebu	Anonymous donor(s)	172	2009-06-11 22:32:30
plasmid	joehopfield	172	2009-06-11 22:32:30
playbackflash	florianiragne	172	2009-06-11 22:32:30
playerpro	Anonymous donor(s)	172	2009-06-11 22:32:31
plex86	Anonymous donor(s)	172	2009-06-11 22:32:31
plogit	Anonymous donor(s)	172	2009-06-11 22:32:32
ploticus	enochatearth	172	2009-06-11 22:32:32
ploticus	Anonymous donor(s)	172	2009-06-11 22:32:32
pmidic	lauriehudson	172	2009-06-11 22:32:35
pmii	m31	172	2009-06-11 22:32:35
pnotepad	Anonymous donor(s)	172	2009-06-11 22:32:37
pnotepad	r_wetzlmayr	172	2009-06-11 22:32:37
pnotepad	jengeltx	172	2009-06-11 22:32:37
pnotepad	hermandsen	172	2009-06-11 22:32:37
pnotepad	jmcq2	172	2009-06-11 22:32:37
pocketdigi	daguero	172	2009-06-11 22:32:38
pocketdigi	oe9fwv	172	2009-06-11 22:32:38
pocketdigi	htefs	172	2009-06-11 22:32:38
pocketdigi	ok1cdj	172	2009-06-11 22:32:38
pocketdigi	klotz	172	2009-06-11 22:32:38
pocketinsanity	retromanuk	172	2009-06-11 22:32:38
pocketinsanity	Anonymous donor(s)	172	2009-06-11 22:32:38
pocketsudoku	mslusar	172	2009-06-11 22:32:38
pocketsudoku	Anonymous donor(s)	172	2009-06-11 22:32:38
pocketxpdf	Anonymous donor(s)	172	2009-06-11 22:32:39
pocketxpdf	cattledogit	172	2009-06-11 22:32:39
podcastgen	fleetwood63	172	2009-06-11 22:32:39
podcastgen	Anonymous donor(s)	172	2009-06-11 22:32:39
podofo	Anonymous donor(s)	172	2009-06-11 22:32:40
podracer	Anonymous donor(s)	172	2009-06-11 22:32:40
poedit	infofarmer	172	2009-06-11 22:32:40
poedit	mimosa	172	2009-06-11 22:32:40
polyworld	rgoldsto	172	2009-06-11 22:32:43
polyworld	Anonymous donor(s)	172	2009-06-11 22:32:43
pommo	cvicari	172	2009-06-11 22:32:43
pommo	bobab	172	2009-06-11 22:32:43
ponyprog	Anonymous donor(s)	172	2009-06-11 22:32:43
ponyprog	kufer	172	2009-06-11 22:32:43
ponyprog	endolith	172	2009-06-11 22:32:43
ponyprog	roki59	172	2009-06-11 22:32:43
poopf	Anonymous donor(s)	172	2009-06-11 22:32:44
pop2owa	riatorg	172	2009-06-11 22:32:44
popfile	freddegast	172	2009-06-11 22:32:44
popfile	Anonymous donor(s)	172	2009-06-11 22:32:44
poppawid	Anonymous donor(s)	172	2009-06-11 22:32:45
portable-celtx	tomreedtoon	172	2009-06-11 22:32:46
portableapps	dpaniagua	172	2009-06-11 22:32:46
